AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Zhang, Yi; Hui, Bing; Ye, Lin	RSC Advances		[Hui, Bing; Ye, Lin] Sichuan Univ, Polymer Res Inst, State Key Lab Polymer Mat Engn, Chengdu 610065, Peoples R China; Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Ye, L (reprint author), Sichuan Univ, Polymer Res Inst, State Key Lab Polymer Mat Engn, Chengdu 610065, Peoples R China.		3	2046-2069	2015	WOS:000364057000041
Ma Guang-Qiang; Zou Min	OXIDATION COMMUNICATIONS	supercritical water; phenolic wastewater; gasification; efficiency	[Ma Guang-Qiang; Zou Min] Panzhihua Univ, Inst Chem Technol, Panzhihua 617000, Peoples R China	Ma, GQ (reprint author), Panzhihua Univ, Inst Chem Technol, Panzhihua 617000, Peoples R China.		1	0209-4541	2015	WOS:000363091600028
Wang, Liping; Xu, Jin; Wang, Chong; Cui, Xumei; Li, Jingze; Zhou, Yong-Ning	RSC ADVANCES		[Wang, Liping; Xu, Jin; Wang, Chong; Cui, Xumei; Li, Jingze] Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China; [Cui, Xumei] Panzhihua Univ, Sichuan Key Lab Comprehens Utilizat Vanadium & Ti, Panzhihua 617000, Peoples R China; [Zhou, Yong-Ning] Fudan Univ, Dept Mat Sci, Shanghai 200433, Peoples R China	Wang, LP (reprint author), Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China.	University of Electronic Science and Technology of China [Y02002010301080]	5	2046-2069	2015	WOS:000360529900018
Liu, Z. B.; Zhang, W. J.; Gong, X. D.; Zhang, Q.; Zhou, L. R.	GENETICS AND MOLECULAR RESEARCH	Abiotic stress tolerance; Anti-oxidative enzymes; Cu/Zn-SOD; NaCl stress; Jatropha curcas	[Liu, Z. B.; Zhang, W. J.] Sichuan Univ, Coll Life Sci, Minist Educ, Key Lab Bioresources & Ecoenvironm, Chengdu 610064, Peoples R China; [Zhou, L. R.] Sichuan Univ, Architecture & Environm Dept, Chengdu 610064, Sichuan, Peoples R China; [Gong, X. D.; Zhou, L. R.] Univ British Columbia, Dept Civil Engn, Vancouver, BC V5Z 1M9, Canada; [Zhang, Q.] Panzhihua Univ, Panzhihua, Sichuan, Peoples R China	Zhou, LR (reprint author), Sichuan Univ, Architecture & Environm Dept, Chengdu 610064, Sichuan, Peoples R China.	National Natural Science Foundation of China [31300996, 51109147, J1103518]; Science and Technology Agency of Sichuan Province [2012JY0016]	1	1676-5680	2015	WOS:000357192700059
Yang Changwei; Zhang Shixian; Zhang Jianjing; Bi Junwei	MATHEMATICAL PROBLEMS IN ENGINEERING		[Yang Changwei; Zhang Shixian; Zhang Jianjing; Bi Junwei] Southwest Jiaotong Univ, Minist Educ, Key Lab Transportat Tunnel Engn, Sch Civil Engn, Chengdu 610031, Peoples R China; [Zhang Shixian] Panzhihua Univ, Sch Civil Engn, Panzhihua 617000, Peoples R China	Yang, CW (reprint author), Southwest Jiaotong Univ, Minist Educ, Key Lab Transportat Tunnel Engn, Sch Civil Engn, Chengdu 610031, Peoples R China.	NSF of China [51408510]; Construction and Science and Technology Project of Ministry of Transport [2013 318800 020]; Program for Science and Technology of Henan Province in China [142300410200]; Science Foundation of Key Laboratory of High-speed Railway Engineering, Ministry of Education, School of Civil Engineering, Southwest Jiaotong University [2014-HRE-05]; Guangxi Science Foundation	0	1024-123X	2015	WOS:000357783000001
Zhang, Jing; Lei, Hang	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS	Internetware; transition probability; matrix; compute method; algorithm	[Zhang, Jing] Univ Elect Sci & Technol China, Sch Engn & Comp Sci, Chengdu 610054, Peoples R China; [Lei, Hang] Panzhihua Univ, Comp Sch, Panzhihua, Sichuan, Peoples R China	Zhang, J (reprint author), Panzhihua Univ, Comp Sch, 10 Airport Rd, Panzhihua City 617000, Peoples R China.		0	1064-1246	2015	WOS:000351140600041
Xu Zhefeng; Liu Shan; Gan Guoyou; Yi Jianhong	OPTOELECTRONICS AND ADVANCED MATERIALS-RAPID COMMUNICATIONS	Hot-dip Galvanized Steel sheet; Anti-corrosion property; Environmentally protective coating	[Xu Zhefeng; Gan Guoyou; Yi Jianhong] Kunming Univ Sci & Technol, Fac Mat Sci & Engn, Kunming 650093, Peoples R China; [Xu Zhefeng] PanGang Grp Res Inst Co Ltd, State Key Lab Vanadium & Titanium Resources Compr, Panzhihua 617000, Sichuan, Peoples R China; [Liu Shan] Panzhihua Univ, Dept Biol & Chem Engn, Panzhihua 617000, Peoples R China	Gan, GY (reprint author), Kunming Univ Sci & Technol, Fac Mat Sci & Engn, Kunming 650093, Peoples R China.	Ministry of Science and Technology of the People's Republic of China, through 863 Project [2009AA03Z529]	1	1842-6573	2015	WOS:000350006100051
Liu, Changgeng; Yang, Bo; Zeng, Chenghua	CHEMOSPHERE	Organophosphorous pesticides; Heterogeneous kinetics; NO3 radicals; Aerosol mass spectrometry	[Liu, Changgeng; Zeng, Chenghua] Panzhihua Univ, Sch Resources & Environm Engn, Panzhihua 617000, Peoples R China; [Liu, Changgeng; Yang, Bo] Chinese Acad Sci, Res Ctr Ecoenvironm Sci, Beijing 100085, Peoples R China	Liu, CG (reprint author), Panzhihua Univ, Sch Resources & Environm Engn, Panzhihua 617000, Peoples R China.	National Natural Science Foundation of China [21277155, 21207143]	1	0045-6535	2015	WOS:000347739600174
Luo, Xue-Gang; Wang, Hua-Jun; Wang, Sen	AEU-INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS	Image quality assessment (IQA); Monogenic phase congruency (MPC); Human visual system; Feature similarity index	[Luo, Xue-Gang; Wang, Hua-Jun] Chengdu Univ Technol, Minist Educ, Key Lab Earth Explorat & Informat Tech, Chengdu 610059, Sichuan, Peoples R China; [Luo, Xue-Gang] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China; [Wang, Sen] China Acad Telecommun Technol, State Key Lab Wireless Mobile Commun, Beijing 100191, Peoples R China	Wang, HJ (reprint author), Chengdu Univ Technol, Minist Educ, Key Lab Earth Explorat & Informat Tech, Chengdu 610059, Sichuan, Peoples R China.		1	1434-8411	2015	WOS:000347495600011
Du, Fengyi; Jin, Xin; Chen, Junhui; Hua, Ye; Cao, Mulan; Zhang, Lirong; Li, Jianan; Zhang, Li; Jin, Jie; Wu, Chaoyang; Gong, Aihua; Xu, Wenrong; Shao, Qixiang; Zhang, Miaomiao	JOURNAL OF NANOPARTICLE RESEARCH	Carbon dots; Nitrogen-doped; Bioimaging; Flow cytometry	[Du, Fengyi; Jin, Xin; Chen, Junhui; Hua, Ye; Zhang, Lirong; Zhang, Li; Jin, Jie; Wu, Chaoyang; Gong, Aihua; Xu, Wenrong; Shao, Qixiang; Zhang, Miaomiao] Jiangsu Univ, Sch Med, Zhenjiang 212013, Peoples R China; [Cao, Mulan] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China; [Li, Jianan] Chinese Peoples Liberat Army Gen Hosp, Dept Otolaryngol Head & Neck Surg, Beijing 100853, Peoples R China	Du, FY (reprint author), Jiangsu Univ, Sch Med, Zhenjiang 212013, Peoples R China.	National Natural Science Foundation of China [81301316, 31200676, 81273202, 81372718]; Ministry of Education of China [20123227120008]; China Postdoctoral Science Foundation [2013M540425, 2014T70486, 2013M542520]; Senior Talents Scientific Research Foundation of Jiangsu University [13JDG022, 11JDG113]; Zhenjiang City Social Development Fund [SH2013026]	7	1388-0764	2014	WOS:000346696900056
Liu, Fangshu; Peng, Shixiang; Ren, Haitao; Long, Zhong; Han, Wenjia; Yu, Jiangang; Chen, Zhe; Zhu, Kaigui	FUSION ENGINEERING AND DESIGN	Tungsten; Argon ion; Irradiation; Damage	[Liu, Fangshu; Han, Wenjia; Yu, Jiangang; Chen, Zhe; Zhu, Kaigui] Beihang Univ, Dept Phys, Beijing 100191, Peoples R China; [Liu, Fangshu] Panzhihua Univ, Sch Mat Engn, Panzhihua 617000, Sichuan, Peoples R China; [Peng, Shixiang; Ren, Haitao] Peking Univ, Inst Heavy Ion Phys, State Key Lab Nucl Phys & Technol, Beijing 100871, Peoples R China; [Long, Zhong] China Acad Engn Phys, Mianyang 621700, Sichuan, Peoples R China	Zhu, KG (reprint author), Beihang Univ, Dept Phys, Beijing 100191, Peoples R China.	National Magnetic Confinement Fusion Programs [2011GB108008, 2013GB109003]; National Natural Science Foundation of China [51171006]	2	0920-3796	2014	WOS:000343622800003
Xu, Lijun; Wu, Wenquan	ADVANCES IN DIFFERENCE EQUATIONS	uniform persistence; diffusion; comparison theorem; predator-prey; impulse	[Xu, Lijun] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China; [Wu, Wenquan] Aba Teachers Coll, Dept Math, Wenchuan 623002, Sichuan, Peoples R China	Wu, WQ (reprint author), Aba Teachers Coll, Dept Math, Wenchuan 623002, Sichuan, Peoples R China.		2	1687-1847	2014	WOS:000349835200001
Wan, Jixiang; Hu, Shuangnian; Tan, Qianrong	ELECTRONIC JOURNAL OF LINEAR ALGEBRA	Gcd-closed set; Lcm-closed set; Greatest-type divisor; Power LCM matrix; Nonsingularity	[Wan, Jixiang] Mianyang Normal Univ, Coll Math & Comp Sci, Mianyang 621000, Peoples R China; [Hu, Shuangnian] Sichuan Univ, Math Coll, Chengdu 610064, Peoples R China; [Hu, Shuangnian; Tan, Qianrong] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China	Wan, JX (reprint author), Mianyang Normal Univ, Coll Math & Comp Sci, Mianyang 621000, Peoples R China.	Program of Science and Technology Department of Sichuan Province [2013JY0125]	1	1537-9582	2014	WOS:000350405400001
Wei, Yongqiao; Tang, Rui; Hou, Li; Jia, Fenglan; Sun, Zhijun; Li, Bo	INTERNATIONAL JOURNAL OF ACOUSTICS AND VIBRATION		[Wei, Yongqiao; Tang, Rui; Hou, Li; Jia, Fenglan; Sun, Zhijun; Li, Bo] Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610015, Peoples R China; [Tang, Rui] Panzhihua Univ, Sch Mech & Elect Engn, Panzhihua 617000, Peoples R China	Wei, YQ (reprint author), Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610015, Peoples R China.		0	1027-5851	2014	WOS:000341898500007
Liu, Fangshu; Ren, Haitao; Peng, Shixiang; Zhu, Kaigui	NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS	Polycrystalline tungsten; EBSD; Grain orientation	[Liu, Fangshu; Zhu, Kaigui] Beihang Univ, Dept Phys, Beijing 100191, Peoples R China; [Liu, Fangshu] Panzhihua Univ, Sch Mat Engn, Panzhihua 617000, Peoples R China; [Ren, Haitao; Peng, Shixiang] Peking Univ, Inst Heavy Ion Phys, State Key Lab Nucl Phys & Technol, Beijing 100871, Peoples R China	Zhu, KG (reprint author), Beihang Univ, Dept Phys, Beijing 100191, Peoples R China.	National Magnetic Confinement Fusion Programs [2011GB108008, 2013GB109003]; Natural Science Foundation of China [51171006]	7	0168-583X	2014	WOS:000339137600017
Wang, Yu; Wang, Zhong-Kang; Huang, Yi; Liao, Yu-Feng; Yin, You-Ping	JOURNAL OF INSECT SCIENCE	cantharidin; normalization	[Wang, Yu; Wang, Zhong-Kang; Huang, Yi; Liao, Yu-Feng; Yin, You-Ping] Chongqing Univ, Bioengn Coll, Key Lab Genet Funct & Regulat Chongqing, Chongqing 630044, Peoples R China; [Wang, Yu] Panzhihua Univ, Panzhihua, Peoples R China	Yin, YP (reprint author), Chongqing Univ, Bioengn Coll, Key Lab Genet Funct & Regulat Chongqing, Chongqing 630044, Peoples R China.		1	1536-2442	2014	WOS:000339313700001
Luo, Minggang; Li, Liping; Qian, Guobing; Liao, Hongshu	CIRCUITS SYSTEMS AND SIGNAL PROCESSING	Non-cooperative STBC systems; Higher-order statistics (HOS); Multidimensional independent component analysis (MICA); Blind separation	[Luo, Minggang; Li, Liping; Qian, Guobing; Liao, Hongshu] Univ Elect Sci & Technol China, Sch Elect Engn, Chengdu 611731, Peoples R China; [Luo, Minggang] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China	Luo, MG (reprint author), Univ Elect Sci & Technol China, Sch Elect Engn, Chengdu 611731, Peoples R China.		1	0278-081X	2014	WOS:000337788100009
Diao, Yi; Yang, Zujun	JOURNAL OF ENVIRONMENTAL BIOLOGY	Biomass; Discoid colony; Macrocolony; Morphology; Nostoc commune	[Diao, Yi; Yang, Zujun] Univ Elect Sci & Technol China, Sch Life Sci & Technol, Chengdu 610054, Sichuan, Peoples R China; [Diao, Yi] Panzhihua Univ, Coll Biol & Chem Engn, Sichuan Prov Key Lab Characterist Biol Resources, Panzhihua 617000, Sichuan, Peoples R China	Yang, ZJ (reprint author), Univ Elect Sci & Technol China, Sch Life Sci & Technol, Chengdu 610054, Sichuan, Peoples R China.	Panzhihua Science and Technology Bureau of China [2012CY-S-22(9)]	0	0254-8704	2014	WOS:000335543400006
Liao, Yongzhi; Xu, Lijun	ADVANCES IN DIFFERENCE EQUATIONS	almost periodic solution; Lotka-Volterra; monotone operator; time scales	[Liao, Yongzhi; Xu, Lijun] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China	Liao, YZ (reprint author), Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China.		2	1687-1847	2014	WOS:000342148800001
Liu, Chang-Geng; Shu, Ji-Nian; Yang, Bo; Zhang, Peng	ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS		[Liu, Chang-Geng] Panzhihua Univ, Sch Resources & Environm Engn, Panzhihua 617000, Peoples R China; [Liu, Chang-Geng; Shu, Ji-Nian; Yang, Bo; Zhang, Peng] Chinese Acad Sci, Ecoenvironm Sci Res Ctr, Beijing 100085, Peoples R China	Liu, CG (reprint author), Panzhihua Univ, Sch Resources & Environm Engn, Panzhihua 617000, Peoples R China.	National Natural Science Foundation of China [21277155, 21207143]	0	2050-7887	2014	WOS:000345454100002
Sun, Rong; Liu, Shan; Gao, Jing-Lei; Tang, Zi-Zhong; Chen, Hui; Li, Cheng-Lei; Wu, Qi	TURKISH JOURNAL OF BIOLOGY	Conyza blinii H. Lev.; blinin; DXS gene; RACE; semiquantitative RT-PCR; HPLC	[Sun, Rong; Liu, Shan; Gao, Jing-Lei; Tang, Zi-Zhong; Chen, Hui; Li, Cheng-Lei; Wu, Qi] Sichuan Agr Univ, Coll Life & Basic Sci, Dept Biol & Sci, Yaan, Peoples R China; [Liu, Shan] Panzhihua Univ, Dept Biol & Chem Engn, Panzhihua, Peoples R China	Chen, H (reprint author), Sichuan Agr Univ, Coll Life & Basic Sci, Dept Biol & Sci, Yaan, Peoples R China.	Science and Technology Department of Sichuan Province [2012ZZ046]	1	1300-0152	2014	WOS:000341523900015
Du, Fengyi; Yuan, Jing; Zhang, Miaomiao; Li, Jianan; Zhou, Zhou; Li, Zhang; Cao, Mulan; Chen, Junhui; Zhang, Lirong; Liu, Xia; Gong, Aihua; Xu, Wenrong; Shao, Qixiang	RSC ADVANCES		[Du, Fengyi; Yuan, Jing; Zhang, Miaomiao; Zhou, Zhou; Li, Zhang; Chen, Junhui; Zhang, Lirong; Liu, Xia; Gong, Aihua; Xu, Wenrong; Shao, Qixiang] Jiang Su Univ, Sch Med Sci & Lab Med, Zhenjiang 212013, Peoples R China; [Li, Jianan] Chinese Peoples Liberat Army Gen Hosp, Dept Otolaryngol Head & Neck Surg, Beijing 100853, Peoples R China; [Cao, Mulan] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Du, FY (reprint author), Jiang Su Univ, Sch Med Sci & Lab Med, Zhenjiang 212013, Peoples R China.	National Natural Science Foundation of China [81301316, 31200676, 81273202, 81372718]; Doctoral Fund of Ministry of Education of China [20123227120008]; China Postdoctoral Science Foundation [2013M540425, 2014T70486, 2013M542520]; Senior Talents Scientific Research Foundation of Jiangsu University [13JDG022, 11JDG113]; Zhenjiang City Social Development Fund [SH2013026]	11	2046-2069	2014	WOS:000341454600011
Wang, Bing	ABSTRACT AND APPLIED ANALYSIS		Panzhihua Univ, Sch Informat & Elect Engn, Panzhihua 617000, Sichuan, Peoples R China	Wang, B (reprint author), Panzhihua Univ, Sch Informat & Elect Engn, Panzhihua 617000, Sichuan, Peoples R China.	National Basic Research Program of China [2010CB732501]; Sichuan Provincial Key Laboratory of signal and information processing, Xihua University [SZJJ2009-002, SGXZD0101-10-1]	0	1085-3375	2014	WOS:000332851100001
Liu, Yucheng; Liu, Yubin	MATHEMATICAL PROBLEMS IN ENGINEERING		[Liu, Yucheng] Chongqing Univ Sci & Technol, Coll Elect & Informat Engn, Chongqing 401331, Peoples R China; [Liu, Yubin] Panzhihua Univ, Sch Continuing Educ, Panzhihua 617000, Sichuan, Peoples R China	Liu, YC (reprint author), Chongqing Univ Sci & Technol, Coll Elect & Informat Engn, Chongqing 401331, Peoples R China.	Program for Innovation Team Building at Institutions of Higher Education in Chongqing [KJTD 201324]	0	1024-123X	2014	WOS:000332571400001
Tong, Yanwei; Gao, Jiacheng; Deng, Gang; Zhang, Xuefeng; Wang, Nengwei	MATERIALS LETTERS	V-based hydrogen storage alloys; Metals and alloys; Microstructure; Electrochemical property	[Tong, Yanwei; Gao, Jiacheng] Chongqing Univ, Coll Mat Sci & Engn, Chongqing 400044, Peoples R China; [Deng, Gang; Zhang, Xuefeng; Wang, Nengwei] Panzhihua Univ, Sch Mat Sci & Engn, Panzhihua 617000, Peoples R China	Tong, YW (reprint author), Chongqing Univ, Coll Mat Sci & Engn, Chongqing 400044, Peoples R China.	Science and Technology Planned Project of Sichuan Province, China [2012GZX0089, 201201502]	3	0167-577X	2013	WOS:000326667300041
Li, Dan; Wang, Yuliang; Wang, Jun; Zhao, Yingtao	INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY	quasiclassical trajectory; H plus LiH reaction; dynamics; vibrational excitation; differential cross sections	[Li, Dan; Wang, Jun; Zhao, Yingtao] Panzhihua Univ, Sch Mat & Engn, Panzhihua 617000, Peoples R China; [Wang, Yuliang] Naval Aeronaut & Astronaut Univ, Dept Basic Sci, Yantai 264001, Peoples R China	Li, D (reprint author), Panzhihua Univ, Sch Mat & Engn, Panzhihua 617000, Peoples R China.		4	0020-7608	2013	WOS:000325078500007
Liu, Yucheng; Liu, Yubin	SENSOR LETTERS	Bearings-Only Target Tracking; Nonlinear Filtering; Fading Memory; Unscented Kalman Filtering Algorithm	[Liu, Yucheng] Chongqing Univ Sci & Technol, Coll Elect & Informat Engn, Chongqing 401331, Peoples R China; [Liu, Yubin] Panzhihua Univ, Schl Continuing Educ, Panzhihua 617000, Peoples R China	Liu, YC (reprint author), Chongqing Univ Sci & Technol, Coll Elect & Informat Engn, Chongqing 401331, Peoples R China.		0	1546-198X	2013	WOS:000335871700018
Liu, Yucheng; Liu, Yubin	SENSOR LETTERS	Intelligent Fusion Control; Energy Saving Strategy; Frequency Control Technology; Water Supply Sensor	[Liu, Yucheng] Chongqing Univ Sci & Technol, Coll Elect & Informat Engn, Chongqing 401331, Peoples R China; [Liu, Yubin] Panzhihua Univ, Sch Continuing Educ, Panzhihua 617000, Peoples R China	Liu, YC (reprint author), Chongqing Univ Sci & Technol, Coll Elect & Informat Engn, Chongqing 401331, Peoples R China.		0	1546-198X	2013	WOS:000335871700024
Liu, Yucheng; Liu, Yubin	SENSOR LETTERS	Particle Swarm Optimization; Sewage Treatment; Multi-Objective Sensor Controller; Experiment Simulation	[Liu, Yucheng] Chongqing Univ Sci & Technol, Coll Elect & Informat Engn, Chongqing 401331, Peoples R China; [Liu, Yubin] Panzhihua Univ, Sch Continuing Educ, Panzhihua 617000, Peoples R China	Liu, YC (reprint author), Chongqing Univ Sci & Technol, Coll Elect & Informat Engn, Chongqing 401331, Peoples R China.		0	1546-198X	2013	WOS:000335871700032
Shang Yuan-Hong; Tian Jin-Feng; Hou Min; Xu Xiao-Yu	CHINESE JOURNAL OF NATURAL MEDICINES	Natural medicine; Individual compounds; Cerebral ischemia; Pathophysiological mechanisms; Research progress	[Shang Yuan-Hong; Hou Min; Xu Xiao-Yu] Southwest Univ, Coll Pharmaceut Sci, Chongqing Engn Res Ctr Pharmacodynam Evaluat, Chongqing 400716, Peoples R China; [Shang Yuan-Hong; Tian Jin-Feng] Panzhihua Univ, Coll Med, Panzhihua 617000, Peoples R China	Xu, XY (reprint author), Southwest Univ, Coll Pharmaceut Sci, Chongqing Engn Res Ctr Pharmacodynam Evaluat, Chongqing 400716, Peoples R China.	Science and Technology Research Project of Chongqing [CSTC2010AC5011]; Ministry of Education Doctoral Program [20110182110012]; Key Projects of Chinese Medicine Research of Chongqing Municipal Health Bureau [2010[60] 2010-1-4]	10	1672-3651	2013	WOS:000327753300002
Cui Xu-Mei; Zuo Cheng-Yang; Lan De-Jun; Wang Jun	JOURNAL OF INORGANIC MATERIALS	dye-sensitized solar cell; TiO2 photoanode; SnO2; J-V curve; conversion efficiency	[Cui Xu-Mei] Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China; [Cui Xu-Mei; Zuo Cheng-Yang; Lan De-Jun; Wang Jun] Panzhihua Univ, Sichuan Key Lab Comprehens Utilizat Vanadium & Ti, Panzhihua 617000, Peoples R China	Cui, XM (reprint author), Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China.	Program for New Century Excellent Talents in Univesity [NECT-10-0946]; Science and Technology Innovation Research Team Construction Project of Sichuan Province [2011JTD0039]	0	1000-324X	2013	WOS:000327420100013
Wu, Rongjun; Tan, Qianrong; Hong, Shaofang	CHINESE ANNALS OF MATHEMATICS SERIES B	Arithmetic progression; Least common multiple; Lower bound	[Wu, Rongjun; Hong, Shaofang] Sichuan Univ, Math Coll, Chengdu 610064, Peoples R China; [Tan, Qianrong] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Sichuan, Peoples R China; [Hong, Shaofang] Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China	Hong, SF (reprint author), Sichuan Univ, Math Coll, Chengdu 610064, Peoples R China.	National Natural Science Foundation of China [10971145]; Ph.D. Programs Foundation of Ministry of Education of China [20100181110073]; Science & Technology Program of Sichuan Province [2013JY0125]	3	0252-9599	2013	WOS:000326387600004
Hou, H. J.; Kong, F. J.; Yang, J. W.; Wan, S. Q.; Yang, S. X.	PHYSICA B-CONDENSED MATTER	LiCl; Structural; Elastic; Dynamical; Thermodynamic	[Hou, H. J.; Yang, S. X.] Yancheng Inst Technol, Sch Mat Engn, Yancheng 224051, Peoples R China; [Kong, F. J.] Yancheng Inst Technol, Dept Phys, Yancheng 224051, Peoples R China; [Yang, J. W.] Taiyuan Normal Univ, Dept Phys, Taiyuan 030031, Peoples R China; [Wan, S. Q.] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Hou, HJ (reprint author), Yancheng Inst Technol, Sch Mat Engn, Yancheng 224051, Peoples R China.	Key Laboratory for Ecological-Environment Materials of Jiangsu Province [EML2012011]; Key Laboratory for Advanced Technology in Environmental Protection of Jiangsu Province [AE201313]; Natural Science Foundation of the Higher Education Institutions of Jiangsu Province, China [13KJB140018]	0	0921-4526	2013	WOS:000324025300002
Liu, Cuiyin; Chen, Shu-qing; Fu, Qiao	IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS	image fusion; medical image; nonsubsampled contourlet transform	[Liu, Cuiyin] Kunming Univ Sci & Tech, Ctr Comp, Kunming, Peoples R China; [Liu, Cuiyin; Chen, Shu-qing] Sichuan Univ, Coll Comp Sci, Chengdu, Peoples R China; [Liu, Cuiyin; Fu, Qiao] PanZhihua Univ, Dukou City, Peoples R China; [Chen, Shu-qing] Putian Univ, Elect & Informat Engn Dept, Putian, Peoples R China	Liu, CY (reprint author), Kunming Univ Sci & Tech, Ctr Comp, Kunming, Peoples R China.	National Natural Science Foundation of China [60736046]; National Program 973 of China [2009CB320803]	1	0916-8532	2013	WOS:000326667900004
Mao, X. H.; Liu, D. J.	ASIAN JOURNAL OF CHEMISTRY	TOPO; Solvent extraction; Separation; Titanium; Iron	[Mao, X. H.; Liu, D. J.] Sichuan Univ, Chengdu 610065, Sichuan Provinc, Peoples R China; [Mao, X. H.] Panzhihua Univ, Panzhihua 617000, Sichuan Provinc, Peoples R China	Mao, XH (reprint author), Sichuan Univ, Chengdu 610065, Sichuan Provinc, Peoples R China.	National Natural Science Foundation of China [21076131]	1	0970-7077	2013	WOS:000325087800009
Liu, Fangshu; Zhang, Yong; Han, Wenjia; Yu, Jiangang; Lu, Guanghong; Zhu, Kaigui	NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS	Tungsten; Hydrogen plasma; Irradiation; Simulation	[Liu, Fangshu; Zhang, Yong; Han, Wenjia; Yu, Jiangang; Lu, Guanghong; Zhu, Kaigui] Beihang Univ, Dept Phys, Beijing 100191, Peoples R China; [Liu, Fangshu] Panzhihua Univ, Sch Mat Engn, Panzhihua 617000, Peoples R China	Zhu, KG (reprint author), Beihang Univ, Dept Phys, Beijing 100191, Peoples R China.		2	0168-583X	2013	WOS:000321722200071
Xie, Si-Cai	ASIAN JOURNAL OF CHEMISTRY	Zinc; Benzotriazole; Multinuclear cluster; Solvothermal	Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Xie, SC (reprint author), Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China.		0	0970-7077	2013	WOS:000317245900148
Xie, Si-Cai	ASIAN JOURNAL OF CHEMISTRY	Cadmium; Metal-organic framework; PCU topology; 2,6-Naphthalene dicarboxylic acid	Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China	Xie, SC (reprint author), Panzhihua Univ, Biol & Chem Engn Coll, Panzhihua 617000, Sichuan, Peoples R China.		1	0970-7077	2013	WOS:000317245900149
Qian, Guoyou; Tan, Qianrong; Hong, Shaofang	JOURNAL OF NUMBER THEORY	Periodic arithmetic function; Arithmetic progression; Least common multiple; p-Adic valuation; Euler phi function; Smallest period	[Qian, Guoyou] Nankai Univ, Ctr Combinator, Tianjin 300071, Peoples R China; [Tan, Qianrong] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China; [Hong, Shaofang] Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China; [Hong, Shaofang] Sichuan Univ, Math Coll, Chengdu 610064, Peoples R China	Hong, SF (reprint author), Sichuan Univ, Yangtze Ctr Math, Chengdu 610064, Peoples R China.	National Science Foundation of China [10971145]; Ph.D. Programs Foundation of Ministry of Education of China [20100181110073]	0	0022-314X	2013	WOS:000316160700012
Tan, Qianrong; Luo, Miao; Lin, Zongbing	APPLIED MATHEMATICS AND COMPUTATION	Power GCD matrix; Power LCM matrix; Divisor chain; Finitely many coprime divisor chains; Determinant	[Tan, Qianrong; Luo, Miao; Lin, Zongbing] Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China	Tan, QR (reprint author), Panzhihua Univ, Sch Math & Comp Sci, Panzhihua 617000, Peoples R China.	Program of Science & Technology Department of Sichuan Province [2013JY0125]; Research Fund of Panzhihua University [2012PY08]	7	0096-3003	2013	WOS:000318051700019
