AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Tan, Chao; Wang, Jinyue; Qin, Xin; Li, Menglong	ANALYTICAL LETTERS	Calibration; Ensemble; Near-infrared spectroscopy	[Tan, Chao; Wang, Jinyue] Yibin Univ, Dept Chem & Chem Engn, Yibin, Sichuan, Peoples R China; [Tan, Chao; Wang, Jinyue] Yibin Univ, Computat Phys Key Lab Sichuan Prov, Yibin, Sichuan, Peoples R China; [Qin, Xin] China Tobacco Chuanyu Ind Corp, Chengdu, Sichuan, Peoples R China; [Li, Menglong] Sichuan Univ, Coll Chem, Chengdu 610064, Sichuan, Peoples R China	Tan, C (reprint author), Yibin Univ, Dept Chem & Chem Engn, Yibin, Sichuan, Peoples R China.	Sichuan Province Science Foundation for Youths [09ZQ026-066]; Yibin University [2008B06]	0	0003-2719	2010	WOS:000284890400017
Zhang, Shi-sheng; Rassias, John Michael; Saadati, Reza	APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION	stability; cubic functional equation; random normed space; intuitionistic random normed spaces	[Saadati, Reza] Amir Kabir Univ Technol, Dept Math & Comp Sci, Tehran 15914, Iran; [Zhang, Shi-sheng] Yibin Univ, Dept Math, Yibin 644007, Sichuan Prov, Peoples R China; [Rassias, John Michael] Natl & Capodistrian Univ Athens, Sect Math & Informat, Pedag Dept, Athens 15342, Greece	Saadati, R (reprint author), Amir Kabir Univ Technol, Dept Math & Comp Sci, Tehran 15914, Iran.		11	0253-4827	2010	WOS:000273741200003
Liu, Min; Chang, Shih-sen; Zuo, Ping	FIXED POINT THEORY AND APPLICATIONS		[Liu, Min; Chang, Shih-sen; Zuo, Ping] Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China	Chang, SS (reprint author), Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China.		12	1687-1820	2010	WOS:000276202600001
Chang, Shih-sen; Kim, Jong Kyu; Wang, Xiong Rui	JOURNAL OF INEQUALITIES AND APPLICATIONS		[Kim, Jong Kyu] Kyungnam Univ Masan, Dept Math Educ, Kyungnam 631701, South Korea; [Chang, Shih-sen; Wang, Xiong Rui] Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China	Kim, JK (reprint author), Kyungnam Univ Masan, Dept Math Educ, Kyungnam 631701, South Korea.	Natural Science Foundation of Yibin University [2009Z3]; Kyungnam University Research Fund 2009	50	1029-242X	2010	WOS:000275114600001
Liu, M.; Chang, S. S.; Zuo, P.	JOURNAL OF INEQUALITIES AND APPLICATIONS		[Liu, M.; Chang, S. S.; Zuo, P.] Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China	Liu, M (reprint author), Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China.		7	1029-242X	2010	WOS:000282953600001
Liu, Min; Chang, Shih-Sen; Zuo, Ping	JOURNAL OF INEQUALITIES AND APPLICATIONS		[Liu, Min; Chang, Shih-Sen; Zuo, Ping] Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China	Chang, SS (reprint author), Yibin Univ, Dept Math, Yibin 644007, Sichuan, Peoples R China.		1	1029-242X	2010	WOS:000276278600001
Qin, X.; Chang, S. S.; Cho, Y. J.; Kang, S. M.	JOURNAL OF INEQUALITIES AND APPLICATIONS		[Cho, Y. J.] Gyeongsang Natl Univ, Dept Math Educ, Jinju 660701, South Korea; [Cho, Y. J.; Kang, S. M.] Gyeongsang Natl Univ, RINS, Jinju 660701, South Korea; [Qin, X.] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China; [Chang, S. S.] Yibin Univ, Dept Math, Yibin 644007, Peoples R China; [Kang, S. M.] Gyeongsang Natl Univ, Dept Math, Jinju 660701, South Korea	Cho, YJ (reprint author), Gyeongsang Natl Univ, Dept Math Educ, Jinju 660701, South Korea.	Korean Government [KRF-2008-313-C00050]	15	1025-5834	2010	WOS:000276301600001
Chen, Haitao; Yang, Huajun; Liu, Pusheng; Xu, Quan; Yan, Yimin	OPTIK	Bragg fiber; OmniGuide fibers; Confinement loss; Fiber design	[Chen, Haitao] Yibin Univ, Dept Phys & Elect Engn, Yibin 644000, Sichuan, Peoples R China; [Chen, Haitao; Yang, Huajun; Liu, Pusheng; Xu, Quan; Yan, Yimin] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China	Chen, HT (reprint author), Yibin Univ, Dept Phys & Elect Engn, Yibin 644000, Sichuan, Peoples R China.	National Natural Science Foundation of China [60588502]	0	0030-4026	2010	WOS:000286445700004
Lan, Jun-Qing; Chen, Xiang-Rong; Bai, Yu-Lin; Zhu, Jun	PHYSICA B-CONDENSED MATTER	Density-functional theory; Langevin molecular dynamics; Annealing technique; Sulfur clusters	[Lan, Jun-Qing; Chen, Xiang-Rong; Zhu, Jun] Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China; [Chen, Xiang-Rong] Chinese Acad Sci, Int Ctr Mat Phys, Shenyang 110016, Peoples R China; [Bai, Yu-Lin] Yibin Univ, Dept Sci & Technol Elect Informat, Yibin 644000, Peoples R China	Chen, XR (reprint author), Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China.	National Natural Science Foundation of China [10776022]; China Academy of Engineering Physics [9140C6711010805]	1	0921-4526	2010	WOS:000273091800026
Tan Chao; Qin Xin; Li Meng-Long	CHINESE JOURNAL OF ANALYTICAL CHEMISTRY	Mutual information; subspace; ensemble; calibration; near-infrared spectroscopy	[Tan Chao; Qin Xin] Yibin Univ, Dept Chem & Chem Engn, Yibin 644007, Peoples R China; [Tan Chao] Yibin Univ, Key Lab Computat Phys, Yibin 644007, Peoples R China; [Li Meng-Long] Sichuan Univ, Coll Chem, Chengdu 610041, Peoples R China	Tan, C (reprint author), Yibin Univ, Dept Chem & Chem Engn, Yibin 644007, Peoples R China.		1	0253-3820	2009	WOS:000273596100025
