AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Huang, Hongjian; Wei, Xiaowei; Yang, Junxia; Wang, Jian	APPLIED SURFACE SCIENCE	Microarc oxidation; Oxide ceramic coating; Micro groove; Aluminum alloy	[Huang, Hongjian; Wei, Xiaowei; Yang, Junxia; Wang, Jian] Xihua Univ, Sch Mat Sci & Engn, Chengdu 610039, Peoples R China	Wei, XW (reprint author), Xihua Univ, Sch Mat Sci & Engn, Chengdu 610039, Peoples R China.	Chunhui project [Z2011074]; Natural Science of The science and technology department of Sichuan Province [2011jyz015]	0	0169-4332	2016	WOS:000384577600144
Guan, Tong-Wei; Wang, Peng-Hao; Tian, Lei; Tang, Shu-Kun; Xiang, Hui-Ping	INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY		[Guan, Tong-Wei; Wang, Peng-Hao; Xiang, Hui-Ping] Xihua Univ, Inst Microbiol, Chengdu 610039, Peoples R China; [Tian, Lei] Sichuan Agr Univ, Yaan 625000, Peoples R China; [Tang, Shu-Kun] Yunnan Univ, Yunnan Inst Microbiol, Kunming 650091, Peoples R China	Guan, TW (reprint author), Xihua Univ, Inst Microbiol, Chengdu 610039, Peoples R China.	Chunhui Project for Ministry of Education of China [Z2012022]; Key Scientific Research Fund of Xihua University [Z1220530]; Project for Key Laboratory of Food Biotechnology of Colleges and University in Sichuan [Szjj2013-045]; Key Project of Office of Education of Sichuan Province, China [13205688, 13ZB0024]	0	1466-5026	2016	WOS:000393357900072
Gong Zhi-lian; Tang Ya	JOURNAL OF MOUNTAIN SCIENCE	Biodiversity; Plantations; Dry hot valley; Genetic resources; Natural forest; Reforestation	[Gong Zhi-lian; Tang Ya] Sichuan Univ, Coll Architecture & Environm, Dept Environm, Chengdu 610065, Peoples R China; [Gong Zhi-lian] Xihua Univ, Coll Energy & Environm, Dept Environm Engn, Chengdu 610039, Peoples R China	Tang, Y (reprint author), Sichuan Univ, Coll Architecture & Environm, Dept Environm, Chengdu 610065, Peoples R China.	Program of Introducing Talents of Discipline to Universities [B08037]	0	1672-6316	2016	WOS:000391425900009
Wang, Zhongtian; He, Zhixiong; Dong, Jiaqi; Yan, Yifan; Li, Huidong; Feng, Hao; Fu, Libin	PHYSICS OF PLASMAS		[Wang, Zhongtian; Yan, Yifan; Li, Huidong; Feng, Hao] Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China; [Wang, Zhongtian; He, Zhixiong; Dong, Jiaqi] Southwestern Inst Phys, Chengdu 610041, Peoples R China; [Fu, Libin] Beijing Inst Appl Phys & Computat Math, Beijing 100088, Peoples R China	Wang, ZT (reprint author), Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China.; Wang, ZT (reprint author), Southwestern Inst Phys, Chengdu 610041, Peoples R China.	Funds of the Youth Innovation Team of Science and Technology in Sichuan Province of China; Natural Science Foundation of the Department of Education of Sichuan Province [15ZB0129]; Funds of the Youth Innovation Team of Science and Technology in Sichuan Province of China [2014TD0023]; Chinese National Science Foundation [11605143, 11447228, 11261140327, 11005035, 11205053, 11575055]; China National Magnetic Confinement Fusion Science Program [2013GB107001]; Plasma Confinement in the Advanced Magnetic Mirror project [WX-2015-01-01]	0	1070-664X	2016	WOS:000392013000056
Zhang Chun-guo; Fan Qun-chao; Sun Wei-guo; Fan Zhi-xiang; Zhang Yi	SPECTROSCOPY AND SPECTRAL ANALYSIS	Li-2; Vibrational energy; Analytical potential; Variational method; Consistent method	[Zhang Chun-guo; Fan Qun-chao; Sun Wei-guo] Xihua Univ, Res Ctr Adv Computat, Sch Sci, Chengdu 610039, Peoples R China; [Sun Wei-guo; Fan Zhi-xiang; Zhang Yi] Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China	Fan, QC (reprint author), Xihua Univ, Res Ctr Adv Computat, Sch Sci, Chengdu 610039, Peoples R China.		0	1000-0593	2016	WOS:000390613400006
Qian, Shan; He, Tao; Wang, Wei; He, Yanying; Zhang, Man; Yang, Lingling; Li, Guobo; Wang, Zhouyu	BIOORGANIC & MEDICINAL CHEMISTRY	Indoleamine 2,3-dioxygenase 1 (IDO1); 1H-Indazoles; Cancer immunotherapy; Small-molecular inhibitors; Rational drug design	[Qian, Shan; Wang, Wei; He, Yanying; Zhang, Man; Yang, Lingling; Li, Guobo] Xihua Univ, Dept Pharmaceut Engn, Chengdu 610039, Peoples R China; [He, Tao; Wang, Zhouyu] Xihua Univ, Dept Chem, Chengdu 610039, Peoples R China	Qian, S (reprint author), Xihua Univ, Dept Pharmaceut Engn, Chengdu 610039, Peoples R China.; Wang, ZY (reprint author), Xihua Univ, Dept Chem, Chengdu 610039, Peoples R China.	National Natural Science Foundation for the Youth of China [81302647]; research project of Sichuan Provincial Science and Technology Department [2016JY0243]; innovation fund of Xihua University	0	0968-0896	2016	WOS:000389519600008
Li, Xianyong	INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS	strong diagnosability; conditional diagnosability; PMC model; optical multi-mesh hypercube network; optical interconnect network	[Li, Xianyong] Xihua Univ, Sch Comp & Software Engn, Chengdu 610039, Peoples R China	Li, XY (reprint author), Xihua Univ, Sch Comp & Software Engn, Chengdu 610039, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [15ZA0130]; Key Scientific Research Fund of Xihua University [z1422615]; Fund of Lab of Security Insurance of Cyberspace, Sichuan Province [szjj2015-057]	0	0020-7160	2016	WOS:000389437900006
Xiong, H.; Cai, T.	Research Journal of Biotechnology	Oceanobacillus sojae; Oceanobacillus oncorhynchi; diarrheal toxin gene; emetic toxin gene; toxigenic profiles	[Xiong, H.; Cai, T.] Xihua Univ, Key Lab Food Biotechnol Sichuan, Chengdu 610039, Sichuan, Peoples R China; [Cai, T.] Xihua Univ, Coll Food & Biol Engn, Chengdu 610039, Sichuan, Peoples R China	Cai, T (reprint author), Xihua Univ, Key Lab Food Biotechnol Sichuan, Chengdu 610039, Sichuan, Peoples R China.; Cai, T (reprint author), Xihua Univ, Coll Food & Biol Engn, Chengdu 610039, Sichuan, Peoples R China.	National Natural Science Foundation of China [31571935]; Science and Technology Department of Sichuan, China [2014JY0045]; Education Department of Sichuan, China [14ZA0110, 14ZA0107]; Ministry of Education, China [Z2014061]; Key Laboratory of Food Biotechnology of Sichuan, Xihua University, China [SZJJ2014-007]	0	2278-4535	2016	WOS:000389239600003
Wu, Zhaoyang; Song, Chonglin; Lv, Gang; Pan, Suozhu; Li, Hao	FUEL	SIDI engine; Exhaust particle; Morphology; Fractal dimension; Primary particle size; Nanostructure	[Wu, Zhaoyang; Song, Chonglin; Lv, Gang; Li, Hao] Tianjin Univ, State Key Lab Engines, Tianjin 300072, Peoples R China; [Pan, Suozhu] Xihua Univ, Sch Transportat & Automot Engn, Chengdu 610039, Peoples R China	Song, CL (reprint author), Tianjin Univ, State Key Lab Engines, Tianjin 300072, Peoples R China.	National Key Basic Research and Development Program [2013CB228502]; Tianjin Research Program of Application Foundation and Advanced Technology [13JCZDJC35800]	0	0016-2361	2016	WOS:000382248700073
Chen, Hong-Bing; Shen, Peng; Chen, Ming-Jun; Zhao, Hai-Bo; Schiraldi, David A.	ACS APPLIED MATERIALS & INTERFACES	alginate; aerogel; polyurethane; flame retardant; coatings	[Chen, Hong-Bing; Shen, Peng] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621000, Peoples R China; [Chen, Ming-Jun] Xihua Univ, Sch Sci Sichuan, Chengdu 610039, Peoples R China; [Zhao, Hai-Bo] China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621000, Peoples R China; [Schiraldi, David A.] Case Western Reserve Univ, Dept Macromol Sci & Engn, Cleveland, OH 44106 USA	Chen, HB (reprint author), China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621000, Peoples R China.; Zhao, HB (reprint author), China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621000, Peoples R China.; Schiraldi, DA (reprint author), Case Western Reserve Univ, Dept Macromol Sci & Engn, Cleveland, OH 44106 USA.	NSAF [U1530259]; National Science Foundation of China [51403192, 51503191]	1	1944-8244	2016	WOS:000389161600052
Wu, Xiaohua; Hu, Xiaosong; Moura, Scott; Yin, Xiaofeng; Pickert, Volker	JOURNAL OF POWER SOURCES	Energy management; Stochastic dynamic optimization; Smart home; Plug-in electric vehicle; Batteries; Photovoltaic array	[Wu, Xiaohua; Yin, Xiaofeng] Xihua Univ, Sch Automobile & Transportat, Chengdu 610039, Peoples R China; [Hu, Xiaosong] Chongqing Univ, State Key Lab Mech Transmiss, Chongqing 400044, Peoples R China; [Moura, Scott] Univ Calif Berkeley, Energy Controls & Applicat Lab, Berkeley, CA 94720 USA; [Pickert, Volker] Newcastle Univ, Sch Elect & Elect Engn, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England	Hu, XS (reprint author), Chongqing Univ, State Key Lab Mech Transmiss, Chongqing 400044, Peoples R China.	Science and Technology Department of Sichuan Province [2016HH0010, 2015TD0021, 2013JY0088]; NSF of China [51375402]; Xihua University Fund [z1220315, szjj2012-012]; Fundamental Research Funds for the Central Universities [0903005203398]	3	0378-7753	2016	WOS:000386403700024
Wang, Xiaole; Huang, Yukun; Wu, Shijia; Duan, Nuo; Xu, Baocai; Wang, Zhouping	INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY	Time-resolved fluorescence nanoparticles; Aptamer; Foodborne pathogen; Simultaneous detection	[Wang, Xiaole; Wu, Shijia; Duan, Nuo; Wang, Zhouping] Jiangnan Univ, Sch Food Sci & Technol, Synerget Innovat Ctr Food Safety & Nutr, State Key Lab Food Sci & Technol, Wuxi 214122, Peoples R China; [Huang, Yukun] Xihua Univ, Sch Food & Bioengn, Chengdu 610039, Peoples R China; [Xu, Baocai] Yurun Grp, State Key Lab Meat Proc & Qual Control, Nanjing 210041, Jiangsu, Peoples R China	Wang, ZP (reprint author), Jiangnan Univ, Sch Food Sci & Technol, Synerget Innovat Ctr Food Safety & Nutr, State Key Lab Food Sci & Technol, Wuxi 214122, Peoples R China.	National S&T Support Program of China [2015BAD17B02]; National Natural Science Foundation of China [21375049, 31401575]; Synergetic Innovation Center of Food Safety and Quality Control of Jiangsu Province	0	0168-1605	2016	WOS:000386408300022
Wang, Shijin; Liu, Ming; Chu, Feng; Chu, Chengbin	JOURNAL OF CLEANER PRODUCTION	Batch scheduling; Bi-objective optimization; Energy consumption cost; Makespan; Single machine	[Wang, Shijin; Liu, Ming; Chu, Chengbin] Tongji Univ, Dept Management Sci & Engn, Sch Econ & Management, Shanghai 710049, Peoples R China; [Chu, Feng] Univ Evry Val dEssonne, Lab IBISC, F-91020 Evry, France; [Chu, Chengbin] Univ Paris Saclay, Cent Supelec, Lab Genie Ind, F-92290 Chatenay Malabry, France; [Chu, Feng] Xihua Univ, Management Engn Res Ctr, Chengdu 610039, Peoples R China	Liu, M (reprint author), Tongji Univ, Dept Management Sci & Engn, Sch Econ & Management, Shanghai 710049, Peoples R China.	National Science Foundation of China (NSFC) [71171149, 71428002, 71571134, 71571135]; French Ministry of Foreign and European Affairs; French Ministry of Higher Education and Research; Chinese Ministry of Education [27927VE]; Fundamental Research Funds for the Central Universities	1	0959-6526	2016	WOS:000391079300108
Wen, Jun; Huang, Zeng; Hu, Sheng; Li, Shuo; Li, Weiyi; Wang, Xiaolin	JOURNAL OF HAZARDOUS MATERIALS	Uranium recognition; Fluorescent sensor; Aggregation-induced emission; DFT calculation	[Wen, Jun; Huang, Zeng; Hu, Sheng; Wang, Xiaolin] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Sichuan Provinc, Peoples R China; [Li, Shuo] Chongqing Univ Technol, Sch Chem Engn, Chongqing 400054, Peoples R China; [Li, Weiyi] Xihua Univ, Sch Sci, Chengdu 610065, Sichuan, Peoples R China	Wang, XL (reprint author), China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Sichuan Provinc, Peoples R China.; Li, S (reprint author), Chongqing Univ Technol, Sch Chem Engn, Chongqing 400054, Peoples R China.; Li, WY (reprint author), Xihua Univ, Sch Sci, Chengdu 610065, Sichuan, Peoples R China.	National Science Foundation of China [21401175, 21402179, 21402158]; Science and Technology Development of China Academy of Engineering Physics [2014B0301034]; Radiochemistry 909 Project in the China Academy of Engineering Physics, Innovation Fund of Institute of Nuclear Physics and Chemistry [2015CX02]; Chongqing Research Program of Basic Research and Frontier Technology [cstc2016jcyjA0508, cstc2013jcyjA50012]; China Postdoctoral Science Foundation [2014M562326, 2016T90851]	1	0304-3894	2016	WOS:000383003200040
Wang, Yulan; Xiang, Zhaoyin	JOURNAL OF DIFFERENTIAL EQUATIONS	Keller-Segel-Stokes system; Tensor-valued sensitivity; Global existence; Boundedness	[Wang, Yulan] Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China; [Xiang, Zhaoyin] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Peoples R China	Wang, YL (reprint author), Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China.	Xihua University Young Scholars Training Program; NNSF of China [11501457, 11571063, 11501086]; Fundamental Research Funds for the Central Universities [ZYGX2015J101]	2	0022-0396	2016	WOS:000389866900008
Zhou, Changchun; Yang, Ke; Wang, Kefeng; Pei, Xuan; Dong, Zhihong; Hong, Youliang; Zhang, Xingdong	MATERIALS & DESIGN	Scaffolds; 3D printing; CO2 gas foaming; Bone tissue engineering	[Zhou, Changchun; Wang, Kefeng; Pei, Xuan; Hong, Youliang; Zhang, Xingdong] Sichuan Univ, Natl Engn Res Ctr Biomat, Chengdu 610064, Peoples R China; [Yang, Ke] Xihua Univ, Sch Mech Engn & Automat, Chengdu 610039, Peoples R China; [Dong, Zhihong] Chengdu Univ, Sch Mech Engn, Chengdu 610106, Peoples R China	Hong, YL (reprint author), Sichuan Univ, Natl Engn Res Ctr Biomat, Chengdu 610064, Peoples R China.; Dong, ZH (reprint author), Chengdu Univ, Sch Mech Engn, Chengdu 610106, Peoples R China.	National Natural Science Foundation of China [81190131, 31570977, 81201475]; Science and Technology Support Program of Sichuan Province [2016GZ0196]; National Basic Research Program of China [2011CB606201]	0	0264-1275	2016	WOS:000384105000045
Mao, Liangjie; Liu, Qingyou; Nie, Kuang; Wang, Guorong	JOURNAL OF NATURAL GAS SCIENCE AND ENGINEERING	Deep-water testing; Temperature model; South China Sea; Gas wells	[Mao, Liangjie] Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Sichuan, Peoples R China; [Liu, Qingyou] Xihua Univ, Minist Educ, Key Lab Fluid & Power Machinery, Chengdu 610039, Sichuan, Peoples R China; [Nie, Kuang] Missouri Univ Sci & Technol, Sch Petr Engn, Rolla, MO 65401 USA; [Wang, Guorong] Southwest Petr Univ, Sch Mechatron Engn, Chengdu 610500, Sichuan, Peoples R China	Liu, QY (reprint author), Xihua Univ, Minist Educ, Key Lab Fluid & Power Machinery, Chengdu 610039, Sichuan, Peoples R China.	Young Scholars Development Fund of SWPU [201599010089]; National Natural Science Foundation of China [51604235]	0	1875-5100	2016	WOS:000390734800063
Shi, Zhongbing; Zhong, Wulu; Jiang, Min; Yang, Zengchen; Zhang, Boyu; Shi, Peiwan; Chen, Wei; Wen, Jie; Chen, Chengyuan; Fu, Bingzhong; Liu, Zetian; Ding, Xuantong; Yang, Qingwei; Duan, Xuru	REVIEW OF SCIENTIFIC INSTRUMENTS		[Shi, Zhongbing; Zhong, Wulu; Jiang, Min; Yang, Zengchen; Zhang, Boyu; Shi, Peiwan; Chen, Wei; Wen, Jie; Chen, Chengyuan; Fu, Bingzhong; Liu, Zetian; Ding, Xuantong; Yang, Qingwei; Duan, Xuru] Southwestern Inst Phys, Chengdu 610041, Peoples R China; [Yang, Zengchen] Xihua Univ, Chengdu 610039, Peoples R China	Shi, ZB (reprint author), Southwestern Inst Phys, Chengdu 610041, Peoples R China.		0	0034-6748	2016	WOS:000390242300337
Hu, Xiarong; Wang, Weibo; Ji, Yupin; Hua, Qing	IEICE ELECTRONICS EXPRESS	LDMOS; RESURF; REBULF; floating layer	[Hu, Xiarong; Wang, Weibo] Xihua Univ, Sch Elect & Elect Informat, Chengdu 610039, Peoples R China; [Ji, Yupin] Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China; [Hua, Qing] Shandong Normal Univ, Sch Phys & Elect, Jinan 250014, Peoples R China	Hu, XR (reprint author), Xihua Univ, Sch Elect & Elect Informat, Chengdu 610039, Peoples R China.	Scientific Research Fund of Education Department of Sichuan Province, China [14ZB0132]; Key Project of Xihua University, China [z1323318]; Open Research Subject of Key Laboratory of Advanced Scientific Computation and Simulation [szjj2015-052]	0	1349-2543	2016	WOS:000391009000008
Qing, Chaojin; Wang, Jiafan; Huang, Chuan; Chen, Hongyuan	EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING	Carrier frequency offset; Compressed sensing; Estimation metric; CoSaMP; Equivalent Likelihood function	[Qing, Chaojin] Xihua Univ, Sch Elect Engn & Elect Informat, Chengdu 610039, Peoples R China; [Wang, Jiafan] Texas M Univ, Dept Elect & Comp Engn, College Stn, TX 77840 USA; [Huang, Chuan] Univ Elect Sci & Technol China, Natl Key Lab Sci & Technol Commun, Chengdu 611731, Peoples R China; [Chen, Hongyuan] Alps Elect Co Ltd, Tokyo 1418501, Japan	Qing, CJ (reprint author), Xihua Univ, Sch Elect Engn & Elect Informat, Chengdu 610039, Peoples R China.	Signal Processing Key Laboratory of Sichuan Higher Education Institutes [QXXCSYS201402]; project of science and technology plan of Sichuan Province [2015JY0138]; Xihua University Young Scholars Training Program [01201408]; Xihua University [Z1120941, Z1120945, Z1320927]; Education Department of Sichuan Province [15ZA0134]; Open Research Subject of Key Laboratory (Research Base) of signal and information processing [szjj2015-071]; Chunhui plan of Ministry of education of China [Z2015113]	0	1687-1499	2016	WOS:000385151800001
He, Zhaojun; Ma, Wanzhi; Shao, Shihai; Wu, Fei; Qing, Chaojin; Tang, Youxi	SCIENCE CHINA-INFORMATION SCIENCES	full-duplex; amplifier nonlinear distortion; bit error ratio; amplitude error; phase error	[He, Zhaojun; Ma, Wanzhi; Shao, Shihai; Wu, Fei; Tang, Youxi] Univ Elect Sci & Technol China, Natl Key Lab & Technol Commun, Chengdu 611731, Peoples R China; [Qing, Chaojin] Xihua Univ, Sch Elect & Informat Engn, Chengdu 6110039, Peoples R China	Tang, YX (reprint author), Univ Elect Sci & Technol China, Natl Key Lab & Technol Commun, Chengdu 611731, Peoples R China.	National Natural Science Foundation of China [61531009, 61471108, U1035002/L05, 61001087, 61101034, 61271164, 61301154]; National Major Projects [2014ZX03003001-002, 2012ZX03003010-003, 2011ZX03001-006-01]; National High-Tech R&D Program of China (863) [2014AA01A704]	0	1674-733X	2016	WOS:000381930300003
Dan, Youquan; Ai, Yangli; Xu, Yonggen	OPTIK	Partially coherent Sinh-Gaussian beams; Non-Kolmogorov turbulence; M-2-factor; Turbulence distance	[Dan, Youquan; Ai, Yangli] Civil Aviat Flight Univ China, Dept Phys, Guanghan 618307, Sichuan, Peoples R China; [Xu, Yonggen] Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China	Dan, YQ (reprint author), Civil Aviat Flight Univ China, Dept Phys, Guanghan 618307, Sichuan, Peoples R China.	National Natural Science Foundation of China; Civil Aviation Administration of China [U1433127]; Science Foundation of Civil Aviation Flight University of China [J2013-40]; Sichuan province education department foundation of China [16ZA0160]	0	0030-4026	2016	WOS:000394632900021
Feng, Ningbo; Jin, Yingrong; Guan, Sujun; He, Yi; Hao, Liang; Lu, Yun	JOURNAL OF CERAMIC PROCESSING RESEARCH	Molten salt; Nucleation; Growth; Ca3Co4O9 plat-like particle	[Feng, Ningbo; He, Yi] Xihua Univ, Sch Mat Sci & Engn, 99,Jinzhou Rd, Chengdu 610039, Sichuan, Peoples R China; [Jin, Yingrong; Guan, Sujun] Chiba Univ, Grad Sch, Inage Ku, 1-33,Yayoi Cho, Chiba 2638522, Japan; [Hao, Liang] Tianjin Univ Sci & Technol, Coll Mech Engn, 1038,Dagu Nanlu, Tianjin 300222, Peoples R China; [Lu, Yun] Chiba Univ, Grad Sch, Inage Ku, 1-33,Yayoi Cho, Chiba 2638522, Japan; [Lu, Yun] Chiba Univ, Fac Engn, Inage Ku, 1-33,Yayoi Cho, Chiba 2638522, Japan	Lu, Y (reprint author), Chiba Univ, Grad Sch, Inage Ku, 1-33,Yayoi Cho, Chiba 2638522, Japan.; Lu, Y (reprint author), Chiba Univ, Fac Engn, Inage Ku, 1-33,Yayoi Cho, Chiba 2638522, Japan.		0	1229-9162	2016	WOS:000392925000005
He, Ran; Huang, Lihong; Wang, Yumei; Samsonidze, Georgy; Kozinsky, Boris; Zhang, Qinyong; Ren, Zhifeng	APL MATERIALS		[He, Ran; Wang, Yumei; Ren, Zhifeng] Univ Houston, Dept Phys, Houston, TX 77204 USA; [He, Ran; Wang, Yumei; Ren, Zhifeng] Univ Houston, TcSUH, Houston, TX 77204 USA; [Huang, Lihong; Zhang, Qinyong] Xihua Univ, Ctr Adv Mat & Energy, Chengdu 610039, Sichuan, Peoples R China; [Wang, Yumei] Chinese Acad Sci, Inst Phys, Beijing Natl Lab Condensed Matter Phys, POB 603, Beijing 100190, Peoples R China; [Samsonidze, Georgy; Kozinsky, Boris] Robert Bosch LLC, Res & Technol Ctr, Cambridge, MA 02139 USA	Ren, ZF (reprint author), Univ Houston, Dept Phys, Houston, TX 77204 USA.; Ren, ZF (reprint author), Univ Houston, TcSUH, Houston, TX 77204 USA.; Zhang, QY (reprint author), Xihua Univ, Ctr Adv Mat & Energy, Chengdu 610039, Sichuan, Peoples R China.	US Department of Energy [DE-SC0010831]; National Science Foundation of China [51372208, 51472207, 51572226]; Youth Science Innovation Program of Sichuan province in China [2015TD0017]; Science and technology support program of Sichuan province [2015GZ0060]; Chunhui Program from Education Ministry of China [Z2014042]; Open Research Fund of Key Laboratory of High-performance Materials and Forming Technology in Xihua University [SZJJ2013-034]	2	2166-532X	2016	WOS:000387576100012
Gong, Zhi-Lian; Ai, Meng-Jie; Sun, Hong-Min; Liu, Hong-Yu; Yu, Li-Yan; Zhang, Yu-Qin	INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY		[Gong, Zhi-Lian] Xihua Univ, Sch Food & Bioengn, Dept Environm Engn, Chengdu 610039, Peoples R China; [Ai, Meng-Jie; Sun, Hong-Min; Liu, Hong-Yu; Yu, Li-Yan; Zhang, Yu-Qin] Chinese Acad Med Sci, Inst Med Biotechnol, Beijing 100050, Peoples R China; [Ai, Meng-Jie; Sun, Hong-Min; Liu, Hong-Yu; Yu, Li-Yan; Zhang, Yu-Qin] Peking Union Med Coll, Beijing 100050, Peoples R China	Zhang, YQ (reprint author), Chinese Acad Med Sci, Inst Med Biotechnol, Beijing 100050, Peoples R China.; Zhang, YQ (reprint author), Peking Union Med Coll, Beijing 100050, Peoples R China.	National Natural Science Foundation of China [81173026]; National Infrastructure of Microbial Resources [NIMR-2015-3]; National S&T Major Special Project on Major New Drug Innovation [2012ZX09301002-003]; 863 Program [2014AA021504]	0	1466-5026	2016	WOS:000386871600033
Li, Huidong; Feng, Hao; Xie, Yaoming; Schaefer, Henry F., III	CHEMISTRY-A EUROPEAN JOURNAL	alkaline earth elements; bis(Grignard) reagents; density funtional calculations; heterocyclic compounds; metallacycles	[Li, Huidong; Feng, Hao] Xihua Univ, Sch Sci, Res Ctr Adv Computat, Chengdu 610039, Peoples R China; [Xie, Yaoming; Schaefer, Henry F., III] Univ Georgia, Ctr Computat Quantum Chem, Athens, GA 30602 USA	Li, HD (reprint author), Xihua Univ, Sch Sci, Res Ctr Adv Computat, Chengdu 610039, Peoples R China.; Schaefer, HF (reprint author), Univ Georgia, Ctr Computat Quantum Chem, Athens, GA 30602 USA.	Natural Science Foundation of the Department of Education of Sichuan Province [15ZB0129]; National Natural Science Foundation for Young Scientists of China [11605143]; Program of Key Scientific Research in Xihua University [z1313320]; Youth Innovation Team of the Education Department of Sichuan Province [14TD0013]; Funds for Sichuan Distinguished Scientists in China [2015JQ0042]; U. S. National Science Foundation [CHE-1361178]	0	0947-6539	2016	WOS:000384806700040
Xiong, Taisong; Huang, Yuanyuan; Gou, Jianping; Hu, Jinrong	JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION	Spatially variant finite mixture model; Bayesian framework; Gaussian distribution; Student's t-distribution; Grayscale image segmentation; Expectation-maximization algorithm	[Xiong, Taisong; Huang, Yuanyuan] Chengdu Univ Informat Technol, Chengdu 610225, Sichuan, Peoples R China; [Xiong, Taisong; Huang, Yuanyuan] Univ Elect Sci & Technol China, Sch Comp Sci & Engn, Chengdu 611731, Peoples R China; [Gou, Jianping] JiangSu Univ, Sch Comp Sci & Telecommun Engn, Zhenjiang 212013, Jiangsu, Peoples R China; [Hu, Jinrong] Xihua Univ, Sch Comp & Soft Engn, Chengdu 610039, Peoples R China	Huang, YY (reprint author), Chengdu Univ Informat Technol, Chengdu 610225, Sichuan, Peoples R China.; Huang, YY (reprint author), Univ Elect Sci & Technol China, Sch Comp Sci & Engn, Chengdu 611731, Peoples R China.	National Nature Science Foundation of China [61502208, 61303126]; Applied Basic Research Program of Sichuan Province [2014JY0168]; Foundation of Chengdu University of Information Technology [KYTZ201426]	0	1047-3203	2016	WOS:000384398500030
Huang, Zexia; Wang, Heping	JOURNAL OF COMPLEXITY	Average sampling numbers; Average approximation numbers; Asymptotically optimal; Gaussian measure	[Huang, Zexia] Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China; [Wang, Heping] Capital Normal Univ, Sch Math Sci, Beijing 100048, Peoples R China	Wang, HP (reprint author), Capital Normal Univ, Sch Math Sci, Beijing 100048, Peoples R China.	National Natural Science Foundation of China [11501456, 11271263]; Key scientific research fund of Xihua University [z1312624]; Foundation of Sichuan Educational Committee [14ZA0112]; Preeminent Youth Fund for School of Science in Xihua University; Beijing Natural Science Foundation [1132001]; BCMIIS	0	0885-064X	2016	WOS:000381529500002
Yang, Chengli; Liu, Peiyong; Yin, Guofu; Jiang, Honghai; Li, Xueqin	NDT & E INTERNATIONAL	Magnetic tile; Defect detection; Stationary wavelet transform; Machine vision based system	[Yang, Chengli; Liu, Peiyong; Yin, Guofu] Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610065, Peoples R China; [Jiang, Honghai] Kunming Univ Sci & Technol, Sch Elect & Mech Engn, Kunming 650504, Peoples R China; [Li, Xueqin] Xihua Univ, Sch Mech Engn, Chengdu 610039, Peoples R China	Yin, GF (reprint author), Sichuan Univ, Sch Mfg Sci & Engn, Chengdu 610065, Peoples R China.	National Natural Science Foundation of China [51205265]; Science and Technology Support Plan Project of Sichuan Province [2014GZ0127]	0	0963-8695	2016	WOS:000381593100009
Wang, Lijun; Qiu, Jianhui; Sakai, Eiichi; Wei, Xiaowei	COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURING	Polylactic acid; Nanocomposites; Microstructures; Mechanical properties	[Wang, Lijun; Qiu, Jianhui; Sakai, Eiichi] Akita Prefectural Univ, Fac Syst Sci & Technol, Dept Machine Intelligence & Syst Engn, 84-4 Tsuchiya Ebinokuchi, Akita 0150055, Japan; [Wei, Xiaowei] Xihua Univ, Tuqiao Jinzhou Rd 999, Chengdu 610039, Sichuan, Peoples R China; [Qiu, Jianhui] Chongqing Univ, Coll Aerosp Engn, Shazheng Rd, Chongqing 400030, Peoples R China	Qiu, JH (reprint author), Akita Prefectural Univ, Fac Syst Sci & Technol, Dept Machine Intelligence & Syst Engn, 84-4 Tsuchiya Ebinokuchi, Akita 0150055, Japan.		1	1359-835X	2016	WOS:000381954100004
