AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Zheng, Yu; Che, Huizheng; Zhao, Tianliang; Xia, Xiangao; Gui, Ke; An, Linchang; Qi, Bing; Wang, Hong; Wang, Yaqiang; Yu, Jie; Zhang, Xiaoye	ATMOSPHERE	optical properties; meteorological conditions; restrictive measures; aerosols	[Zheng, Yu; Zhao, Tianliang] Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Forecast & Evaluat Meteoro, China Meteorol Adm, Nanjing 210044, Jiangsu, Peoples R China; [Zheng, Yu; Zhao, Tianliang] Nanjing Univ Informat Sci & Technol, China Meteorol Adm, Key Lab Aerosol Cloud Precipitat, Nanjing 210044, Jiangsu, Peoples R China; [Zheng, Yu; Che, Huizheng; Gui, Ke; An, Linchang; Wang, Hong; Wang, Yaqiang; Yu, Jie; Zhang, Xiaoye] Chinese Acad Meteorol Sci, CMA, Inst Atmospher Composit, Beijing 100081, Peoples R China; [Zheng, Yu; Che, Huizheng; Gui, Ke; An, Linchang; Wang, Hong; Wang, Yaqiang; Yu, Jie; Zhang, Xiaoye] Chinese Acad Meteorol Sci, CMA, State Key Lab Severe Weather LASW, Beijing 100081, Peoples R China; [Xia, Xiangao] Chinese Acad Sci, IAP, Beijing 100029, Peoples R China; [Gui, Ke; Yu, Jie] Chengdu Univ Informat Technol, Coll Atmospher Sci, Chengdu 610225, Peoples R China; [An, Linchang] CMA, Natl Meteorol Ctr, Beijing 100081, Peoples R China; [Qi, Bing] Hangzhou Meteorol Bur, Hangzhou 310051, Zhejiang, Peoples R China	Che, HZ (reprint author), Chinese Acad Meteorol Sci, CMA, Inst Atmospher Composit, Beijing 100081, Peoples R China.; Che, HZ (reprint author), Chinese Acad Meteorol Sci, CMA, State Key Lab Severe Weather LASW, Beijing 100081, Peoples R China.	NSFC [41375153]; National Key Project of Basic Research [2014CB441201]; CAMS Basis Research Project [2014R17]; Climate Change Special Fund of CMA [CCSF201504]; Hangzhou Science and Technology Innovative project [20150533B17]	1	2073-4433	2016	WOS:000373529700008
Mao, Kun; Nie, Hai; Yao, Yao	IEEE ELECTRON DEVICE LETTERS	Ultra-high voltage; hot carriers; lateral DMOS (LDMOS); reliability	[Mao, Kun; Nie, Hai; Yao, Yao] Chengdu Univ Informat Technol, Dept Commun Engn, Microelect Lab, Chengdu 610225, Peoples R China	Mao, K (reprint author), Chengdu Univ Informat Technol, Dept Commun Engn, Microelect Lab, Chengdu 610225, Peoples R China.	National Natural Science Foundation of China [61401047]	0	0741-3106	2016	WOS:000372372100001
Cheng, You-Feng; Shao, Wei; Zhang, Sheng-Jun; Li, Ya-Peng	IEEE TRANSACTIONS ON MAGNETICS	Array thinning; iterative fast Fourier transform (IFFT); nondominated sorting genetic algorithm II (NSGA-II)	[Cheng, You-Feng; Shao, Wei] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Zhang, Sheng-Jun] Natl Key Lab Sci & Technol Test Phys & Numer Math, Beijing 100076, Peoples R China; [Li, Ya-Peng] Chengdu Univ Informat Technol, Sch Elect Engn, Chengdu 610025, Peoples R China	Cheng, YF (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China.		0	0018-9464	2016	WOS:000372254000223
Zhao Fu-hu; Li Guo-ping; Huang Chu-hui; Liu Xiao-ran	JOURNAL OF TROPICAL METEOROLOGY	modulation; wavelet analysis; composite analysis; low-frequency oscillation; Tibetan Plateau vortex; real-time multivariate MJO index	[Zhao Fu-hu] Chongqing Meteorol Observ, Chongqing 401147, Peoples R China; [Li Guo-ping] Chengdu Univ Informat Technol, Coll Atmospher Sci, Chengdu 610225, Peoples R China; [Li Guo-ping] Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Forecast & Evaluat Meteoro, Nanjing 210044, Jiangsu, Peoples R China; [Huang Chu-hui] Sichuan Meteorol Observ, Chengdu 610072, Peoples R China; [Liu Xiao-ran] Chongqing Climate Ctr, Chongqing 401147, Peoples R China	Li, GP (reprint author), Chengdu Univ Informat Technol, Coll Atmospher Sci, Chengdu 610225, Peoples R China.; Li, GP (reprint author), Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Forecast & Evaluat Meteoro, Nanjing 210044, Jiangsu, Peoples R China.	National Basic Research Program of China [2012CB417202]; National Natural Science Foundation of China [41175045, 91337215, U1133603]; Special Fund for Meteorological Research in the Public Interest [GYHY201206042]	0	1006-8775	2016	WOS:000371651900004
Xue, Ya-juan; Cao, Jun-xing; Du, Hao-kun; Lin, Kai; Yao, Yao	MARINE AND PETROLEUM GEOLOGY	Seismic attenuation; Frequency attenuation gradient; Complete ensemble empirical mode decomposition; Hydrocarbon detection	[Xue, Ya-juan; Cao, Jun-xing; Du, Hao-kun] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Xue, Ya-juan; Yao, Yao] Chengdu Univ Informat Technol, Sch Commun Engn, Chengdu 610225, Peoples R China; [Xue, Ya-juan; Cao, Jun-xing; Du, Hao-kun; Lin, Kai] Chengdu Univ Technol, Sch Geophys, Chengdu 610059, Peoples R China	Cao, JX (reprint author), Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China.; Xue, YJ (reprint author), Chengdu Univ Informat Technol, Sch Commun Engn, Chengdu 610225, Peoples R China.	National Natural Science Foundation of China [41430323, 41404102, 41274128, 41404101, 61401047]; Project of the Scientific Research Foundation of CUIT [KYTZ201503]; annual young Academic Leaders Scientific Research Foundation of CUIT [J201507]	0	0264-8172	2016	WOS:000371650500022
Hu, Jiancheng	SPRINGERPLUS	Falkner-Skan equation; Nonlinear boundary value problems; Newton's method; Finite difference method	[Hu, Jiancheng] Chengdu Univ Informat Technol, Coll Appl Math, Chengdu 610225, Peoples R China	Hu, JC (reprint author), Chengdu Univ Informat Technol, Coll Appl Math, Chengdu 610225, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [13ZB0086]; Scientific Research Foundation of CUIT [KYTZ201425]	0	2193-1801	2016	WOS:000371416800014
Li, Li Alex; de lamare, Rodrigo C.; Burr, Alister G.	EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING	Complex sphere decoder (CSD); Detection algorithms; Multi-input multi-output (MIMO); QR decomposition	[Li, Li Alex] Chengdu Univ Informat Technol, Sch Commun Engn, 24,1st Sect Xuefu Rd, Chengdu 610025, Peoples R China; [de lamare, Rodrigo C.; Burr, Alister G.] Univ York, Dept Elect, York YO10 5DD, N Yorkshire, England; [de lamare, Rodrigo C.] Pontifical Catholic Univ Rio de Janeiro PUC Rio, CETUC, Rio De Janeiro, Brazil	Li, LA (reprint author), Chengdu Univ Informat Technol, Sch Commun Engn, 24,1st Sect Xuefu Rd, Chengdu 610025, Peoples R China.	Scientific Research Foundation of CUIT [KYTZ201415]; Scientific Research Foundation for the Returned Overseas Chinese Scholars, State Education Ministry; Sichuan Provincial Department of Science and Technology Innovation and R&D projects in Science and Technology Support Program [2015RZ0060]	0	1687-1499	2016	WOS:000387052600001
Yang, Qiang; Liu, Yusheng	IET CONTROL THEORY AND APPLICATIONS	state estimation; MIMO systems; nonlinear control systems; uncertain systems; time-varying systems; adaptive state estimation; multiinput-and-multioutput nonlinear system; uncertain system; unmodelled dynamics; time-varying parameter; uncertain nonlinearity; uncertain parameter; output equation; state equation	[Yang, Qiang] Chengdu Univ Informat Technol, Sch Control Engn, Chengdu 610225, Sichuan, Peoples R China; [Liu, Yusheng] Sichuan Univ, Sch Elect Engn & Informat, Chengdu 610065, Sichuan, Peoples R China	Liu, YS (reprint author), Sichuan Univ, Sch Elect Engn & Informat, Chengdu 610065, Sichuan, Peoples R China.		2	1751-8644	2016	WOS:000368599400012
Tang, Tingting	IEEE PHOTONICS JOURNAL	Biosensor; directional coupler; thermo-optic effect	[Tang, Tingting] Chengdu Univ Informat Technol, Informat Mat & Device Applicat Key Lab Sichuan Pr, Chengdu 610225, Peoples R China; [Tang, Tingting] Univ Elect Sci & Technol China, Minist Educ, Key Lab Opt Fiber Sensing & Commun UESTC, Chengdu 610054, Peoples R China	Tang, TT (reprint author), Chengdu Univ Informat Technol, Informat Mat & Device Applicat Key Lab Sichuan Pr, Chengdu 610225, Peoples R China.; Tang, TT (reprint author), Univ Elect Sci & Technol China, Minist Educ, Key Lab Opt Fiber Sensing & Commun UESTC, Chengdu 610054, Peoples R China.	National Natural Science Foundation of China [61505016]; Open Foundation of Key Lab of Optical Fiber Sensing and Communications (UESTC); Sichuan Provincial Department of Education [15ZA0183]; Scientific Research Fund of Chengdu University of Information Technology [J201417]	0	1943-0655	2016	WOS:000375479300045
Wang, Shan; Liao, Tingting; Wang, Lili; Sun, Yang	JOURNAL OF ENVIRONMENTAL SCIENCES	Haze; Temperature inversion; Radiation; Air stagnancy	[Wang, Shan] Xian Meteorol Bur, Xian 710016, Peoples R China; [Liao, Tingting] Chengdu Univ Informat Technol, Plateau Atmospher & Environm Key Lab Sichuan Prov, Coll Atmosphere Sci, Chengdu 610225, Peoples R China; [Wang, Lili; Sun, Yang] Chinese Acad Sci, State Key Lab Atmospher Boundary Layer Phys & Atm, Inst Atmospher Phys, Beijing 100191, Peoples R China	Sun, Y (reprint author), Chinese Acad Sci, State Key Lab Atmospher Boundary Layer Phys & Atm, Inst Atmospher Phys, Beijing 100191, Peoples R China.		1	1001-0742	2016	WOS:000372093200015
Huang Taixing; Peng Long; Li Lezhong; Wang Rui; Hu Yun; Tu Xiaoqiang	JOURNAL OF RARE EARTHS	M-type hexaferrites; SrFe12O19 ferrites; La-Co substitution; low temperature sintering; LTCC; rare earths	[Huang Taixing; Peng Long; Li Lezhong; Wang Rui; Hu Yun; Tu Xiaoqiang] Chengdu Univ Informat Technol, Sichuan Prov Key Lab Informat Mat & Devices Appli, Chengdu 610225, Peoples R China	Peng, L (reprint author), Chengdu Univ Informat Technol, Sichuan Prov Key Lab Informat Mat & Devices Appli, Chengdu 610225, Peoples R China.	National Public Welfare Fund Industry Research [201410026]; Scientific Research Foundation of Education Office of Sichuan Province [13Z198]; Young and Middle-aged Academic Leaders of Scientific Research Funds of Chengdu University of Information Technology [J201222]	0	1002-0721	2016	WOS:000369521100007
Liu, Dun-Long; Zhou, Zi-Yong; Wu, Qian; Tang, Dan	PETROLEUM SCIENCE	GIS; Symbolisation; Map; Standard; Conversion	[Liu, Dun-Long; Tang, Dan] Chengdu Univ Informat & Technol, Coll Software Engn, Chengdu 610225, Peoples R China; [Zhou, Zi-Yong] China Univ Petr, State Key Lab Petr Resources & Prospecting, Beijing 102200, Peoples R China; [Wu, Qian] Sichuan Inst Geol Engn Invest, Chengdu 610072, Peoples R China	Zhou, ZY (reprint author), China Univ Petr, State Key Lab Petr Resources & Prospecting, Beijing 102200, Peoples R China.	National Major Specific Project of Oil and Gas [2011ZX05028-004]; Major Science and Technology Program of PetroChina [2012D-4602-05]; National Natural Science Foundation of China [61501064]	0	1672-5107	2016	WOS:000369529900015
Cheng, Xiuwen; Cheng, Qingfeng; Deng, Xiaoyong; Wang, Pu; Liu, Huiling	CHEMOSPHERE	Reduced TiO2 nanotubes; Photoelectrocatalysis; Microwave; Diclofenac; Photoelectrode	[Cheng, Xiuwen; Deng, Xiaoyong] Lanzhou Univ, Coll Earth & Environm Sci, Key Lab Environm Pollut Predict & Control, Lanzhou 730000, Peoples R China; [Cheng, Qingfeng] Chengdu Univ Informat Technol, Coll Resources & Environm, Chengdu 610225, Peoples R China; [Cheng, Xiuwen; Cheng, Qingfeng; Wang, Pu; Liu, Huiling] Harbin Inst Technol, Sch Municipal Environm Engn, SKLUWRE, Harbin 150090, Peoples R China	Cheng, XW (reprint author), Lanzhou Univ, Coll Earth & Environm Sci, Lanzhou 730000, Peoples R China.	National Natural Science Foundation of China [51508254, 51178138]; Fundamental Research Funds for the Central Universities [lzujbky-2015-137]; Opening Project of State Key Laboratory of High Performance Ceramics and Superfine Microstructure [SKL201509SIC]; State Key Laboratory for Modification of Chemical Fibers and Polymer Materials, Donghua University [LK1522]; National Creative Research Groups of China [51121062]; State Key Laboratory of Urban Water Resources and Environment [2010DX03]	4	0045-6535	2016	WOS:000367774400112
Sun, Cheng; Li, Jianping; Ding, Ruiqiang	GEOPHYSICAL RESEARCH LETTERS		[Sun, Cheng; Li, Jianping] Beijing Normal Univ, Coll Global Change & Earth Syst Sci GCESS, Beijing 100875, Peoples R China; [Sun, Cheng; Li, Jianping] Joint Ctr Global Change Studies, Beijing, Peoples R China; [Ding, Ruiqiang] Chinese Acad Sci, Inst Atmospher Phys, State Key Lab Numer Modeling Atmospher Sci & Geop, Beijing, Peoples R China; [Ding, Ruiqiang] Chengdu Univ Informat Technol, Plateau Atmosphere & Environm Key Lab Sichuan Pro, Chengdu, Peoples R China	Li, JP (reprint author), Beijing Normal Univ, Coll Global Change & Earth Syst Sci GCESS, Beijing 100875, Peoples R China.; Li, JP (reprint author), Joint Ctr Global Change Studies, Beijing, Peoples R China.	NSFC [41405128]; National Programme on Global Change and Air-Sea Interaction [GASI-IPOVAI-06]	0	0094-8276	2016	WOS:000372056400044
Peng, Long; Li, Lezhong; Wang, Rui; Hu, Yun; Tu, Xiaoqiang; Zhong, Xiaoxi	JOURNAL OF ALLOYS AND COMPOUNDS	Microwave sintering method; M-type hexaferrites; Substitution; Low temperature co-fired ceramics	[Peng, Long; Li, Lezhong; Wang, Rui; Hu, Yun; Tu, Xiaoqiang; Zhong, Xiaoxi] Chengdu Univ Informat Technol, Coll Optoelect Technol, Sichuan Prov Key Lab Informat Mat & Devices Appli, Chengdu 610225, Sichuan, Peoples R China	Peng, L (reprint author), Chengdu Univ Informat Technol, Coll Optoelect Technol, Sichuan Prov Key Lab Informat Mat & Devices Appli, Chengdu 610225, Sichuan, Peoples R China.	National Public Welfare Fund Industry Research of China [201410026]; Scientific Research Foundation of Education Office of Sichuan Province of China [13Z198]; Young and Middle-aged Academic Leaders of Scientific Research Funds of Chengdu University of Information Technology of China [J201222]	9	0925-8388	2016	WOS:000365051000040
Wang, Yan; Zhang, Pei; An, Le; Ma, Guangkai; Kang, Jiayin; Shi, Feng; Wu, Xi; Zhou, Jiliu; Lalush, David S.; Lin, Weili; Shen, Dinggang	PHYSICS IN MEDICINE AND BIOLOGY	positron emission tomography (PET); sparse representation; mapping-based sparse representation; incremental refinement; standard-dose PET prediction; multimodal MR images	[Wang, Yan; Zhou, Jiliu] Sichuan Univ, Coll Comp Sci, Chengdu 610064, Peoples R China; [Wang, Yan; Zhang, Pei; An, Le; Ma, Guangkai; Kang, Jiayin; Shi, Feng; Shen, Dinggang] Univ N Carolina, Dept Radiol, IDEA Lab, Chapel Hill, NC USA; [Wang, Yan; Zhang, Pei; An, Le; Ma, Guangkai; Kang, Jiayin; Shi, Feng; Lin, Weili; Shen, Dinggang] Univ N Carolina, BRIC, Chapel Hill, NC USA; [Kang, Jiayin] Huaihai Inst Technol, Sch Elect Engn, Lianyungang, Jiangsu, Peoples R China; [Wu, Xi] Chengdu Univ Informat Technol, Dept Comp Sci, Chengdu, Peoples R China; [Lalush, David S.] Univ N Carolina, Joint Dept Biomed Engn, Chapel Hill, NC 27515 USA; [Lin, Weili] N Carolina State Univ, Dept Radiol, Raleigh, NC 27695 USA; [Shen, Dinggang] Korea Univ, Dept Brain & Cognit Engn, Seoul 02841, South Korea	Shen, DG (reprint author), Univ N Carolina, Dept Radiol, IDEA Lab, Chapel Hill, NC USA.; Shen, DG (reprint author), Univ N Carolina, BRIC, Chapel Hill, NC USA.; Shen, DG (reprint author), Korea Univ, Dept Brain & Cognit Engn, Seoul 02841, South Korea.	National Institutes of Health [MH100217, AG042599, MH070890, EB006733, EB008374, EB009634, NS055754, MH064065, HD053000, STMSP 2014RZ0027]	1	0031-9155	2016	WOS:000369516600025
Li, Zhenwei; Wu, Jiagang; Xiao, Dingquan; Zhu, Jianguo; Wu, Wenjuan	ACTA MATERIALIA	TiO2 ceramic; Tantalum and trivalent elements; Colossal permittivity	[Li, Zhenwei; Wu, Jiagang; Xiao, Dingquan; Zhu, Jianguo] Sichuan Univ, Dept Mat Sci, Chengdu 610064, Peoples R China; [Wu, Wenjuan] Chengdu Univ Informat Technol, Sichuan Prov Key Lab Informat Mat & Devices Appli, Chengdu 610225, Peoples R China	Wu, JG (reprint author), Sichuan Univ, Dept Mat Sci, Chengdu 610064, Peoples R China.	National Science Foundation of China (NSFC) [51102173, 51472169]; College of Materials Science and Engineering of Sichuan University	5	1359-6454	2016	WOS:000367630500024
Yang, Lijuan; Du, Xianyun; Yang, Qiongfen	APPLIED MATHEMATICS AND COMPUTATION	(2+1)-Dimensional Burgers equation; Riccati equation; Variable separation; Exact solutions	[Yang, Lijuan; Yang, Qiongfen] Mianyang Normal Univ, Sch Math & Comp Sci, Sichuan 621000, Peoples R China; [Du, Xianyun] Chengdu Univ Informat Technol, Coll Appl Math, Chengdu 610225, Sichuan, Peoples R China	Yang, LJ (reprint author), Mianyang Normal Univ, Sch Math & Comp Sci, Sichuan 621000, Peoples R China.	National Nature Science Youth Foundation of China [11302188]; Research Foundation of Mianyang Normal University [2014A09]	0	0096-3003	2016	WOS:000365613400110
