AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Wu, Fei; Wang, Qiong-Hua; Lv, Guo-Jiao; Deng, Huan; Zhao, Bai-Chuan	OPTIK	Tri-view; Integral imaging; Three-dimensional display	[Wu, Fei; Lv, Guo-Jiao; Zhao, Bai-Chuan] Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China; [Wang, Qiong-Hua; Deng, Huan] Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Peoples R China	Wu, F (reprint author), Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China.	"973" Program [2013CB328802]; NSFC [61225022, 61377018]; Sichuan Provincial Education Department [15ZA0308, 14ZB0292]	0	0030-4026	2015	WOS:000365373400104
Gao, Yang; Shao, Zhenyi; Xiao, Zhihai	JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY	U(VI); Illite; Humic acid; Sorption; Desorption	[Gao, Yang; Xiao, Zhihai] Univ South China, Sch Nucl Sci & Technol, Hengyang 421001, Peoples R China; [Shao, Zhenyi] Chengdu Technol Univ, Dept Mech Engn, Chengdu 611730, Peoples R China	Xiao, ZH (reprint author), Univ South China, Sch Nucl Sci & Technol, Hengyang 421001, Peoples R China.	National Natural Science Foundation of China [41273134]	9	0236-5731	2015	WOS:000347294600099
Xiu, Xiao-Ming; Li, Qing-Yang; Dong, Li; Shen, Hong-Zhi; Li, Dan; Gao, Ya-Jun; Yi, X. X.	QUANTUM INFORMATION PROCESSING	Entanglement distribution; Collective noise; Spatial degree of freedom	[Xiu, Xiao-Ming; Li, Qing-Yang; Dong, Li; Gao, Ya-Jun] Bohai Univ, Coll Math & Phys, Jinzhou 121013, Peoples R China; [Xiu, Xiao-Ming; Dong, Li; Shen, Hong-Zhi; Yi, X. X.] Dalian Univ Technol, Sch Phys & Optoelect Technol, Dalian 116024, Peoples R China; [Li, Dan] Chengdu Technol Univ, Dept Elect & Elect Engn, Chengdu 611730, Peoples R China	Xiu, XM (reprint author), Bohai Univ, Coll Math & Phys, Jinzhou 121013, Peoples R China.	National Natural Science Foundation of China [11305016, 61301133, 11271055]; Research Programs of the Educational Office of Liaoning Province of China [L2013425]; Program for Liaoning Excellent Talents in University [LJQ2014124]	7	1570-0755	2015	WOS:000347533600021
Hu, Jinsong; Zheng, Kelong; Zheng, Maobo	APPLIED MATHEMATICAL MODELLING	SRLW equation; Conservative difference scheme; Richardson extrapolation; Stability; Convergence	[Hu, Jinsong] Xihua Univ, Sch Math & Comp Engn, Chengdu 610039, Peoples R China; [Zheng, Kelong] Southwest Univ Sci & Technol, Sch Sci, Mianyang 621010, Peoples R China; [Zheng, Maobo] Chengdu Technol Univ, Chengdu 611730, Peoples R China	Zheng, KL (reprint author), Southwest Univ Sci & Technol, Sch Sci, Mianyang 621010, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [11Z8009]; Doctoral Program Research Fund of Southwest University of Science and Technology [11zx7129]; Applied Basic Research Project of Sichuan Province [2013JY0096]	3	0307-904X	2014	WOS:000345721900018
Lv, Guo-Jiao; Wang, Qiong-Hua; Zhao, Wu-Xiang; Wu, Fei	APPLIED OPTICS		[Lv, Guo-Jiao; Wu, Fei] Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China; [Lv, Guo-Jiao; Wang, Qiong-Hua; Zhao, Wu-Xiang; Wu, Fei] Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Peoples R China	Wu, F (reprint author), Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China.	NSFC [61225022, 61320106015]; "863" Program [2012AA011901]; ISTCPC [2012DFG11610]; RPSPC [2013TD0002]	0	1559-128X	2014	WOS:000343919400035
Jiang, Shu Y.; Luo, Gang; Liu, Yue; Jiang, Shan S.; Li, Xiu T.	IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY	Network-on-Chip; XY routing algorithm; fault tolerant; ISE; router	[Jiang, Shu Y.; Liu, Yue; Jiang, Shan S.; Li, Xiu T.] Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Peoples R China; [Luo, Gang] Chengdu Technol Univ, Chengdu, Peoples R China	Jiang, SY (reprint author), Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Peoples R China.	Program of National Nature Science Foundation of China [41301460, 60934002]; Major Program of National High-Tech Research and Development Project of China [G0701070111AA0102017]; Application Fundamental Research Funds of Department of Science and Technology of Sichuan Province [13JC0504]	3	1051-8223	2014	WOS:000346900300034
Zhou, Qi Zhong; Xie, Yong Le; Li, Xi Feng; Bi, Dong Jie; Xie, Xuan; Xie, San Shan	IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY	Analog circuit; eigenvalue; fault diagnosis; parameter faults	[Zhou, Qi Zhong; Xie, Yong Le; Li, Xi Feng; Bi, Dong Jie; Xie, Xuan] Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Peoples R China; [Xie, San Shan] Chengdu Technol Univ, Chengdu 610031, Peoples R China	Zhou, QZ (reprint author), Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Peoples R China.	National Natural Science Foundation of China [61371049]; Specialized Research Fund for the Doctoral Program of High Education of China [20120185110013]; Sichuan Province Applied Basic Research Project [2013JY0058]; Yibin City Key Scientific and Technological Project [2013JY017]	0	1051-8223	2014	WOS:000340817500021
Dong, Li; Wang, Jun-Xi; Xiu, Xiao-Ming; Li, Dan; Gao, Ya-Jun; Yi, X. X.	INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS	Continuous variable quantum key distribution; Entanglement swapping; Quasi-Bell entangled coherent state	[Dong, Li; Wang, Jun-Xi; Xiu, Xiao-Ming; Gao, Ya-Jun] Bohai Univ, Dept Phys, Coll Math & Phys, Jinzhou 121013, Peoples R China; [Dong, Li; Xiu, Xiao-Ming; Yi, X. X.] Dalian Univ Technol, Sch Phys & Optoelect Technol, Dalian 116024, Peoples R China; [Li, Dan] Chengdu Technol Univ, Dept Elect & Elect Engn, Chengdu 611730, Peoples R China	Xiu, XM (reprint author), Bohai Univ, Dept Phys, Coll Math & Phys, Jinzhou 121013, Peoples R China.	National Natural Science Foundation of China [61301133, 11305016, 11271055]; Educational Office of Liaoning Province of China [L2013425]	1	0020-7748	2014	WOS:000340615200030
Li, D.; Meng, F. Y.; Ma, X. Q.	MATERIALS RESEARCH INNOVATIONS	Molecular dynamics simulation; Dislocation emission; Crack propagation; Porous layer; Stress intensity	[Li, D.] Chengdu Technol Univ, Dept Elect & Elect Engn, Chengdu 611730, Peoples R China; [Meng, F. Y.; Ma, X. Q.] Univ Sci & Technol Beijing, Dept Phys, Beijing 100083, Peoples R China	Li, D (reprint author), Chengdu Technol Univ, Dept Elect & Elect Engn, Chengdu 611730, Peoples R China.	Fund Project of Sichuan Provincial Department of Education [12ZB 183]; Ministry of Science and Technology [2011CB606406]; USTB [06108105]	0	1432-8917	2014	WOS:000346178400205
Lv, Guo-Jiao; Wang, Qiong-Hua; Zhao, Wu-Xiang	APPLIED OPTICS		[Lv, Guo-Jiao; Wang, Qiong-Hua; Zhao, Wu-Xiang] Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Peoples R China; [Lv, Guo-Jiao] Chengdu Technol Univ, Dept Commun Engn, Chengdu 611730, Peoples R China	Wang, QH (reprint author), Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Peoples R China.	NSFC [61225022, 61320106015]; "863" Program [2012AA011901]; ISTCPC [2012DFG11610]; RPSPC [2013TD0002]	2	1559-128X	2014	WOS:000338442800025
