AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Liu, Wenlong; Liu, Yen-Yu; Do, Jing-Shan; Li, Jing	APPLIED SURFACE SCIENCE	Ammonia gas sensor; Humidity; Noble metal; Sensing mechanism	[Liu, Wenlong; Li, Jing] Chengdu Univ, Coll Pharm & Biol Engn, Chengdu 610106, Peoples R China; [Liu, Wenlong; Do, Jing-Shan] Natl Chin Yi Univ Technol, Dept Chem & Mat Engn, Taichung 411, Taiwan; [Liu, Yen-Yu] Tunghai Univ, Dept Chem & Mat Engn, Taichung 407, Taiwan	Li, J (reprint author), Chengdu Univ, Coll Pharm & Biol Engn, Chengdu 610106, Peoples R China.; Do, JS (reprint author), Natl Chin Yi Univ Technol, Dept Chem & Mat Engn, Taichung 411, Taiwan.	National Science Council of the Republic of China [NSC 101-2221-E-167-027-MY3]; China Postdoctoral Science Foundation [2016M590877]; National Natural Science Foundation of China [31601529]; Youth Foundations of Chengdu University [2015XJZ02 and 2016XJZ19]	1	0169-4332	2016	WOS:000385900700113
Li, Jing-jian; Xiong, Chao; Liu, Yue; Liang, Jun-song; Zhou, Xing-wen	FRONTIERS IN PLANT SCIENCE	LAMP technology; detection method; herbal medicine; species identification; drug safety	[Li, Jing-jian] South China Agr Univ, Coll Forestry & Landscape Architecture, Guangzhou, Guangdong, Peoples R China; [Xiong, Chao] Hubei Univ Chinese Med, Coll Pharm, Wuhan, Peoples R China; [Liu, Yue] Chengdu Univ, Sichuan Ind Inst Antibiot, Chengdu, Peoples R China; [Liang, Jun-song; Zhou, Xing-wen] Yulin Normal Univ, Coll Biol & Pharm, Yulin, Peoples R China	Liang, JS; Zhou, XW (reprint author), Yulin Normal Univ, Coll Biol & Pharm, Yulin, Peoples R China.	National Natural Science Foundation of China [31360197]; Research Project of Higher Education of Guangxi [YB2014315]; Scientific Innovation Ability and Condition Construction of Guangxi [GKN11217028]; Science Research Foundation of Guangxi Institute of Botany [GZY14003]	0	1664-462X	2016	WOS:000390595700001
Su, Haifeng; Lin, Jiafu; Wang, GuangWei	SCIENTIFIC REPORTS		[Su, Haifeng; Wang, GuangWei] Chinese Acad Sci, Chongqing Inst Green & Interligent Technol, 266 Fangzheng Ave,Shuitu High Tech Pk, Chongqing 400714, Peoples R China; [Lin, Jiafu] Chengdu Univ, Antibiot Res & Reevaluat Key Lab Sichuan Prov, Sichuan Ind Inst Antibiot, Chengdu 400001, Peoples R China	Su, HF; Wang, GW (reprint author), Chinese Acad Sci, Chongqing Inst Green & Interligent Technol, 266 Fangzheng Ave,Shuitu High Tech Pk, Chongqing 400714, Peoples R China.	earmarked fund for National Natural Science Foundation of China [21502186]; Science and technology project of Chongqing city land, resources and Housing Administration Bureau [CQGT-KJ-2015022]	0	2045-2322	2016	WOS:000389981900001
Liang, Xiuling; Chen, Qingfei; Lei, Yi; Li, Hong	SCIENTIFIC REPORTS		[Liang, Xiuling; Chen, Qingfei] ChengDu Univ, Inst Adv Study, Chengdu 610106, Peoples R China; [Liang, Xiuling; Chen, Qingfei; Lei, Yi; Li, Hong] Shenzhen Univ, Res Ctr Brain Funct & Psychol Sci, Shenzhen 518060, Peoples R China; [Chen, Qingfei] Shenzhen Univ, China Ctr Special Econ Zone Res, Shenzhen 518060, Peoples R China	Chen, QF (reprint author), ChengDu Univ, Inst Adv Study, Chengdu 610106, Peoples R China.; Chen, QF; Lei, Y (reprint author), Shenzhen Univ, Res Ctr Brain Funct & Psychol Sci, Shenzhen 518060, Peoples R China.; Chen, QF (reprint author), Shenzhen Univ, China Ctr Special Econ Zone Res, Shenzhen 518060, Peoples R China.	National Natural Science Foundation of China [31400961, 31271088, 31571153]; China Postdoctoral Science Foundation [2015M582398, 2016T90793]; Shenzhen Peacock Plan [KQTD2015033016104926]	0	2045-2322	2016	WOS:000389872200001
Ke, Guibao; Hu, Yao; Huang, Xin; Peng, Xuan; Lei, Min; Huang, Chaoli; Gu, Li; Xian, Ping; Yang, Dehua	SCIENTIFIC REPORTS		[Ke, Guibao; Hu, Yao; Huang, Xin; Peng, Xuan; Lei, Min; Huang, Chaoli; Gu, Li; Xian, Ping] Chengdu Univ, Dept Nephrol, Clin Med Coll, Affiliated Hosp, Chengdu, Peoples R China; [Yang, Dehua] Chengdu Univ, Adm Off, Clin Med Coll, Affiliated Hosp, Chengdu, Peoples R China	Ke, GB (reprint author), Chengdu Univ, Dept Nephrol, Clin Med Coll, Affiliated Hosp, Chengdu, Peoples R China.; Yang, DH (reprint author), Chengdu Univ, Adm Off, Clin Med Coll, Affiliated Hosp, Chengdu, Peoples R China.		0	2045-2322	2016	WOS:000390280700001
Al Fayi, Majed Saad; Gou, Xiaojun; Forootan, Shiva S.; Al-Jameel, Waseem; Bao, Zhengzheng; Rudland, Philip R.; Cornford, Philip A.; Hussain, Syed A.; Ke, Youqiang	ONCOTARGET	prostate cancer; FABP9; gleason scores; prognosis; PSA	[Al Fayi, Majed Saad; Forootan, Shiva S.; Al-Jameel, Waseem; Bao, Zhengzheng; Cornford, Philip A.; Hussain, Syed A.; Ke, Youqiang] Univ Liverpool, Dept Mol & Clin Canc Med, Canc Res Ctr Bldg, Mol Pathol Lab, Liverpool, Merseyside, England; [Gou, Xiaojun] Chengdu Univ, Sichuan Antibiot Ind Inst, Chengdu, Peoples R China; [Al Fayi, Majed Saad] King Khalid Univ, Dept Med Lab Sci, Coll Appl Med Sci, Abha, Saudi Arabia; [Rudland, Philip R.] Univ Liverpool, Dept Biochem, Liverpool, Merseyside, England	Ke, YQ (reprint author), Univ Liverpool, Dept Mol & Clin Canc Med, Canc Res Ctr Bldg, Mol Pathol Lab, Liverpool, Merseyside, England.	King Khalid University, Abha, Saudi Arabia; Science and Technology Department, Sichuan Province, China [2016HH0012]	0	1949-2553	2016	WOS:000391352800069
Liang, Xiuling; Xiao, Feng; Wu, Lijun; Chen, Qingfei; Lei, Yi; Li, Hong	Frontiers in Psychology	causalrelations; hierarchicalrelations; temporalorder; P2; N400	[Liang, Xiuling; Chen, Qingfei] Chengdu Univ, Inst Adv Study, Chengdu, Peoples R China; [Liang, Xiuling; Chen, Qingfei; Lei, Yi; Li, Hong] Shenzhen Univ, Res Ctr Brain Funct & Psychol Sci, Shenzhen, Peoples R China; [Xiao, Feng] Shanxi Normal Univ, Dept Teacher Educ, Linfen, Peoples R China; [Wu, Lijun] Guangdong Univ Finance, Dept Econ & Trade, Guangzhou, Guangdong, Peoples R China; [Chen, Qingfei] Shenzhen Univ, China Ctr Special Econ Zone Res, Shenzhen, Peoples R China	Chen, QF (reprint author), Chengdu Univ, Inst Adv Study, Chengdu, Peoples R China.; Chen, QF (reprint author), Shenzhen Univ, Res Ctr Brain Funct & Psychol Sci, Shenzhen, Peoples R China.; Chen, QF (reprint author), Shenzhen Univ, China Ctr Special Econ Zone Res, Shenzhen, Peoples R China.	National Natural Science Foundation of China [31400961, 31271088, 31571153]; China Postdoctoral Science Foundation [2015M582398, 2016T90793]; Shenzhen Peacock Plan [KQTD2015033016104926]	0	1664-1078	2016	WOS:000389151500001
Zhu, Yilin; Lu, Fucong; Yu, Chao; Kang, Guozheng	POLYMER ENGINEERING AND SCIENCE		[Zhu, Yilin] Chengdu Univ, Sch Architectural & Civil Engn, Chengdu 610106, Peoples R China; [Lu, Fucong; Yu, Chao; Kang, Guozheng] Southwest Jiaotong Univ, State Key Lab Tract Power, Chengdu 610031, Peoples R China	Kang, GZ (reprint author), Southwest Jiaotong Univ, State Key Lab Tract Power, Chengdu 610031, Peoples R China.	National Natural Science Foundation of China [11272269]; Sichuan Provincial Youth Science and Technology Innovation Team, China [2013TD0004]; Fundamental Research Funds for the Central Universities, China	0	0032-3888	2016	WOS:000393121400007
Yuan, Rong; Meng, Debiao; Li, Haiqing	PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART O-JOURNAL OF RISK AND RELIABILITY	Saddlepoint approximation and third-moment; cumulant generating function; cumulative distribution function; probability density function; sequential optimization; reliability analysis	[Yuan, Rong] Chengdu Univ, Sch Mech Engn, Chengdu, Peoples R China; [Yuan, Rong] Sichuan Univ, Coll Architecture & Environm, Chengdu, Peoples R China; [Meng, Debiao; Li, Haiqing] Univ Elect Sci & Technol China, Sch Mechatron Engn, 2006 Xiyuan Ave, Chengdu 611731, Sichuan, Peoples R China	Li, HQ (reprint author), Univ Elect Sci & Technol China, Sch Mechatron Engn, 2006 Xiyuan Ave, Chengdu 611731, Sichuan, Peoples R China.	National Natural Science Foundation of China [51505067]; China Postdoctoral Science Foundation [2015M580780]; Fundamental Research Funds for Central Universities of China [ZYGX2015KYQD045]	1	1748-006X	2016	WOS:000393184900005
Chen, Yu; Xie, Shaoxiong; Wang, Qingyuan; Zhu, Jianguo	PROGRESS IN NATURAL SCIENCE-MATERIALS INTERNATIONAL	Bi4Ti3O12 ceramic; Cr2O3 additive; Structural characteristics; Sintering temperature; Piezoelectric properties	[Chen, Yu; Wang, Qingyuan] Chengdu Univ, Sch Mech Engn, Chengdu 610106, Peoples R China; [Xie, Shaoxiong; Wang, Qingyuan] Sichuan Univ, Coll Architecture & Environm, Chengdu 610065, Peoples R China; [Zhu, Jianguo] Sichuan Univ, Coll Mat Sci & Engn, Chengdu 610065, Peoples R China	Chen, Y; Wang, QY (reprint author), Chengdu Univ, Sch Mech Engn, Chengdu 610106, Peoples R China.	Program for Changjiang Scholars and Innovative Research Team [IRT14R37]; National Natural Science Foundation of China [11327801]	0	1002-0071	2016	WOS:000393208500010
Zhong, Lingyun; Niu, Bei; Tang, Lin; Chen, Fang; Zhao, Gang; Zhao, Jianglin	MOLECULES	polysaccharide; endophyte Fusarium oxysporum Fat9; tartary buckwheat; flavonoid; elicitation; antioxidant activity	[Zhong, Lingyun; Tang, Lin; Chen, Fang] Sichuan Univ, Coll Life Sci, Dept Biol Sci, Chengdu 610065, Sichuan, Peoples R China; [Zhong, Lingyun; Niu, Bei; Zhao, Gang; Zhao, Jianglin] Chengdu Univ, Natl R&D Ctr Coarse Cereal Proc, Chengdu 610106, Sichuan, Peoples R China	Chen, F (reprint author), Sichuan Univ, Coll Life Sci, Dept Biol Sci, Chengdu 610065, Sichuan, Peoples R China.; Zhao, JL (reprint author), Chengdu Univ, Natl R&D Ctr Coarse Cereal Proc, Chengdu 610106, Sichuan, Peoples R China.	Sichuan Science and Technology Department [2014JY0016]; Special Fund for Agro-Scientific Research in the Public Interest [201303069-08]; Natural Science Foundation of Chengdu University [2013XJZ09]	0	1420-3049	2016	WOS:000392140100003
Yan Shibing; Liu Liangren; Wei Qiang; Liao Hong; Song Turun; Lei Junhao; Yang Lu; Yuan Zhengyong; Jiang Yonghao; Fu Guangqing; Li Yunxiang; Cao Dehong	BJU INTERNATIONAL	upper urinary tract urothelial carcinoma; tumour size; radical nephroureterectomy; survival analysis; prognosis	[Yan Shibing; Liu Liangren; Wei Qiang; Song Turun; Lei Junhao; Yang Lu; Cao Dehong] Sichuan Univ, Inst Urol, West China Hosp, Dept Urol, 37 Guo Xue Xiang, Chengdu 610041, Sichuan Provinc, Peoples R China; [Yan Shibing; Yuan Zhengyong] Chengdu Univ, Affiliated Hosp, Dujiangyan Med Ctr, Dept Urol, Dujiangyan, Peoples R China; [Liao Hong] Second Prov Hosp Sichuan Prov, Sichuan Prov Canc Hosp, Dept Urol, Chengdu, Peoples R China; [Yuan Zhengyong] Chongqing Med Univ, Affiliated Hosp 1, Dept Urol, Chongqing, Peoples R China; [Jiang Yonghao] Second Peoples Hosp Yibin City, Dept Urol, Yibin City, Peoples R China; [Fu Guangqing] Fourth Peoples Hosp Zigong City, Dept Urol, Zigong City, Peoples R China; [Li Yunxiang] Nanchong Cent Hosp, Dept Urol, Nanchong City, Sichuan Provinc, Peoples R China	Wei, Q (reprint author), Sichuan Univ, Inst Urol, West China Hosp, Dept Urol, 37 Guo Xue Xiang, Chengdu 610041, Sichuan Provinc, Peoples R China.	National Natural Science Foundation of China [81370855, 81200551, 81300627]; Foundation of Science & Technology Department of Sichuan Province [2013SZ0006, 2015SZ0230]	2	1464-4096	2016	WOS:000388479100015
Xue, W. T.; Gianinetti, A.; Wang, R.; Zhan, Z. J.; Yan, J.; Jiang, Y.; Fahima, T.; Zhao, G.; Cheng, J. P.	CEREAL RESEARCH COMMUNICATIONS	seed component; macro-nutrient; micro-nutrient; genotype x environments interactions; carbon/nitrogen ratio; Hvm74	[Xue, W. T.; Wang, R.] Guizhou Univ, Coll Life Sci, Guiyang 550025, Guizhou, Peoples R China; [Zhan, Z. J.; Jiang, Y.; Cheng, J. P.] Guizhou Univ, Coll Agr, Guiyang 550025, Guizhou, Peoples R China; [Gianinetti, A.] Consiglio Ric Agr & Anal Econ Agr, Genom Res Ctr, I-29017 Fiorenzuola Darda, PC, Italy; [Yan, J.; Zhao, G.] Chengdu Univ, Sch Pharm & Bioengn, Chengdu 610106, Sichuan, Peoples R China; [Fahima, T.] Univ Haifa, Inst Evolut, Fac Nat Sci, IL-31905 Haifa, Israel	Cheng, JP (reprint author), Guizhou Univ, Coll Agr, Guiyang 550025, Guizhou, Peoples R China.; Zhao, G (reprint author), Chengdu Univ, Sch Pharm & Bioengn, Chengdu 610106, Sichuan, Peoples R China.	China-Israel cooperation program grants from the Ministry of Science and Technology in China [2013DFA32200]; Department of Science and Technology in Guizhou Province [Qian Ke He Wai G Zi (2012) 7011]	0	0133-3720	2016	WOS:000388002000010
Shi, Kaibo; Liu, Xinzhi; Tang, Yuanyan; Zhu, Hong; Zhong, Shouming	INFORMATION SCIENCES	Neural networks; State estimation; Time-varying delay; Delay-partition approach; Linear matrix inequalities (LMIs)	[Shi, Kaibo] Chengdu Univ, Sch Informat Sci & Engn, Chengdu 610106, Peoples R China; [Shi, Kaibo; Tang, Yuanyan] Univ Macau, Fac Sci & Technol, Dept Comp & Informat Sci, Taipa 853, Peoples R China; [Shi, Kaibo; Liu, Xinzhi] Univ Waterloo, Dept Appl Math, Waterloo, ON N2L 3G1, Canada; [Tang, Yuanyan] Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Peoples R China; [Zhong, Shouming] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Peoples R China	Shi, KB (reprint author), Chengdu Univ, Sch Informat Sci & Engn, Chengdu 610106, Peoples R China.; Shi, KB (reprint author), Univ Macau, Fac Sci & Technol, Dept Comp & Informat Sci, Taipa 853, Peoples R China.; Shi, KB (reprint author), Univ Waterloo, Dept Appl Math, Waterloo, ON N2L 3G1, Canada.	National Basic Research Program of China [2010CB732501]; National Natural Science Foundation of China [61273015]; National Defense Scientific Research Project [9140A27040213DZ02001]; Program for New Century Excellent Talents in University [NCET-10-0097]	1	0020-0255	2016	WOS:000384864300020
Ou, Junke; Yang, Lin; Zhang, Zhen; Xi, Xianghui	JOURNAL OF POWER SOURCES	Honeysuckle; Heteroatoms doping effects; Excellent rate capability; Initial coulombic efficiency	[Ou, Junke; Yang, Lin; Zhang, Zhen] Chengdu Univ, Sch Basic Med Sci & Nursing, Chengdu 610106, Peoples R China; [Xi, Xianghui] Sichuan Univ, Coll Chem Engn, 24 South Sect 1,Yihuan Rd, Chengdu 610065, Peoples R China	Ou, JK (reprint author), Chengdu Univ, Sch Basic Med Sci & Nursing, Chengdu 610106, Peoples R China.	Chengdu university [208191503]	0	0378-7753	2016	WOS:000386403700023
Feng, Haibo; Fan, Jing; Bo, Hongquan; Tian, Xi; Bao, He; Wang, Xiaohua	CARBOHYDRATE POLYMERS	Selenylation modification; Chuanminshen violaceum polysaccharide; Adjuvant	[Feng, Haibo; Bo, Hongquan; Tian, Xi; Bao, He; Wang, Xiaohua] Southwest Univ, Dept Vet Med, Chongqing 402460, Peoples R China; [Fan, Jing] Chengdu Univ, Sichuan Ind Inst Antibiot, Chengdu 610051, Sichuan, Peoples R China	Feng, HB (reprint author), Southwest Univ, Dept Vet Med, Chongqing 402460, Peoples R China.	Advanced and Applied Basic Research Program [cstc2015jcyjA80023]; National Natural Science Foundation of China [31402238]; Fundamental Research Funds for the Central Universities [SWU113091]; Foundation of Chengdu University [2015XJZ07]	1	0144-8617	2016	WOS:000382317200036
Yang, Jin; Xing, Shasha; Li, Jun; Yang, Shengke; Hu, Junjie; Liu, Hao; Du, Feng; Yin, Jie; Liu, Sai; Li, Ci; Yuan, Jiatian; Lv, Bo	ONCOTARGET	lymph node ratio; tumor deposits; colorectal cancer; prognosis	[Yang, Jin; Xing, Shasha] Chengdu Univ, Clin Med Coll, Affiliated Hosp, Cent Lab, Chengdu, Peoples R China; [Li, Jun; Yuan, Jiatian; Lv, Bo] Chengdu Univ, Clin Med Coll, Affiliated Hosp, Dept Gen Surg, Chengdu, Peoples R China; [Li, Jun] Fudan Univ, Colorectal Canc Res Ctr, Zhongshan Hosp, Dept Gen Surg, Shanghai, Peoples R China; [Yang, Shengke] Sichuan Canc Hosp, Dept Gen Surg, Chengdu, Peoples R China; [Hu, Junjie] Hubei Canc Hosp, Gastrointestinal Tumor Surg Dept, Wuhan, Peoples R China; [Liu, Hao] Jilin Univ, Affiliated Hosp 2, Dept Gen Surg, Changchun, Peoples R China; [Du, Feng] Peking Union Med Coll, Inst Canc, Internal Med Oncol, Beijing, Peoples R China; [Du, Feng] Chinese Acad Med Sci, Beijing, Peoples R China; [Yin, Jie] Xuzhou Cent Hosp, Dept Gen Surg, Xuzhou, Peoples R China; [Liu, Sai] Capital Med Univ, Youan Hosp, Surg Dept Gastrointestinal Dis, Beijing, Peoples R China; [Li, Ci] Chengdu Univ, Clin Med Coll, Dept Pathol, Chengdu, Peoples R China	Li, J (reprint author), Chengdu Univ, Clin Med Coll, Affiliated Hosp, Dept Gen Surg, Chengdu, Peoples R China.; Li, J (reprint author), Fudan Univ, Colorectal Canc Res Ctr, Zhongshan Hosp, Dept Gen Surg, Shanghai, Peoples R China.	Scientific Research Project of Clinical Medical College of Chengdu University [201509]; Project of Sichuan Provincial Department of Health [090112]	0	1949-2553	2016	WOS:000387452100107
Zhou, Changchun; Yang, Ke; Wang, Kefeng; Pei, Xuan; Dong, Zhihong; Hong, Youliang; Zhang, Xingdong	MATERIALS & DESIGN	Scaffolds; 3D printing; CO2 gas foaming; Bone tissue engineering	[Zhou, Changchun; Wang, Kefeng; Pei, Xuan; Hong, Youliang; Zhang, Xingdong] Sichuan Univ, Natl Engn Res Ctr Biomat, Chengdu 610064, Peoples R China; [Yang, Ke] Xihua Univ, Sch Mech Engn & Automat, Chengdu 610039, Peoples R China; [Dong, Zhihong] Chengdu Univ, Sch Mech Engn, Chengdu 610106, Peoples R China	Hong, YL (reprint author), Sichuan Univ, Natl Engn Res Ctr Biomat, Chengdu 610064, Peoples R China.; Dong, ZH (reprint author), Chengdu Univ, Sch Mech Engn, Chengdu 610106, Peoples R China.	National Natural Science Foundation of China [81190131, 31570977, 81201475]; Science and Technology Support Program of Sichuan Province [2016GZ0196]; National Basic Research Program of China [2011CB606201]	0	0264-1275	2016	WOS:000384105000045
Dong Hongbo; Zheng Dengyu; Luo Hongbing; Du Weihong; Lin Jiafu; Cao Shenghua	CHINESE JOURNAL OF ORGANIC CHEMISTRY	hydroxyzine; drug synthesis; Raney-Ni; N-alkylation	[Dong Hongbo; Zheng Dengyu; Luo Hongbing; Du Weihong; Cao Shenghua] Chengdu Univ, Sichuan Ind Inst Antibiot, Key Lab Med & Edible Plants Resources Dev, Sichuan Educ Dept, Chengdu 610052, Peoples R China; [Lin Jiafu] Chengdu Univ, Sichuan Ind Inst Antibiot, Antibiot Res & Re Evaluat Key Lab Sichuan Prov Si, Chengdu 610052, Peoples R China	Dong, HB; Cao, SH (reprint author), Chengdu Univ, Sichuan Ind Inst Antibiot, Key Lab Med & Edible Plants Resources Dev, Sichuan Educ Dept, Chengdu 610052, Peoples R China.	Open Foundation of Antibioticis Research and Re-evaluation Key Laboratory of Sichuan Province [ARRLKF14-09]	0	0253-2786	2016	WOS:000392462300017
Yu, Geng-Hua; Zhao, Peng-Yi; Xu, Bing-Ming; Yang, Wei; Zhu, Xiao-Ling	CHINESE PHYSICS B	isotope shift; configuration interaction; nuclear charge radii; lithium	[Yu, Geng-Hua; Yang, Wei; Zhu, Xiao-Ling] Chengdu Univ, Sch Informat Sci & Engn, Chengdu 610106, Peoples R China; [Zhao, Peng-Yi] Hubei Normal Univ, Coll Phys & Elect Sci, Huangshi 435002, Peoples R China; [Xu, Bing-Ming] Ocean Univ China, Sch Informat Sci & Engn, Qingdao 266100, Peoples R China	Yu, GH (reprint author), Chengdu Univ, Sch Informat Sci & Engn, Chengdu 610106, Peoples R China.	Young Scientists Fund of the National Natural Science Foundation of China [11304093]; Fund of the Scientific Research Foundation of Sichuan Provincial Department of Education, China [15ZB0386]; Fund of the 1315 Project of Chengdu University, China [2081915041]	0	1674-1056	2016	WOS:000390376900013
Yu, Xuemei; Wang, Xiaomei; Zhong, Shouming; Shi, Kaibo	ISA TRANSACTIONS	Delay-dependent stability; Additive delay components; Time-varying delay; Lyapunov-Krasovskii functional	[Yu, Xuemei; Wang, Xiaomei; Zhong, Shouming] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu, Sichuan, Peoples R China; [Shi, Kaibo] Chengdu Univ, Sch Informat Sci & Engn, Chengdu 610106, Peoples R China	Yu, XM (reprint author), Univ Elect Sci & Technol China, Sch Math Sci, Chengdu, Sichuan, Peoples R China.	National Natural Science Foundation of China [61533006]; Key Project of Natural Science Research of Anhui Provincial Department of Education [KJ2016A555, KJ2016A625]	0	0019-0578	2016	WOS:000389730800002
Wang, Yupeng; Akbari, Hashem	SUSTAINABLE CITIES AND SOCIETY	Urban Heat Island; Urban vegetation; Environmental simulation; Cold climate	[Wang, Yupeng] Chengdu Univ, Sch Architecture & Civil Engn, Chengdu Shi, Sichuan Sheng, Peoples R China; [Wang, Yupeng; Akbari, Hashem] Concordia Univ, Dept Bldg Civil & Environm Engn, Montreal, PQ, Canada	Wang, YP (reprint author), Chengdu Univ, Sch Architecture & Civil Engn, Chengdu Shi, Sichuan Sheng, Peoples R China.	NSERC Postdoctoral Fellowships Program	0	2210-6707	2016	WOS:000389321500013
Peng, Lan; Wu, Li-Guo; Li, Bo; Zhao, Jun; Wen, Li-Ming	JOURNAL OF HEPATO-BILIARY-PANCREATIC SCIENCES	Bacterial translocation; CD4+ and CD8+; Early enteral nutrition; Endotoxin; MAdCAM-1; Several acute pancreatitis	[Peng, Lan] Chengdu Univ, Affiliated Hosp, Dept Gastroenterol, Chengdu, Sichuan, Peoples R China; [Wu, Li-Guo] Wenjiang People Hosp, Dept Gastroenterol, Chengdu, Sichuan, Peoples R China; [Li, Bo; Zhao, Jun] Sichuan Med Univ, Affiliated Hosp, Dept Hepatobiliary Surg, Luzhou, Sichuan, Peoples R China; [Wen, Li-Ming] Dept Gastroenterol, Mianyang 404 Hosp,56 Yuejin Rd, Mianyang 621000, Sichuan, Peoples R China	Wen, LM (reprint author), Dept Gastroenterol, Mianyang 404 Hosp,56 Yuejin Rd, Mianyang 621000, Sichuan, Peoples R China.		1	1868-6974	2016	WOS:000388301500003
Zhang, Zhongwei; Wu, Xiaodong; Cao, Lili; Zhong, Zhengdong; Zhou, Yan	MICROBIAL BIOTECHNOLOGY		[Zhang, Zhongwei; Zhou, Yan] Sichuan Univ, West China Hosp, Dept Intens Care Unit, Chengdu 610041, Sichuan, Peoples R China; [Wu, Xiaodong] Hosp Chengdu Off Peoples Govt Tibetan Autonomous, Chengdu 610041, Sichuan, Peoples R China; [Cao, Lili] Chengdu Univ, Sch Med, Chengdu 610041, Sichuan, Peoples R China; [Zhong, Zhengdong] Sichuan Acad Med Sci, Chengdu 610041, Sichuan, Peoples R China; [Zhong, Zhengdong] Sichuan Prov Peoples Hosp, Chengdu 610041, Sichuan, Peoples R China	Zhou, Y (reprint author), Sichuan Univ, West China Hosp, Dept Intens Care Unit, Chengdu 610041, Sichuan, Peoples R China.	National Natural Science Foundation of China [31301116]	0	1751-7907	2016	WOS:000387000900014
Sitnikova, E.; Guan, Z. W.; Cantwell, W. J.	COMPOSITES SCIENCE AND TECHNOLOGY	Layered structures; Impact behaviour; Deformation; Finite element analysis (FEA); Blast loading	[Sitnikova, E.] Univ Nottingham, Fac Engn, Univ Pk, Nottingham NG7 2RD, England; [Guan, Z. W.] Univ Liverpool, Sch Engn, Brownlow St, Liverpool L69 3GQ, Merseyside, England; [Guan, Z. W.] Chengdu Univ, Sch Mech Engn, Chengdu 610106, Peoples R China; [Cantwell, W. J.] Khalifa Univ Sci Technol & Res KUSTAR, Dept Aerosp Engn, Abu Dhabi, U Arab Emirates	Guan, ZW (reprint author), Univ Liverpool, Sch Engn, Brownlow St, Liverpool L69 3GQ, Merseyside, England.	Leverhulme Trust (UK) [F/00025/AO]	0	0266-3538	2016	WOS:000386407700001
Wen, Jia Jin; Yuan, Jun; Wu, Shan He; Han, Tian Yong	JOURNAL OF INEQUALITIES AND APPLICATIONS	centered surround system; mean gravity norm; isoperimetric inequality; Newton formula; Euler formula	[Wen, Jia Jin; Han, Tian Yong] Chengdu Univ, Inst Math Inequal & Applicat, Chengdu 610106, Sichuan, Peoples R China; [Yuan, Jun] Nanjing Xiaozhuang Univ, Sch Informat Engn, Nanjing 211171, Jiangsu, Peoples R China; [Wu, Shan He] Longyan Univ, Dept Math & Comp Sci, Longyan 364012, Fujian, Peoples R China	Yuan, J (reprint author), Nanjing Xiaozhuang Univ, Sch Informat Engn, Nanjing 211171, Jiangsu, Peoples R China.	National Natural Science Foundation of China [11161024, 61309015]; Natural Science Foundation of Fujian Province of China [2016J01023]; Natural Science Foundation of Sichuan Province Technology Department [2014SZ0107]	0	1029-242X	2016	WOS:000387026900003
Mei, Xueran; Zhang, Xiaoyu; Wang, Zhanguo; Gao, Ziyang; Liu, Gang; Hu, Huiling; Zou, Liang; Li, Xueli	JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY	phlorizin; lipopolysaccharides; gut microbiota; short-chain fatty acids; insulin resistance	[Mei, Xueran; Zhang, Xiaoyu; Gao, Ziyang; Liu, Gang; Li, Xueli] Sichuan Normal Univ, Coll Life Sci, Chengdu 610101, Peoples R China; [Mei, Xueran; Wang, Zhanguo; Zou, Liang] Chengdu Univ, Sch Med & Nursing, Metabon Synergy Innovat Lab, Chengdu 610106, Peoples R China; [Hu, Huiling] Chengdu Univ Tradit Chinese Med, Sch Pharm, Chengdu 610730, Peoples R China	Wang, ZG (reprint author), Chengdu Univ, Sch Med & Nursing, 1 Shiling St, Chengdu 610106, Peoples R China.	National Natural Science Foundation of China [81403178]; Project of Science and Technology Ministry of Sichuan Province [2016SZ0026]	0	0021-8561	2016	WOS:000385469900011
Luo Zewei; Wang Yimin; Kunping, Liu; Fujing, Wei; Yu, Li; Yixiang, Duan	CHEMICAL JOURNAL OF CHINESE UNIVERSITIES-CHINESE	Functionalized graphene; Anticancer drug delivery carrier; Loading and release; Cytotoxicity	[Luo Zewei; Wang Yimin; Kunping, Liu; Fujing, Wei; Yu, Li; Yixiang, Duan] Sichuan Univ, Coll Life Sci, Minist Educ, Key Lab Bioresource & Ecoenvironm,Res Ctr Analyt, Chengdu 610064, Peoples R China; [Kunping, Liu] Chengdu Univ, Coll Pharmaly & Biol Engn, Chengdu 610064, Peoples R China	Yixiang, D (reprint author), Sichuan Univ, Coll Life Sci, Minist Educ, Key Lab Bioresource & Ecoenvironm,Res Ctr Analyt, Chengdu 610064, Peoples R China.		0	0251-0790	2016	WOS:000387777700021
