AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Sun, Jiaying; Mei, Hu	MOLECULAR BIOSYSTEMS		[Sun, Jiaying] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China; [Mei, Hu] Chongqing Univ, Coll Bioengn, Chongqing 400044, Peoples R China	Sun, JY (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China.	National Natural Science Foundation of China [21202110]; Science and Technology Project of Dazhou in Sichuan Province [KJJ2015002]; Projects in Sichuan University of Arts and Science [2015TP007Y, 2015TP008Y]	0	1742-206X	2016	WOS:000374936700023
Li, Y.; Luo, H. B.; Zhang, H. Y.; Guo, Q.; Yao, H. C.; Li, J. Q.; Chang, Q.; Yang, J. G.; Wang, F.; Wang, C. D.; Yang, X.; Liu, Z. G.; Ye, X.	RSC ADVANCES		[Li, Y.; Liu, Z. G.] Wuhan Polytech Univ, Sch Biol & Pharmaceut Engn, Wuhan 430023, Peoples R China; [Luo, H. B.; Yang, J. G.; Wang, F.; Ye, X.] Sichuan Univ Sci & Engn, Coll Bioengn, Liquor Marking Biol Technol & Applicat Key Lab Si, Zigong 643000, Peoples R China; [Zhang, H. Y.; Guo, Q.; Yao, H. C.; Li, J. Q.; Yang, X.] Cent China Normal Univ, Coll Life Sci, Sect Environm Biomed, Hubei Key Lab Genet Regulat & Integrat Biol, Wuhan 430079, Peoples R China; [Chang, Q.] Hong Kong Univ Sci & Technol, Dept Chem & Biomol Engn, Hong Kong, Hong Kong, Peoples R China; [Wang, C. D.] Sichuan Univ Arts & Sci, Dazhou 635000, Peoples R China	Liu, ZG (reprint author), Wuhan Polytech Univ, Sch Biol & Pharmaceut Engn, Wuhan 430023, Peoples R China.; Ye, X (reprint author), Sichuan Univ Sci & Engn, Coll Bioengn, Liquor Marking Biol Technol & Applicat Key Lab Si, Zigong 643000, Peoples R China.	Open Research Fund of the Key Laboratory of Sichuan Province of China [NJ2011-01]; Talent Foundation of Sichuan University of Science Engineering [2015RC13]; Innovation and Entrepreneurship Students Training Project of Sichuan Province of China [201510622015]	1	2046-2069	2016	WOS:000373118200044
Shi, Wenwu; Wu, Shiyun; Shi, Jianjian; Jin, Wei; Yin, Guangqiang	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE	Density functional theory; rechargeable ion batteries; Al-doping; germanium	[Shi, Wenwu; Wu, Shiyun; Shi, Jianjian; Jin, Wei; Yin, Guangqiang] Univ Elect Sci & Technol China, Sch Phys Elect, Joint Lab Police Equipment Res, Chengdu 610054, Peoples R China; [Wu, Shiyun] Sichuan Univ Arts & Sci, Sch Phys & Mechtron Engn, Dazhou 635000, Peoples R China	Shi, WW; Yin, GQ (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Joint Lab Police Equipment Res, Chengdu 610054, Peoples R China.	National Natural Science Foundation of China [11474047]	1	1452-3981	2016	WOS:000371089300044
Zhu, J. X.; Yao, L. M.; Zhang, Y. P.; Yang, J. W.	JOURNAL OF PLASMA PHYSICS		[Zhu, J. X.] Sichuan Univ Arts & Sci, Sch Phys & Mechatron Engn, Dazhou 635000, Peoples R China; [Zhu, J. X.; Yao, L. M.] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Zhang, Y. P.; Yang, J. W.] Southwestern Inst Phys, Chengdu 610041, Peoples R China	Zhu, JX (reprint author), Sichuan Univ Arts & Sci, Sch Phys & Mechatron Engn, Dazhou 635000, Peoples R China.	National Natural Science Foundation of China [11005036, 11375004]; Scientific Research Key Foundation of the Education Department of Sichuan province [15ZA0321]	0	0022-3778	2015	WOS:000367574600017
He, Zhan; Huang, Kun; Xiong, Fang; Zhang, Shu-Fang; Xue, Jun-Ru; Liang, Yue; Jing, Lin-Hai; Qin, Da-Bin	JOURNAL OF ORGANOMETALLIC CHEMISTRY	NHC; Acridine derivatives; Silver-NHC complexes; Antibacterial activity	[He, Zhan; Xiong, Fang; Zhang, Shu-Fang; Xue, Jun-Ru; Liang, Yue; Jing, Lin-Hai; Qin, Da-Bin] China West Normal Univ, Sch Chem & Chem Engn, Key Lab Chem Synth & Pollut Control Sichuan Prov, Nanchong 637002, Peoples R China; [Huang, Kun] Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China	Qin, DB (reprint author), China West Normal Univ, Sch Chem & Chem Engn, Key Lab Chem Synth & Pollut Control Sichuan Prov, Nanchong 637002, Peoples R China.	National Natural Science Foundation of China [21102117]; Key Laboratory of Chemical Synthesis and Pollution Control of Sichuan Province [CSPC2014-4-1]	1	0022-328X	2015	WOS:000362379100011
Zhou, P.; Li, L.; Zeng, X. X.	RADIATION EFFECTS AND DEFECTS IN SOLIDS	microstructure; two spin-orbit coupling parameters model; crystal- and ligand-field theory; optical absorption spectra; Ga3Sc2Ge3O12: Ni2+	[Zhou, P.; Zeng, X. X.] Chongqing Jiaotong Univ, Sch Mat Sci & Engn, Chongqing, Peoples R China; [Li, L.] Sichuan Univ Arts & Sci, Dept Maths & Finance Econ, Dazhou, Peoples R China	Zeng, XX (reprint author), Chongqing Jiaotong Univ, Sch Mat Sci & Engn, Chongqing, Peoples R China.	Scientific Research Foundation of the Science & Technology Bureau of Dazhou [2013.5]	0	1042-0150	2015	WOS:000371025900008
Sun Jia-Ying; He Yun-Qing; Du Hui-Rong; Liu Chang-Lu; Chen An-Yin; Mei Hu	CHINESE JOURNAL OF STRUCTURAL CHEMISTRY	neuraminidase inhibitors; activities; flavones and dihydroflavones; docking; QSAR	[Sun Jia-Ying; He Yun-Qing; Du Hui-Rong; Liu Chang-Lu; Chen An-Yin] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China; [Mei Hu] Chongqing Univ, Coll Bioengn, Chongqing 400044, Peoples R China	Sun, JY (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China.	National Natural Science Foundation of China [21202110]	0	0254-5861	2015	WOS:000370462200002
Lai, Chuan; Xiang, Zhen	CORROSION SCIENCE	Polarization; SEM; Weight loss; Alkaline corrosion	[Lai, Chuan] Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China; [Xiang, Zhen] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China; [Lai, Chuan; Xiang, Zhen] Sichuan Univ Sci & Engn, Key Lab Green Catalysis, Sichuan Inst Higher Educ, Zigong 643000, Peoples R China; [Lai, Chuan] Sichuan Univ Sci & Engn, Mat Corros & Protect Key Lab Sichuan Prov, Zigong 643000, Peoples R China	Xiang, Z (reprint author), 180 Xueyuanjie, Zigong 643000, Peoples R China.	Opening Project of Key Laboratory of Green Catalysis of Sichuan Institutes of Higher Education [LYJ1503]; Opening Project of Material Corrosion and Protection Key Laboratory of Sichuan Province [2015CL09]	2	0010-938X	2015	WOS:000362619900016
Chen, Xiaobo	FUNCTIONAL MATERIALS LETTERS	Silicon nanocrystal; silicon nitride; sputtering; solar cell	Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China	Chen, XB (reprint author), Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [15ZB0317]	0	1793-6047	2015	WOS:000362450500006
Lai, Chuan; Xie, Bin; Zou, Like; Li, Yulong; Wei, Jian	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE	Microporous materials; Etching; SEM; Corrosion	[Lai, Chuan] Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China; [Lai, Chuan; Xie, Bin] Sichuan Univ Sci & Engn, Mat Corros & Protect Key Lab Sichuan Prov, Zigong 643000, Peoples R China; [Lai, Chuan; Xie, Bin; Zou, Like; Li, Yulong; Wei, Jian] Sichuan Univ Sci & Engn, Inst Funct Mat, Zigong 643000, Peoples R China; [Lai, Chuan; Xie, Bin; Zou, Like; Li, Yulong] Sichuan Univ Sci & Engn, Key Lab Green Catalysis Sichuan Inst Higher Educ, Zigong 643000, Peoples R China	Lai, C (reprint author), Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China.	Material Corrosion and Protection Key Laboratory of Sichuan Province [2015CL09]; Key Laboratory of Green Catalysis of Sichuan Institutes of Higher Education [LYJ1503]	0	1452-3981	2015	WOS:000365101700050
Sun, Jiaying; Mei, Hu	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS	Avian influenza; QSAR; N-substituted oseltamivir derivatives; Neuraminidase; Inhibitors; Docking	[Sun, Jiaying] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China; [Mei, Hu] Chongqing Univ, Coll Bioengn, Chongqing 400044, Peoples R China	Sun, JY (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China.	National Natural Science Foundation of China [21202110]	0	0169-7439	2015	WOS:000360595100053
Chen, Xiaobo; Chen, Guangping	SURFACE REVIEW AND LETTERS	Silicon quantum dots; silicon oxide; rapid thermal processing	[Chen, Xiaobo; Chen, Guangping] Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China	Chen, XB (reprint author), Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [15ZB0317]	0	0218-625X	2015	WOS:000356462100005
Chen, Xiaobo; Yang, Peizhi	JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS		[Chen, Xiaobo; Yang, Peizhi] Yunnan Normal Univ, Educ Minist Adv Tech & Preparat Renewable Energy, Key Lab, Kunming 650092, Peoples R China; [Chen, Xiaobo] Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China	Yang, PZ (reprint author), Yunnan Normal Univ, Educ Minist Adv Tech & Preparat Renewable Energy, Key Lab, Kunming 650092, Peoples R China.	National Natural Science Foundation of China [51362031, U1037604]; Scientific Research Fund of Sichuan Provincial Education Department [15ZB0317]; Scholarship Award for Excellent Doctoral Student by Yunnan Province	1	0957-4522	2015	WOS:000358060700017
Chen Xiao-bo; Yang Wen; Duan Liang-fei; Zhang Li-yuan; Yang Pei-zhi; Song Zhao-ning	SPECTROSCOPY AND SPECTRAL ANALYSIS	Silicon quantum dots; Silicon nitride; Magnetron sputtering; Photoluminescence	[Chen Xiao-bo; Yang Wen; Duan Liang-fei; Zhang Li-yuan; Yang Pei-zhi] Yunnan Normal Univ, Inst Solar Energy, Minist Educ Adv Tech & Preparat Renewable Energy, Key Lab, Kunming 650500, Peoples R China; [Chen Xiao-bo] Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China; [Song Zhao-ning] Univ Toledo, Dept Phys & Astron, Toledo, OH 43606 USA	Yang, PZ (reprint author), Yunnan Normal Univ, Inst Solar Energy, Minist Educ Adv Tech & Preparat Renewable Energy, Key Lab, Kunming 650500, Peoples R China.		1	1000-0593	2015	WOS:000357761200002
Deng, Xiang; Huang, Xiaomei; Wu, Di	ANALYTICAL AND BIOANALYTICAL CHEMISTRY	Forster resonance energy transfer (FRET); 2,4,6-trinitrophenol (TNP); Copper nanoclusters (CuNCs); Donor and acceptor	[Deng, Xiang; Huang, Xiaomei; Wu, Di] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China; [Deng, Xiang; Huang, Xiaomei; Wu, Di] Sichuan Univ Arts & Sci, Key Lab Exploitat & Study Distinct Plants, Educ Dept Sichuan Prov, Dazhou 635000, Sichuan, Peoples R China	Wu, D (reprint author), Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Sichuan, Peoples R China.	Sichuan provincial education department [201410644028, 13ZA0101, 12ZB315]; Dazhou municipal science and technology bureau application foundation [JCYJ1119]	7	1618-2642	2015	WOS:000355152500010
Xiang, Zhen; Liu, Changlu; Lai, Chuan	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE	Polarization; SEM; Weight loss; Alkaline corrosion	[Xiang, Zhen] Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China; [Liu, Changlu; Lai, Chuan] Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China	Xiang, Z (reprint author), Sichuan Univ Sci & Engn, Sch Chem & Pharmaceut Engn, Zigong 643000, Peoples R China.		2	1452-3981	2015	WOS:000354782200021
Luo, Feihua; Yang, Jun; Li, Zhengkai; Xiang, Haifeng; Zhou, Xiangge	EUROPEAN JOURNAL OF ORGANIC CHEMISTRY	Synthetic methods; Acylation; Radical reactions; C-H activation; Palladium; Reaction mechanisms	[Luo, Feihua; Yang, Jun; Li, Zhengkai; Xiang, Haifeng; Zhou, Xiangge] Sichuan Univ, Coll Chem, Inst Homogeneous Catalysis, Chengdu 610064, Peoples R China; [Luo, Feihua] Sichuan Univ Arts & Sci, Dept Chem & Chem Engn, Dazhou 635000, Peoples R China	Zhou, XG (reprint author), Sichuan Univ, Coll Chem, Inst Homogeneous Catalysis, Chengdu 610064, Peoples R China.	National Natural Science Foundation of China (NSFC) [21272161, 21372163, 21472128, J1103315, J1310008]; Ministry of Education [20120181110050]	14	1434-193X	2015	WOS:000352634000018
Zhou, Ping; Li, Ling; Liu, Kun; Hu, Cheng-Hua	INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS	Loop quantum cosmology; Holonomy corrections; Inflation	[Zhou, Ping; Hu, Cheng-Hua] Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China; [Li, Ling] Sichuan Univ Arts & Sci, Dept Math & Finance, Dazhou 635000, Peoples R China; [Liu, Kun] Beijing Normal Univ, Dept Phys, Beijing 100875, Peoples R China	Hu, CH (reprint author), Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China.		1	0020-7748	2015	WOS:000352218300011
Chen, Xiaobo; Zhang, Li	MODERN PHYSICS LETTERS B	Si nanocrystals; silicon nitride; tin-doped; magnetron sputtering	[Chen, Xiaobo; Zhang, Li] Sichuan Univ Arts & Sci, Sch Phys & Mechtron Engn, Dazhou 635000, Peoples R China	Chen, XB (reprint author), Sichuan Univ Arts & Sci, Sch Phys & Mechtron Engn, Dazhou 635000, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [15ZB0317]	1	0217-9849	2015	WOS:000352993300008
Guo, Xiaogang; Li, Xueming; Li, Hongru; Zhang, Daixiong; Lai, Chuan; Li, Wulin	SURFACE & COATINGS TECHNOLOGY	Electrophoretic deposition; Al/Ni; Energetic composite coatings; Kinetics; Combustion performance	[Guo, Xiaogang; Li, Xueming; Li, Hongru; Zhang, Daixiong] Chongqing Univ, Coll Chem & Chem Engn, Chong Ing 400044, Peoples R China; [Lai, Chuan] Sichuan Univ Arts & Sci, Coll Chem & Chem Engn, Dazhou 635000, Peoples R China; [Li, Wulin] Chongqing Univ, Key Lab Optoelect Technol & Syst, Educ Minist China, Chong Ing 400044, Peoples R China	Li, XM (reprint author), Chongqing Univ, Coll Chem & Chem Engn, Chong Ing 400044, Peoples R China.	National Natural Science Foundation of China [61271059]; Natural Science Foundation Project of Chongqing [2010BB4246]; Science and Technology Development Project of Chongqing [CSTC2012gg- yyjs90007]	3	0257-8972	2015	WOS:000352669700012
Guo, Xiaogang; Li, Xueming; Lai, Chuan; Li, Wulin; Zhang, Daixiong; Xiong, Zhongshu	APPLIED SURFACE SCIENCE	Cathodic electrophoretic deposition; Bismuth oxide; Coatings; Kinetics; Photocatalytic activities	[Guo, Xiaogang; Li, Xueming; Li, Wulin; Zhang, Daixiong] Chongqing Univ, Coll Chem & Chem Engn, Chongqing 400044, Peoples R China; [Lai, Chuan] Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China; [Li, Wulin] Chongqing Univ, Educ Minist China, Key Lab Optoelect Technol & Syst, Chongqing 400044, Peoples R China; [Xiong, Zhongshu] Chongqing Normal Univ, Sch Foreign Languages & Literature, Chongqing 401331, Peoples R China	Li, XM (reprint author), Chongqing Univ, Coll Chem & Chem Engn, Chongqing 400044, Peoples R China.	National Natural Science Foundation of China [61271059]; Natural Science Foundation Project of Chongqing [2010BB4246]; Science and Technology Development Project of Chongqing [CSTC2012gg-yyjs90007]	11	0169-4332	2015	WOS:000350145700059
Zhou, Ping; Li, Ling	ZEITSCHRIFT FUR NATURFORSCHUNG SECTION A-A JOURNAL OF PHYSICAL SCIENCES	C6H7KO7; VO2+; Crystal Field Theory; Electron Paramagnetic Resonance; Local Structure; Optical Spectrum	[Zhou, Ping] Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China; [Li, Ling] Sichuan Univ Arts & Sci, Dept Maths & Finance Econ, Dazhou 635000, Peoples R China	Zhou, P (reprint author), Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China.	Scientific Research Foundation of the Science and Technology Bureau of Dazhou [2013.5]	0	0932-0784	2015	WOS:000354586000004
Li, Yanxia; Zhu, Wenping; Wang, Fen	ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE	Crystal structure; Cadmium; Zinc; Hydrothermal reaction	[Li, Yanxia; Zhu, Wenping] Zhoukou Normal Univ, Coll Chem & Chem Engn, Zhoukou 466000, Henan, Peoples R China; [Wang, Fen] Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China	Li, YX (reprint author), Zhoukou Normal Univ, Coll Chem & Chem Engn, Zhoukou 466000, Henan, Peoples R China.	National Natural Science Foundation of China [21477167]; Science and Technology Research Project of Henan province [122102310368]; Laboratory Open Key Project of Zhoukou Normal University [K201332]	1	0044-2313	2015	WOS:000351444500055
Cheng, Jun; Zhu, Hong; Zhong, Shouming; Zheng, Fengxia; Zeng, Yong	NONLINEAR ANALYSIS-HYBRID SYSTEMS	Finite-time stability; Lyapunov-Krasovskii function; Mode-dependent average dwell time; Switched linear systems	[Cheng, Jun; Zhu, Hong; Zeng, Yong] Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Sichuan, Peoples R China; [Zhong, Shouming] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Sichuan, Peoples R China; [Zheng, Fengxia] Sichuan Univ Arts & Sci, Sch Math & Finance Econ, Dazhou 635000, Sichuan, Peoples R China	Cheng, J (reprint author), Univ Elect Sci & Technol China, Sch Automat Engn, Chengdu 611731, Sichuan, Peoples R China.	Program for New Century Excellent Talents in University [NCET-10-0097]; National Basic Research Program of China [2010CB732501]; China Postdoctoral Science Foundation [2012M521683, 2013T60848]; National Natural Science and Civil Aviation Research Foundation of China [U1333133];  [YBXSZC2013006]	29	1751-570X	2015	WOS:000345159900012
Liu, Dujin; Wang, Huajun; Wang, Sen; Pu, Guolin; Deng, Xiaoya; Hou, Xiang	MATHEMATICAL PROBLEMS IN ENGINEERING		[Liu, Dujin; Wang, Huajun] Chengdu Univ Technol, Coll Geophys, Chengdu 610059, Peoples R China; [Liu, Dujin; Pu, Guolin; Deng, Xiaoya; Hou, Xiang] Sichuan Univ Arts & Sci, Sch Comp Sci, Dazhou 635000, Peoples R China; [Wang, Sen] China Acad Telecommun Technol, State Key Lab Wireless Mobile Commun, Beijing 100191, Peoples R China	Wang, HJ (reprint author), Chengdu Univ Technol, Coll Geophys, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [61005018]; Sichuan Provincial Department of Education Youth Foundation [10ZB085]	0	1024-123X	2015	WOS:000352425100001
Long, Saiqin; Zhao, Yuelong; Chen, Wei; Tang, Yuanbin	PARALLEL COMPUTING	File assignment; Parallel file systems; Load prediction; Genetic algorithm; Mean response time	[Long, Saiqin; Zhao, Yuelong; Chen, Wei] S China Univ Technol, Sch Comp Sci & Engn, Guangzhou 510006, Guangdong, Peoples R China; [Tang, Yuanbin] Sichuan Univ Arts & Sci, Modern Educ Technol Ctr, Dazhou 635000, Peoples R China	Zhao, YL (reprint author), S China Univ Technol, Sch Comp Sci & Engn, Guangzhou 510006, Guangdong, Peoples R China.	National Natural Science Foundation of Chinaunder Grant [60573145]; Ph.D. Programs Foundation of Ministry of Education of China [200805610019]; Science and Technology of Guangzhou City [2010Y0-C681]	0	0167-8191	2015	WOS:000348886300001
Fan, Kaimin; Yang, Li; Zhang, Zhiyuan; Peng, Shuming; Long, Xinggui; Zhou, Xiaosong; Zu, Xiaotao; Gao, Fei	EUROPEAN PHYSICAL JOURNAL B		[Fan, Kaimin; Yang, Li; Zu, Xiaotao] Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China; [Fan, Kaimin; Zhang, Zhiyuan] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China; [Peng, Shuming; Long, Xinggui; Zhou, Xiaosong] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Peoples R China; [Gao, Fei] Univ Michigan, Dept Nucl Engn & Radiol Sci, Ann Arbor, MI 48109 USA	Fan, KM (reprint author), Univ Elect Sci & Technol China, Sch Phys Elect, Chengdu 610054, Peoples R China.	National Natural Science Foundation of China - NSAF [10976007, U1430109]; SiChuan Provincial Education Department [14ZB0308]	2	1434-6028	2014	WOS:000361106800002
Chen Xiao-Bo; Yang Wen; Duan Liang-Fei; Zhang Li-Yuan; Yang Pei-Zhi	JOURNAL OF INORGANIC MATERIALS	silicon quantum dots; silicon nitride film; rapid photo-thermal annealing; photoluminescence	[Chen Xiao-Bo; Yang Wen; Duan Liang-Fei; Zhang Li-Yuan; Yang Pei-Zhi] Yunnan Normal Univ, Inst Solar Energy, Key Lab Educ Minist Adv Tech & Preparat Renewable, Kunming 650092, Peoples R China; [Chen Xiao-Bo] Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China	Chen, XB (reprint author), Yunnan Normal Univ, Inst Solar Energy, Key Lab Educ Minist Adv Tech & Preparat Renewable, Kunming 650092, Peoples R China.	National Natural Science Foundation of China [51362031, U1037604]	1	1000-324X	2014	WOS:000348095600007
Chen, Xiaobo; Yang, Peizhi	JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS		[Chen, Xiaobo; Yang, Peizhi] Yunnan Normal Univ, Educ Minist Adv Tech & Preparat Renewable Energy, Key Lab, Kunming 650092, Peoples R China; [Chen, Xiaobo] Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China	Yang, PZ (reprint author), Yunnan Normal Univ, Educ Minist Adv Tech & Preparat Renewable Energy, Key Lab, Kunming 650092, Peoples R China.	National Natural Science Foundation of China [U1037604, 51362031]	1	0957-4522	2014	WOS:000344809500032
Zeng, Xiao-Xiong; Li, Qiang	INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS	Adiabatic invariant; Black hole; Area spectrm	[Zeng, Xiao-Xiong] Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China; [Li, Qiang] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China	Zeng, XX (reprint author), Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China.	Natural Science Fund of Education department of Sichuan Province, China [13ZA0103]	1	0020-7748	2014	WOS:000344548000034
Zeng, Xiao-Xiong; Li, Qiang; Han, Yi-Wen	MODERN PHYSICS LETTERS A	Action variable; spectra; black holes	[Zeng, Xiao-Xiong] Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China; [Li, Qiang] Sichuan Univ Arts & Sci, Dept Phys & Engn Technol, Dazhou 635000, Peoples R China; [Han, Yi-Wen] Chongqing Technol & Business Univ, Coll Comp Sci, Chongqing 400067, Peoples R China	Zeng, XX (reprint author), Chongqing Jiaotong Univ, Sch Sci, Chongqing 400074, Peoples R China.	National Natural Science Foundation of China [11405016]	1	0217-7323	2014	WOS:000345515000003
Xiang, Dongshan; Zhai, Kun; Xiang, Wenjun; Wang, Lianzhi	TALANTA	Highly sensitive fluorescence detection; Sequence-specific DNA; Molecular beacons; SYBR Green I	[Xiang, Dongshan] Hubei Minzu Univ, Key Lab Biol Resources Protect & Utilizat Hubei P, Enshi 445000, Peoples R China; [Xiang, Dongshan; Zhai, Kun; Wang, Lianzhi] Hubei Minzu Univ, Sch Chem & Environm Engn, Enshi 445000, Peoples R China; [Xiang, Wenjun] Sichuan Univ Arts & Sci, Dazhou 635000, Peoples R China	Xiang, DS (reprint author), Hubei Minzu Univ, Key Lab Biol Resources Protect & Utilizat Hubei P, Enshi 445000, Peoples R China.	Natural Science Foundation of Hubei Provincial Department of Education [D20131905, D20131906]; National Natural Science Foundation of China [21267009]; Open Foundation of Key Laboratory of Biologic Resources Protection and Utilization of Hubei Province [PKLHB1316]; Groups Fund of Hubei Minzu University [MY2013T003]; Key Discipline of Hubei Province-Forestry	7	0039-9140	2014	WOS:000341463400035
Zhang, Limin; Zhang, Chaofeng; Zhao, Mm	MATHEMATICS AND COMPUTERS IN SIMULATION	Flip bifurcation; Hopf bifurcation; Lower critical point; Discrete predator-prey system; Dynamic complexities	[Zhang, Limin] Sichuan Univ, Coll Math, Chengdu 610064, Sichuan, Peoples R China; [Zhang, Limin; Zhang, Chaofeng] Sichuan Univ Arts & Sci, Sch Math & Finance Econ, Dazhou 635000, Sichuan, Peoples R China; [Zhao, Mm] Wenzhou Univ, Sch Life & Environm Sci, Wenzhou 325027, Zhejiang, Peoples R China	Zhang, LM (reprint author), Sichuan Univ, Coll Math, Chengdu 610064, Sichuan, Peoples R China.	National Natural Science Foundation of China [31170338]; National Key Basic Research Program of China (973 Program) [2012CB426510]	1	0378-4754	2014	WOS:000340982000007
Chen, Xiaobo	MODERN PHYSICS LETTERS B	Si quantum dots; SiC matrix; magnetron sputtering; electrical property	Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China	Chen, XB (reprint author), Sichuan Univ Arts & Sci, Sch Phys & Mech Tron Engn, Dazhou 635000, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [13ZA0103]	1	0217-9849	2014	WOS:000344078300005
Lai, Chuan; Li, Xueming; Liu, Changlu; Guo, Xiaogang; Xiang, Zhen; Xie, Bin; Zou, Like	MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING	Porous silicon; Corrosion; Porosity; Detection accuracy	[Lai, Chuan; Li, Xueming; Guo, Xiaogang] Chongqing Univ, Coll Chem & Chem Engn, Chongqing 400044, Peoples R China; [Lai, Chuan; Liu, Changlu] Sichuan Univ Arts & Sci, Sch Chem & Chem Engn, Dazhou 635000, Peoples R China; [Xiang, Zhen; Xie, Bin; Zou, Like] Sichuan Univ Sci & Engn, Inst Funct Mat, Zigong 643000, Peoples R China	Li, XM (reprint author), 174 Shazhengjie, Chongqing 400044, Peoples R China.	National Natural Science Foundation of China [61271059]; Natural Science Foundation Project of Chongqing [2010BB4246]; Science and Technology Development Project of Chongqing [CSTC2012 gg-yyjs90007]	7	1369-8001	2014	WOS:000344823400068
