AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Ma, Xin; Liu, Zhi-bin	APPLIED MATHEMATICAL MODELLING	Grey system; GMC(1, n); RDGM(1, n); Grey models; Recursive method	[Ma, Xin; Liu, Zhi-bin] Southwest Petr Univ, Sch Sci, Chengdu, Peoples R China	Ma, X (reprint author), Southwest Petr Univ, Sch Sci, Chengdu, Peoples R China.		3	0307-904X	2016	WOS:000374367500038
Xiong, Yu; Wang, Chong; Jiang, Jun; Deng, Hongwei	ENERGY & FUELS		[Xiong, Yu; Wang, Chong; Jiang, Jun] Southwest Petr Univ, Petr Inst, Chengdu 610500, Peoples R China; [Deng, Hongwei] SINOPEC, Res Inst Explorat & Dev Shengli Oilfield, Dongying 257015, Peoples R China	Wang, C (reprint author), Southwest Petr Univ, Petr Inst, Chengdu 610500, Peoples R China.		0	0887-0624	2016	WOS:000374804400028
Wei, Bing; Li, Qinzhi; Jin, Fayang; Li, Hao; Wang, Chongyang	ENERGY & FUELS		[Wei, Bing; Li, Qinzhi; Jin, Fayang; Li, Hao; Wang, Chongyang] Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Sichuan, Peoples R China	Wei, B (reprint author), Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Sichuan, Peoples R China.	PetroChina Innovation Foundation [2015D-5006-0212]; National Key Basic Research Program of China [2015CB250904]	4	0887-0624	2016	WOS:000374804400037
Fang, Shenwen; Chen, Ting; Wang, Rong; Xiong, Yan; Chen, Bin; Duan, Ming	ENERGY & FUELS		[Fang, Shenwen; Chen, Ting; Wang, Rong; Xiong, Yan; Chen, Bin; Duan, Ming] Southwest Petr Univ, Sch Chem & Chem Engn, Chengdu 610500, Sichuan, Peoples R China; [Fang, Shenwen; Xiong, Yan; Duan, Ming] Southwest Petr Univ, Oil & Gas Appl Chem Key Lab Sichuan Prov, Chengdu 610500, Sichuan, Peoples R China	Duan, M (reprint author), Southwest Petr Univ, Sch Chem & Chem Engn, Chengdu 610500, Sichuan, Peoples R China.; Duan, M (reprint author), Southwest Petr Univ, Oil & Gas Appl Chem Key Lab Sichuan Prov, Chengdu 610500, Sichuan, Peoples R China.	National Natural Science Foundation of China [51504201]; Program for New Century Excellent Talents in University [NCET-13-0983]; Sichuan Youth Science and Technology Foundation for Innovation Team [2015TD0007]	2	0887-0624	2016	WOS:000374804400088
Zhu, Xiaohua; Liu, Weiji; Zheng, Hualin	GEOMECHANICS AND ENGINEERING	wellbore stability; numerical simulation; filter cake; temperature; permeate; fully coupled	[Zhu, Xiaohua; Liu, Weiji; Zheng, Hualin] Southwest Petr Univ, Sch Mechatron Engn, Chengdu 610500, Peoples R China	Zhu, XH (reprint author), Southwest Petr Univ, Sch Mechatron Engn, Chengdu 610500, Peoples R China.	Natural Science Fund for Outstanding Youth Science Fund [51222406]; New Century Excellent Talents in University of China [NCET-12-1061]; Scientific Research Innovation Team Project of Sichuan Colleges and Universities [12TD007]; Youth Scientific Research Innovation Team Project of Sichuan Province [2014TD0025]	0	2005-307X	2016	WOS:000374769100004
Guo, Liang	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY	Cloud manufacturing; Manufacturing service; System engineering; Generalized modeling; System design method	[Guo, Liang] Southwest Petr Univ, Sch Mechatron Engn, Chengdu, Sichuan, Peoples R China	Guo, L (reprint author), Southwest Petr Univ, Sch Mechatron Engn, Chengdu, Sichuan, Peoples R China.	National Science and Technology Support Plan Subsidization Project, China [2015BAF17B02]; SWPU [201599010007]	0	0268-3768	2016	WOS:000374403900021
Xiao, Di; Tan, Xiucheng; Xi, Aihua; Liu, Hong; Shan, Shujiao; Xia, Jiwen; Cheng, Yao; Lian, Chengbo	MARINE AND PETROLEUM GEOLOGY	Carbonate karst; Carbonate reservoir; Inland facies-controlled eogenetic karst; Coarse-grained shoal; Middle Permian Maokou Formation; Sichuan Basin; China	[Xiao, Di; Tan, Xiucheng; Cheng, Yao; Lian, Chengbo] Southwest Petr Univ, State Key Lab Oil & Gas Geol & Exploitat, Chengdu 610500, Peoples R China; [Xiao, Di; Xi, Aihua; Liu, Hong; Cheng, Yao; Lian, Chengbo] Southwest Petr Univ, Dept Earth Sci & Technol, Chengdu 610500, Peoples R China; [Tan, Xiucheng; Liu, Hong] Southwest Petr Univ, PetroChina Key Lab Carbonate Reservoir, Div Sedimentol & Hydrocarbon Accumulat, Chengdu 610500, Peoples R China; [Shan, Shujiao] PetroChina Southwest Oil & Gas Field Co, Res Inst Explorat & Dev, Chengdu 610057, Peoples R China; [Xia, Jiwen] PetroChina Southwest Oil & Gas Field Co, Branch Shunan Gas Field, Luzhou 646001, Peoples R China	Tan, XC (reprint author), 8 Xindu Rd, Chengdu 610500, Peoples R China.	China's National Science & Technology Major Project [2011ZX05004-005-03]; Key Subject Construction Project of Sichuan Province, China [SZD 0414]	2	0264-8172	2016	WOS:000375161700016
Li Qiang; Zhong Haiquan; Wang Yuan; Leng Youheng; Guo Chunqiu	PETROLEUM EXPLORATION AND DEVELOPMENT	multiple gas fields; gas field integrated development; economic benefits; development optimization model; layer-embedded genetic algorithm	[Li Qiang; Zhong Haiquan] Southwest Petr Univ, State Key Lab Oil Gas Reservoir Geol & Exploitat, Chengdu 610500, Peoples R China; [Li Qiang] Daqing Toutai Oil Dev Co Ltd, Daqing 163000, Peoples R China; [Wang Yuan] PetroChina Coalbed Methane Co Ltd, Xinzhou Branch Co, Xinzhou 036600, Peoples R China; [Leng Youheng] CNPC Turkmenistan Amu Darya Nat Gas Co, Beijing 100101, Peoples R China; [Guo Chunqiu] PetroChina Res Inst Petr Explorat & Dev, Beijing 100083, Peoples R China	Zhong, HQ (reprint author), Southwest Petr Univ, State Key Lab Oil Gas Reservoir Geol & Exploitat, Chengdu 610500, Peoples R China.	CNPC Science and Technology Major Project [2011E-2505]	0	1000-0747	2016	WOS:000375130100013
Yan Jian-Ping; Wen Dan-Ni; Li Zun-Zhi; Geng Bin; Cai Jin-Gong; Liang Qiang; Yan Yu	CHINESE JOURNAL OF GEOPHYSICS-CHINESE EDITION	Nuclear magnetic resonance; Low permeable sandstone; Mercury injection; Free fluid; Pore structure	[Yan Jian-Ping] Sichuan Key Lab Nat Gas Geol, Chengdu 610500, Peoples R China; [Yan Jian-Ping; Wen Dan-Ni; Li Zun-Zhi; Liang Qiang; Yan Yu] Southwest Petr Univ, Sch Geosci & Technol, Chengdu 610500, Peoples R China; [Geng Bin] Inst Geosci Shengli Oil FieldSINOPEC, Dongying 257015, Shandong, Peoples R China; [Cai Jin-Gong] Tongji Univ, Coll Ocean & Earth Sci, Shanghai 200092, Peoples R China	Yan, JP (reprint author), Sichuan Key Lab Nat Gas Geol, Chengdu 610500, Peoples R China.; Yan, JP (reprint author), Southwest Petr Univ, Sch Geosci & Technol, Chengdu 610500, Peoples R China.		0	0001-5733	2016	WOS:000373864400034
Zhang, Fuchen; Zhang, Guangyun	QUALITATIVE THEORY OF DYNAMICAL SYSTEMS	Lorenz system; Lyapunov stability; Boundedness of solutions; Hidden attractors	[Zhang, Fuchen] Chongqing Technol & Business Univ, Coll Math & Stat, Chongqing 400067, Peoples R China; [Zhang, Guangyun] Southwest Petr Univ, Sch Foreign Languages, Chengdu 610500, Peoples R China	Zhang, FC (reprint author), Chongqing Technol & Business Univ, Coll Math & Stat, Chongqing 400067, Peoples R China.	National Natural Science Foundation of China [11426047]; Basic and Advanced Research Project of CQCSTC [cstc2014jcyjA00040]; Research Fund of Chongqing Technology and Business University [2014-56-11]	7	1575-5460	2016	WOS:000374065100013
