AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
You, Lei; Zhang, Chi; Hu, Jun; Zhang, Zhiheng	JOURNAL OF APPLIED PHYSICS		[You, Lei] Univ Elect Sci & Technol China, Sch Elect Engn, Chengdu 611731, Peoples R China; [You, Lei; Zhang, Zhiheng] Chengdu Univ, Coll Informat Sci & Technol, Chengdu 610106, Peoples R China; [Zhang, Chi; Hu, Jun] Chengdu Normal Univ, Fac Comp Sci, Chengdu 611130, Peoples R China	Hu, J (reprint author), Chengdu Normal Univ, Fac Comp Sci, Chengdu 611130, Peoples R China.	National Natural Science Foundation of China [61304187]; Scientific Research Fund of SiChuan Provincial Science and Technology Department [2014JY0111, 2013GZ0016]	2	0021-8979	2014	WOS:000337891800077
Hu, Jun; You, Lei; Wei, Juan; Gu, Musong; Liang, Ying	PHYSICS LETTERS A	Pedestrian; Evacuation; Three-dimensional cellular automata; Group; Position vacancy	[Hu, Jun] Beijing Jiaotong Univ, Sch Traff & Transportat, Beijing 100044, Peoples R China; [Hu, Jun; Wei, Juan] Chengdu Normal Univ, Fac Comp Sci, Chengdu 611130, Peoples R China; [You, Lei] Chengdu Univ, Coll Informat Sci & Technol, Chengdu 610106, Peoples R China; [Gu, Musong] Southwest Jiaotong Univ, Coll Informat Sci & Technol, Chengdu 610031, Peoples R China; [Liang, Ying] Chengdu Aeronaut Vocat & Tech Coll, Chengdu 610100, Peoples R China	Wei, J (reprint author), Chengdu Normal Univ, Fac Comp Sci, Chengdu 611130, Peoples R China.	National Natural Science Foundation of China [61304187]; Scientific Research Fund of Sichuan Provincial Science and Technology Department of China [2014JY0111]; Chengdu Normal University of China [CS13ZD01, YJRC2012-6]	10	0375-9601	2014	WOS:000337884500002
Liu, Zhang; Huang, Qi; Li, Jian; Wang, Qi	MATHEMATICAL PROBLEMS IN ENGINEERING		[Liu, Zhang; Huang, Qi; Li, Jian; Wang, Qi] Univ Elect Sci & Technol China, Sch Energy Sci & Engn, Chengdu 611731, Peoples R China; [Liu, Zhang] Chengdu Normal Univ, Coll Phys & Engn, Chengdu 611130, Peoples R China; [Wang, Qi] Chengdu Univ Technol, Dept Elect & Elect Engn, Chengdu 611730, Peoples R China	Liu, Z (reprint author), Univ Elect Sci & Technol China, Sch Energy Sci & Engn, Chengdu 611731, Peoples R China.		1	1024-123X	2014	WOS:000347803100001
Qiu, Chengshu; Yan, Wenjuan; Deng, Wangqiu; Song, Bin; Li, Taihui	SCIENTIFIC WORLD JOURNAL		[Qiu, Chengshu; Yan, Wenjuan; Deng, Wangqiu; Song, Bin; Li, Taihui] Guangdong Inst Microbiol, Guangdong Prov Key Lab Microbial Culture Collect, Guangdong Open Lab Appl Microbiol, State Key Lab Appl Microbiol South China, Guangzhou 510070, Guangdong, Peoples R China; [Qiu, Chengshu] Chengdu Normal Univ, Dept Biol, Chengdu 611130, Peoples R China	Li, TH (reprint author), Guangdong Inst Microbiol, Guangdong Prov Key Lab Microbial Culture Collect, Guangdong Open Lab Appl Microbiol, State Key Lab Appl Microbiol South China, Guangzhou 510070, Guangdong, Peoples R China.	National Natural Science Foundation of China [31370071, 31370072]; Science and Technology Planning Project of Guangdong Province (STPPGD) [2012B091100072]; Science Foundation for Young Scientists of Guangdong Academy of Sciences [qnjjsq201110]	0	1537-744X	2014	WOS:000343428800001
Du, Lin; Wu, Jin; Li, Guiying; Hu, Changwei	WATER SCIENCE AND TECHNOLOGY	deactivation; electrode stability; RuO2-PdO/Ti electrode; wastewater treatment	[Du, Lin; Li, Guiying; Hu, Changwei] Sichuan Univ, Coll Chem, Key Lab Green Chem & Technol, Minist Educ, Chengdu 610064, Peoples R China; [Wu, Jin] Yibin Hlth Sch, Yibin 644000, Peoples R China; [Du, Lin] Chengdu Normal Univ, Chengdu 610064, Peoples R China; [Du, Lin] Sichuan Univ, State Key Lab Hydraul & Mt River Engn, Chengdu, Peoples R China	Hu, CW (reprint author), Sichuan Univ, Coll Chem, Key Lab Green Chem & Technol, Minist Educ, Chengdu 610064, Peoples R China.	Teaching and Research Award Program for outstanding Young Teachers in Higher Education Institution of the Ministry of the Environment, PRC	0	0273-1223	2014	WOS:000342573100001
Hu, Jun; Sun, Huijun; Gao, Ge; Wei, Juan; You, Lei	MATHEMATICAL PROBLEMS IN ENGINEERING		[Hu, Jun; Sun, Huijun; Gao, Ge] Beijing Jiaotong Univ, Sch Traff & Transportat, Beijing 100044, Peoples R China; [Hu, Jun; Wei, Juan] Chengdu Normal Univ, Fac Comp Sci, Chengdu 611130, Peoples R China; [You, Lei] Univ Elect Sci & Technol China, Sch Elect Engn, Chengdu 611731, Peoples R China	Wei, J (reprint author), Chengdu Normal Univ, Fac Comp Sci, Chengdu 611130, Peoples R China.	National Natural Science Foundation of China [61304187]; New Century Excellent Talents in University of China [NCET-12-0764]; Sichuan Provincial Science and Technology Department [2014JY0111, 2013GZ0016]; Foundation of the Education Department of Sichuan Province of China [13ZA0296, 13ZB0052]; Chengdu Normal University of China [CS13ZD01, YJRC2012-6]	3	1024-123X	2014	WOS:000333957600001
Fu, Xiaohong; Feng, Xueru; Xu, Kun; Huang, Rong	ANALYTICAL METHODS		[Fu, Xiaohong; Feng, Xueru; Xu, Kun; Huang, Rong] Chengdu Normal Univ, Dept Chem & Appl Chem, Chengdu 611130, Peoples R China	Fu, XH (reprint author), Chengdu Normal Univ, Dept Chem & Appl Chem, Chengdu 611130, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [11ZA231, 14ZA0303]; Natural Science Foundation of Sichuan Province; Key Project of Chengdu Normal University [CS13ZA02]	10	1759-9660	2014	WOS:000333036100036
Zhang, Ying; Ren, Ke; He, Zhiyao; Li, Huili; Chen, Tong; Lei, Yi; Xia, Shan; He, Gu; Xie, Yongmei; Zheng, Yu; Song, Xiangrong	CARBOHYDRATE POLYMERS	Brinzolamide; Inclusion complex; Cornea permeability; Intraocular pressure; Hydroxypropyl-beta-cyclodextrin; Glaucoma	[Zhang, Ying; He, Zhiyao; Li, Huili; Lei, Yi; He, Gu; Xie, Yongmei; Zheng, Yu; Song, Xiangrong] Sichuan Univ, West China Hosp, State Key Lab Biotherapy, Chengdu 610041, Sichuan, Peoples R China; [Ren, Ke] Univ Nebraska, Med Ctr, Dept Pharmaceut Sci, Omaha, NE 68198 USA; [Chen, Tong] Kunming Med Univ, Sch Pharmaceut Sci, Kunming 650500, Yunnan, Peoples R China; [Chen, Tong] Kunming Med Univ, Yunnan Key Lab Pharmacol Nat Prod, Kunming 650500, Yunnan, Peoples R China; [Xia, Shan] Chengdu Normal Univ, Sci Educ Dept, Cent Lab, Chengdu 610041, Sichuan, Peoples R China	Song, XR (reprint author), Sichuan Univ, West China Hosp, State Key Lab Biotherapy, 17 Renmin Nanlu, Chengdu 610041, Peoples R China.	National Natural Science Foundation of China [30901868, 81273471]; Major National S&T Program of China [2013ZX09301304-004]; Fundamental Research Funds for the Central Universities [2013SCU04A19]	11	0144-8617	2013	WOS:000325835600084
Yang, Chengzhong; Xiang, Changkui; Qi, Wenhua; Xia, Shan; Tu, Feiyun; Zhang, Xiuyue; Moermond, Timothy; Yue, Bisong	BIOCHEMICAL SYSTEMATICS AND ECOLOGY	Naemorhedus goral; Mitochondrial genome; Molecular phylogeny; Bovidae	[Yang, Chengzhong; Qi, Wenhua; Xia, Shan; Tu, Feiyun; Zhang, Xiuyue; Moermond, Timothy; Yue, Bisong] Sichuan Univ, Coll Life Sci, Sichuan Key Lab Conservat Biol Endangered Wildlif, Chengdu 610064, Peoples R China; [Xiang, Changkui] Chengdu Univ, Sch Ind Mfg, Chengdu 610106, Peoples R China; [Qi, Wenhua] Chongqing Three Gorges Univ, Sch Life Sci & Engn, Chongqing 404100, Peoples R China; [Xia, Shan] Chengdu Normal Univ, Dept Sci Educ, Chengdu 611130, Peoples R China; [Yue, Bisong] Sichuan Univ, Coll Life Sci, Minist Educ, Key Lab Bioresources & Ecoenvironm, Chengdu 610064, Peoples R China	Yue, BS (reprint author), Sichuan Univ, Coll Life Sci, Minist Educ, Key Lab Bioresources & Ecoenvironm, Chengdu 610064, Peoples R China.	National Science and Technology Support Project of China [2012BAC01B06]	4	0305-1978	2013	WOS:000317447100023
Tan, Qi-Jian; Pan, Chao-Yi	BOUNDARY VALUE PROBLEMS	diffraction problem; quasilinear parabolic system; interface; approximation method	[Tan, Qi-Jian; Pan, Chao-Yi] Chengdu Normal Univ, Dept Math, Chengdu 611130, Peoples R China	Tan, QJ (reprint author), Chengdu Normal Univ, Dept Math, Chengdu 611130, Peoples R China.	Department of Education of Sichuan Province [10ZC127]; Chengdu Normal University [CSYXM12-06]	1	1687-2770	2013	WOS:000328901000001
Cai, Shunyan; Tuo, Xianguo; Zhan, Peng; Qin, Kaiyu	ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING	Linearization; Memory effects; Predistortion; Power amplifier; Single-feedback	[Cai, Shunyan; Tuo, Xianguo] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China; [Cai, Shunyan] Chengdu Normal Univ, Dept Phys & Elect Technol, Chengdu 611130, Peoples R China; [Tuo, Xianguo] Southwest Univ Sci & Technol, Key Lab Nucl Waste & Environm Secur, Mianyang 621010, Peoples R China; [Zhan, Peng] China Elect Technol Grp Corp, Inst 10, Chengdu 610036, Peoples R China; [Qin, Kaiyu] Univ Elect Sci & Technol China, Sch Aeronaut & Astronaut, Chengdu 611731, Peoples R China	Tuo, XG (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [40974065, 41025015]; Scientific and Technological Innovative Team in Sichuan Province [2011JTD0013]; '863' Program of China [2012AA063501]	0	0925-1030	2013	WOS:000316016100011
Zhou, Hongwei; Beuve, Michael; Yang, Fan; Wong, Ning-Bew; Li, Wai-Kee	COMPUTATIONAL AND THEORETICAL CHEMISTRY	Cylinder-shaped cage; Stabilizing factor; Dispersion interaction; N-66 cage; Nanotube	[Zhou, Hongwei; Yang, Fan] Chengdu Normal Univ, Inst Mol Design, Chengdu 611130, Peoples R China; [Zhou, Hongwei; Beuve, Michael] UMR IN2P3CNRS UCBL 5822, IPNL, F-69622 Villeurbanne, France; [Wong, Ning-Bew] City Univ Hong Kong, Dept Biol & Chem, Kowloon, Hong Kong, Peoples R China; [Li, Wai-Kee] Chinese Univ Hong Kong, Dept Chem, Shatin, Hong Kong, Peoples R China	Zhou, HW (reprint author), Chengdu Normal Univ, Inst Mol Design, Chengdu 611130, Peoples R China.	City University of Hong Kong [7002685]	1	2210-271X	2013	WOS:000314329400009
Fu, Xiaohong; Huang, Rong; Wang, Jiexue; Feng, Xueru	ANALYTICAL METHODS		[Fu, Xiaohong; Huang, Rong; Wang, Jiexue; Feng, Xueru] Chengdu Normal Univ, Dept Chem & Appl Chem, Chengdu 611130, Peoples R China	Fu, XH (reprint author), Chengdu Normal Univ, Dept Chem & Appl Chem, Chengdu 611130, Peoples R China.	Scientific Research Fund of Sichuan Provincial Education Department [11ZA231]; Natural Science Foundation of Sichuan Province; Key Project of Chengdu Normal University [CS13ZA02]	4	1759-9660	2013	WOS:000323226800004
Fu, Xiaohong; Huang, Rong; Wang, Jingyue; Chang, Bo	RSC ADVANCES		[Fu, Xiaohong; Huang, Rong; Chang, Bo] Chengdu Normal Univ, Dept Chem & Appl Chem, Chengdu 611130, Peoples R China; [Wang, Jingyue] Yibin Univ, Sch Chem & Chem Engn, Yibin 644000, Peoples R China	Fu, XH (reprint author), Chengdu Normal Univ, Dept Chem & Appl Chem, Chengdu 611130, Peoples R China.	Sichuan Provincial Education Department [11ZA231]; Natural Science Foundation of Sichuan Province; Science and Technology Project of Chengdu Normal University	10	2046-2069	2013	WOS:000322068400057
Luo, Xue	COLLOID JOURNAL		Chengdu Normal Univ, Dept Chem, Chengdu 610012, Sichuan, Peoples R China	Luo, X (reprint author), Chengdu Normal Univ, Dept Chem, Chengdu 610012, Sichuan, Peoples R China.		6	1061-933X	2009	WOS:000265684400019
