AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Duan, Yiping; Shang, Ruishu; Zhong, Xinyan; Xie, Wei; Wang, Xingyue; Huang, Lihong	INTERNATIONAL JOURNAL OF HYDROGEN ENERGY	Dry reforming of methane; Hydrogen and syngas production; In-situ synthesis of Ni-Mo2C/Al2O3 catalyst	[Duan, Yiping; Shang, Ruishu; Zhong, Xinyan; Xie, Wei; Wang, Xingyue; Huang, Lihong] Chengdu Univ Technol, Dept Chem & Pharmaceut Engn, Chengdu 610059, Peoples R China; [Huang, Lihong] Indiana Univ Purdue Univ, Richard G Lugar Ctr Renewable Energy, Indianapolis, IN 46224 USA; [Huang, Lihong] Indiana Univ Purdue Univ, Lugar Ctr Renewable Energy, 799 W Michigan St, Indianapolis, IN 46202 USA	Huang, LH (reprint author), Chengdu Univ Technol, Dept Chem & Pharmaceut Engn, Chengdu 610051, Peoples R China.; Huang, LH (reprint author), Indiana Univ Purdue Univ, Lugar Ctr Renewable Energy, 799 W Michigan St, Indianapolis, IN 46202 USA.	National Natural Science Foundation of China [21276031, 21506111]; International Cooperation program - S & T Department of Sichuan Province of China [2015HH0013]	0	0360-3199	2016	WOS:000389786500012
Liu, Han; Wang, Bao-di; Ma, Long; Gao, Rui; Chen, Li; Li, Xiao-bo; Wang, Li-quan	JOURNAL OF ASIAN EARTH SCIENCES	Tibetan plateau; Adakitic rock; Syn-exhumation magmatism; Slab breakoff; Tethys	[Liu, Han; Wang, Bao-di; Ma, Long; Chen, Li; Li, Xiao-bo; Wang, Li-quan] Chengdu Inst Geol & Mineral Resources, Chengdu 610081, Peoples R China; [Liu, Han; Wang, Bao-di; Chen, Li; Li, Xiao-bo; Wang, Li-quan] China Geol Survey, Res Ctr Tibetan Plateau Geol, Chengdu 610081, Peoples R China; [Gao, Rui] Chengdu Univ Technol, Chengdu 610059, Peoples R China	Wang, BD (reprint author), Chengdu Inst Geol & Mineral Resources, Chengdu 610081, Peoples R China.	Natural Science Foundation of China [41303028]; Science and Technology Foundation of Sichuan Province [2014JQ0025]; Major State Basic Research Program of the People's Republic of China [2015CB452601]; Program of the China Geological Survey [DD20160015/121201010000150014]	0	1367-9120	2016	WOS:000390181000002
Tang, Ying; Li, Yinrun	NEUROCOMPUTING	Spectral ranking; HITS; Eigenvector; Ordinary differential equation	[Tang, Ying; Li, Yinrun] Chengdu Univ Technol, Dept Informat Sci & Technol, Chengdu 610059, Peoples R China; [Tang, Ying] Chengdu Univ Technol, Room 5602,NanYi Bldg,ErXianQiao East 3rd Rd 1, Chengdu 610059, Sichuan, Peoples R China	Tang, Y (reprint author), Chengdu Univ Technol, Dept Informat Sci & Technol, Chengdu 610059, Peoples R China.; Tang, Y (reprint author), Chengdu Univ Technol, Room 5602,NanYi Bldg,ErXianQiao East 3rd Rd 1, Chengdu 610059, Sichuan, Peoples R China.		0	0925-2312	2016	WOS:000388777400053
Xiong, Liangpeng; Liu, Xiaoli	MATHEMATICA SLOVACA	analytic functions; linear topologial structure; Hadamard product; radius equation; extreme points; distortion inequality	[Xiong, Liangpeng] Wuhan Univ, Sch Math & Stat, Wuhan 430072, Hubei, Peoples R China; [Liu, Xiaoli] ChengDu Univ Technol, Engn & Tech Coll, Leshan 614007, Sichuan, Peoples R China	Xiong, LP (reprint author), Wuhan Univ, Sch Math & Stat, Wuhan 430072, Hubei, Peoples R China.	Scientific Research Fund of SiChuan Provincial Education Department of China [14ZB0364]	0	0139-9918	2016	WOS:000398461200005
Liu, Shaoli; Li, Xin; Wang, Minxi	SUSTAINABILITY	aluminum resources; sustainable supply; supply structure; guarantee degree	[Liu, Shaoli; Li, Xin; Wang, Minxi] Chengdu Univ Technol, Coll Management Sci, Chengdu 610059, Peoples R China	Li, X (reprint author), Chengdu Univ Technol, Coll Management Sci, Chengdu 610059, Peoples R China.	cultivating program of excellent innovation team of Chengdu University of Technology [KYTD201406]; resources environment strategy research team of Sichuan's high level social science research team; special funds of central finance support the development of local colleges and universities; project of Sichuan Mineral Resources Research Center [SCKCZY2016-ZD001]; Key Program of Sichuan Province Cyclic Economy Research Center [XHJJ-1601]	0	2071-1050	2016	WOS:000393315100058
Su, Zhe; Wang, Erchie; Wang, Gang; Fan, Chun	TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES	Ludian earthquake (Ms 6.5); Chuan-Dian Block; Daliang Shan fault zone; GPS strain rate; Focal mechanism solution analysis	[Su, Zhe] China Earthquake Adm, Inst Crustal Dynam, Key Lab Crustal Dynam, Beijing, Peoples R China; [Wang, Erchie] Chinese Acad Sci, Inst Geol & Geophys, State Key Lab Lithospher Evolut, Beijing, Peoples R China; [Wang, Gang] Chengdu Univ Technol, Coll Earth Sci, Chengdu, Peoples R China; [Fan, Chun] China Univ Geosci, Sch Energy Resources, Beijing, Peoples R China	Su, Z (reprint author), China Earthquake Adm, Inst Crustal Dynam, Key Lab Crustal Dynam, Beijing, Peoples R China.	Cross Strait Cooperation Project [4141101073]; Youth Program [41502219]; Key Program of the National Natural Science Foundation of China [41130312]; Self-determined Project from the State of Key Laboratory of Lithospheric Evolution, Institute of Geology and Geophysics, Chinese Academy of Sciences [11511270]; Institute of Crustal Dynamics, China Earthquake Administration [ZDJ2013-22, ZDJ2015-15]	0	1017-0839	2016	WOS:000394151100007
Xiao Dianshi; Lu Shuangfang; Lu Zhengyuan; Huang Wenbiao; Gu Meiwei	PETROLEUM EXPLORATION AND DEVELOPMENT	tight sandstone; pore throat structure; pore to throat ratio; pore size distribution; rate-controlled porosimetry; nuclear magnetic resonance	[Xiao Dianshi; Lu Shuangfang; Huang Wenbiao; Gu Meiwei] China Univ Petr, Inst Unconvent Oil & Gas & New Energy, Qingdao 266580, Peoples R China; [Xiao Dianshi; Lu Zhengyuan] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China	Lu, SF (reprint author), China Univ Petr, Inst Unconvent Oil & Gas & New Energy, Qingdao 266580, Peoples R China.	National Natural Science Foundation of China [41602141, 41330313, 41402109]	0	1000-0747	2016	WOS:000393189100013
Ran Bo; Liu Shugen; Jansa, Luba; Sun Wei; Yang Di; Wang Shiyu; Ye Yuehao; Xiao, Christopher; Zhanhg Jian; Zhai Cangbo; Luo Chao; Zhang Changjun	ACTA GEOLOGICA SINICA-ENGLISH EDITION	Longmaxi Shale; shale gas; reservoir; Upper Yangtze block; preservation condition	[Ran Bo; Liu Shugen; Sun Wei; Yang Di; Ye Yuehao; Zhanhg Jian; Luo Chao; Zhang Changjun] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Jansa, Luba] Dalhousie Univ, Geol Survey Canada Atlantic, Halifax, NS, Canada; [Jansa, Luba] Dalhousie Univ, Dept Earth Sci, Halifax, NS, Canada; [Wang Shiyu] Res Inst Yanchang Petr Grp Co Ltd, Xian 710075, Peoples R China; [Xiao, Christopher] Univ Houston, 4800 Calhoun Rd, Houston, TX 77004 USA; [Zhai Cangbo] SINOPEC Explorat & Prod Res Inst, Wuxi Inst Petr Geol, Wuxi 214151, Peoples R China	Liu, SG (reprint author), Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China.	Science and Technology Support Program of Sichuan Province [15ZC1390]; National Natural Science Foundation of China [41102064]	1	1000-9515	2016	WOS:000392873500018
He Siming; Ouyang Chaojun; Liu Wei; Wang Dongpo	ACTA GEOLOGICA SINICA-ENGLISH EDITION	debris flows; two-phase model; sediment transport; entrainment rate; finite volume method	[He Siming; Ouyang Chaojun; Liu Wei] Chinese Acad Sci, Key Lab Mt Hazards & Surface Proc, Chengdu 610041, Peoples R China; [He Siming; Ouyang Chaojun; Liu Wei] Chinese Acad Sci, IMHE, Chengdu 610041, Peoples R China; [He Siming] Chinese Acad Sci, Ctr Excellence Tibetan Plateau Earth Sci, Beijing 100101, Peoples R China; [Wang Dongpo] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China	Ouyang, CJ (reprint author), Chinese Acad Sci, Key Lab Mt Hazards & Surface Proc, Chengdu 610041, Peoples R China.; Ouyang, CJ (reprint author), Chinese Acad Sci, IMHE, Chengdu 610041, Peoples R China.	NSFC [41572303, 4151001059, 41101008]; National Science & Technology Pillar Program [2014BAL05B01]; CAS "Light of West China" Program	0	1000-9515	2016	WOS:000392873500019
Liu Changjiang; Zheng Zhoulian; Yang Xiaoyan	Earthquake Engineering and Engineering Vibration	membrane; nonlinear vibration; numerical analysis; impact load; parameter analysis	[Liu Changjiang] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China; [Liu Changjiang] Chengdu Univ Technol, Coll Environm & Civil Engn, Chengdu 610059, Peoples R China; [Zheng Zhoulian] Chongqing Univ, Coll Civil Engn, Chongqing 400045, Peoples R China; [Yang Xiaoyan] Chengdu Univ Technol, Coll Nucl Technol & Automat Engn, Chengdu 610059, Peoples R China	Liu, CJ (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China.; Liu, CJ (reprint author), Chengdu Univ Technol, Coll Environm & Civil Engn, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [51178485]; personnel development project for young and middle-aged key teachers of Chengdu University of Technology [KYGG201303]	0	1671-3664	2016	WOS:000392807200007
Hou, M. C.; Jiang, W. J. .; Xing, F. C.; Xu, S. L.; Liu, X. C.; Xiao, C.	GEOFLUIDS	dolomite; geochemistry; south-east Sichuan Basin; the upper 3rd-Furongian series	[Hou, M. C.; Xing, F. C.; Xu, S. L.; Liu, X. C.] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Hou, M. C.; Jiang, W. J. .; Xing, F. C.; Xu, S. L.; Liu, X. C.] Chengdu Univ Technol, Inst Sedimentary Geol, Chengdu 610059, Peoples R China; [Xiao, C.] Sinopec Tech Houston LLC, Houston, TX USA	Hou, MC (reprint author), Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China.; Hou, MC (reprint author), Chengdu Univ Technol, Inst Sedimentary Geol, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [41302089]	0	1468-8115	2016	WOS:000392725800005
Jiang, Yanan; Liao, Mingsheng; Wang, Hanmei; Zhang, Lu; Balz, Timo	REMOTE SENSING	deformation; geological environment; Shanghai Pudong International Airport; TerraSAR-X satellite images	[Jiang, Yanan] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvirom Prot, Chengdu 610059, Peoples R China; [Jiang, Yanan; Liao, Mingsheng; Zhang, Lu; Balz, Timo] Wuhan Univ, State Key Lab Informat Engn Surveying Mapping & R, Wuhan 430079, Peoples R China; [Liao, Mingsheng; Zhang, Lu] Collaborat Innovat Ctr Geospatial Technol, Wuhan 430079, Peoples R China; [Wang, Hanmei] Minist Land & Resources, Key Lab Land Subsidence Monitoring & Prevent, Shanghai 200072, Peoples R China; [Jiang, Yanan] Chengdu Univ Technol, Coll Earth Sci, Chengdu 610059, Peoples R China	Liao, MS (reprint author), Wuhan Univ, State Key Lab Informat Engn Surveying Mapping & R, Wuhan 430079, Peoples R China.; Liao, MS (reprint author), Collaborat Innovat Ctr Geospatial Technol, Wuhan 430079, Peoples R China.	National Natural Science Foundation of China [61331016, 41571435, 41521002]; Open Fund of State Key Laboratory of Geohazard Prevention and Geoenviroment Protection [SKLGP2017K016]	0	2072-4292	2016	WOS:000392489400050
Liu Ming; Liu Fang-zhou; Huang Run-qiu; Pei Xiang-jun	JOURNAL OF MOUNTAIN SCIENCE	Deep-seated slope deformation; Large-scale toppling; Slope stability; Metamorphic rock	[Liu Ming; Huang Run-qiu; Pei Xiang-jun] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm, Chengdu 610059, Peoples R China; [Liu Fang-zhou] Georgia Inst Technol, Sch Civil & Environm Engn, Atlanta, GA 30332 USA	Pei, XJ (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [41572302, 41130745]; Funds for Creative Research Groups of China [41521002]; State Key Laboratory of Geohazard Prevention and Geoenvironment Protection (Chengdu University of Technology) [SKLGP2015K001]	0	1672-6316	2016	WOS:000391425900002
Zhang RuiSi; Cao Hui; Zeng Min; Zhang DeXian; Li GuangXu	ACTA PETROLOGICA SINICA	Tashkorgan; ASTER; Spectral analysis; Band ratio; Lithologic mapping	[Zhang RuiSi] Chengdu Univ Technol, Coll Geophys, Chengdu 610059, Peoples R China; [Cao Hui; Li GuangXu] CGS, Innovat Res Ctr Continental Tecton & Dynam, Beijing 100037, Peoples R China; [Cao Hui; Li GuangXu] CAGS, Inst Geol, Beijing 100037, Peoples R China; [Zeng Min] Chengdu Univ Technol, Coll Earth Sci, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Zhang DeXian] Cent S Univ, Sch Geosci & Infophys, Changsha 410083, Hunan, Peoples R China	Cao, H (reprint author), CGS, Innovat Res Ctr Continental Tecton & Dynam, Beijing 100037, Peoples R China.; Cao, H (reprint author), CAGS, Inst Geol, Beijing 100037, Peoples R China.		0	1000-0569	2016	WOS:000391345300018
Zhang DeXian; Cao Hui; Zeng Min; Xu MingZhu; Li GuangXu; Xing XianHong	ACTA PETROLOGICA SINICA	"Pamir-type" iron deposit; LA ICP-MS; Trace element; Pb isotopic composition	[Zhang DeXian; Xu MingZhu; Xing XianHong] MOE, Key Lab Nonferrous Met Metallogen Predict & Envir, Changsha 410083, Hunan, Peoples R China; [Zhang DeXian; Xu MingZhu; Xing XianHong] Cent S Univ, Sch Geosci & Infophys, Changsha 410083, Hunan, Peoples R China; [Zhang DeXian; Cao Hui; Li GuangXu] CGS, Innovat Res Ctr Continental Tecton & Dynam, Beijing 100037, Peoples R China; [Zhang DeXian; Cao Hui; Li GuangXu] Chinese Acad Geol Sci, Inst Geol, Beijing 100037, Peoples R China; [Zeng Min] Chengdu Univ Technol, Coll Earth Sci, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China	Cao, H (reprint author), CGS, Innovat Res Ctr Continental Tecton & Dynam, Beijing 100037, Peoples R China.; Cao, H (reprint author), Chinese Acad Geol Sci, Inst Geol, Beijing 100037, Peoples R China.		0	1000-0569	2016	WOS:000391345300019
Xia, Lei; Liu, Guo; Chen, Chunmei; Wen, Meiyan; Gao, Yangyang	FRONTIERS OF ENVIRONMENTAL SCIENCE & ENGINEERING	Sediment; Red soil capping; Flow conditions; Nitrogen; Phosphorus	[Xia, Lei; Liu, Guo; Chen, Chunmei; Wen, Meiyan; Gao, Yangyang] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China; [Xia, Lei; Liu, Guo; Chen, Chunmei; Wen, Meiyan; Gao, Yangyang] Chengdu Univ Technol, Sichuan Prov Environm Protect Key Lab Groundwater, Chengdu 610059, Peoples R China	Liu, G (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Peoples R China.; Liu, G (reprint author), Chengdu Univ Technol, Sichuan Prov Environm Protect Key Lab Groundwater, Chengdu 610059, Peoples R China.	Provincial Science & Technology Innovative Project [2016JY0054]	0	2095-2201	2016	WOS:000391179700014
Hao, Yaju; Wen, Xiaotao; Zhang, Bo; He, Zhenhua; Zhang, Rui; Zhang, Jinming	JOURNAL OF APPLIED GEOPHYSICS	Q factor estimation; Attenuation; Spectral-ratio method; Generalized S-transform	[Hao, Yaju; Wen, Xiaotao; Zhang, Bo; He, Zhenhua; Zhang, Rui; Zhang, Jinming] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Hao, Yaju; Wen, Xiaotao; He, Zhenhua; Zhang, Rui; Zhang, Jinming] Chengdu Univ Technol, Coll Geophys, 1 Erxianqiao Dongsan Rd, Chengdu 610059, Sichuan, Peoples R China; [Zhang, Bo] Univ Alabama, Dept Geol Sci, Tuscaloosa, AL 35487 USA	Wen, XT (reprint author), Chengdu Univ Technol, Coll Geophys, 1 Erxianqiao Dongsan Rd, Chengdu 610059, Sichuan, Peoples R China.	National Science Foundation of China [41174115]; Joint Funds of the National Natural Science Foundation of China [U1562111]	0	0926-9851	2016	WOS:000390731900012
Zhang, Huai; Cheng, Huihong; Jin, Yimin; Luo, Gang; Wang, Jingjing; Yuen, David A.; Shi, Yaolin	PHYSICS OF THE EARTH AND PLANETARY INTERIORS	Micro-seismicity; The Ms 8.0 Wenchuan earthquake; Seismicity intensity analysis; Coulomb stress change	[Zhang, Huai; Cheng, Huihong; Jin, Yimin; Luo, Gang; Wang, Jingjing; Shi, Yaolin] Univ Chinese Acad Sci, Key Lab Computat Geodynam, Beijing 100049, Peoples R China; [Yuen, David A.] Univ Minnesota, Newton Horace Winchell School Earth Sci, 310 Pillsbury Dr SE, Minneapolis, MN 55455 USA; [Luo, Gang] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Sichuan, Peoples R China	Zhang, H (reprint author), Univ Chinese Acad Sci, Key Lab Computat Geodynam, Beijing 100049, Peoples R China.	National Basic Research Program of China [2014CB845906]; National Science Foundation of China [41590864, 41274103, 41404078]; CAS/CAFEA [KZZD-EW-TZ-19, KZZD-EW-TZ-15]; Recruitment Program of Global Youth Experts in China; Chinese Academy of Sciences; University of Chinese Academy of Sciences [Y52901FEJ2, 118800M015]; Opening Fund of State Key Laboratory of Geohazard Prevention and Geoenvironment Protection (Chengdu University of Technology) [SKLGP2012K030]	0	0031-9201	2016	WOS:000390623700011
Xu, Qiang; Liu, Hanxiang; Ran, Jiaxin; Li, Wenhui; Sun, Xu	LANDSLIDES	Landslide; Field monitoring; Rainfall; Groundwater response; Early warning	[Xu, Qiang; Liu, Hanxiang; Ran, Jiaxin; Li, Wenhui; Sun, Xu] Chengdu Univ Technol, State Key Lab Geohazards Prevent & Environm Prote, Chengdu 610059, Peoples R China	Liu, HX (reprint author), Chengdu Univ Technol, State Key Lab Geohazards Prevent & Environm Prote, Chengdu 610059, Peoples R China.	National Basic Research Program (973 Program) [2013CB733200, 2014CB744703]; Funds for Creative Research Groups of China [41521002]; Survey Project from the China Geological Survey [12120113010100]	0	1612-510X	2016	WOS:000390031600019
Wang Qiao; Wang Xu-Ben; Yang Jian; Min Gang; Guo Jing	CHINESE JOURNAL OF GEOPHYSICS-CHINESE EDITION	Contact zone; Multivariate information constraints; Exploration model	[Wang Qiao] Chengdu Univ Technol, Inst Geophys, Chengdu 610059, Peoples R China; [Wang Qiao; Yang Jian; Guo Jing] China Geol Survey, Chengdu Ctr, Chengdu 610081, Peoples R China; [Wang Xu-Ben; Min Gang] Chengdu Univ Technol, Minist Educ, Key Lab Earth Explorat & Informat Technol, Chengdu 610059, Peoples R China	Wang, XB (reprint author), Chengdu Univ Technol, Minist Educ, Key Lab Earth Explorat & Informat Technol, Chengdu 610059, Peoples R China.		0	0001-5733	2016	WOS:000389683800035
Shang, Yanjun; Yang, Zhifa; He, Wantong; Li, Lihui; Yang, Peng; Luo, Qiaohui; Tao, Chenxiao; Li, Tianbin	EPISODES		[Shang, Yanjun; Yang, Zhifa; He, Wantong; Li, Lihui; Yang, Peng] Chinese Acad Sci, Inst Geol & Geophys, Key Lab Shale Gas & Geoengn, Beijing 100029, Peoples R China; [Luo, Qiaohui; Tao, Chenxiao] Changyudongtian Tourism Ind Co LTD, Wenzhou 317502, Zhejiang, Peoples R China; [Li, Tianbin] Chengdu Univ Technol, SKLGP, Chengdu 610059, Peoples R China	Shang, YJ (reprint author), Chinese Acad Sci, Inst Geol & Geophys, Key Lab Shale Gas & Geoengn, Beijing 100029, Peoples R China.	State Key Laboratory of Geohazard Prevention and Geoenvironment Protection [SKLGP2011K007]; Key Research Program of the Chinese Academy of Sciences [KZZD-EW-05-02]; National Natural Science Foundation of China (NSFC) [41372324, 41172269]; Chinese Special Funds for Major State Basic Research Project [2014CB046901]	0	0705-3797	2016	WOS:000389564100004
Duan, Yiping; Feng, Mingshi; Zhong, Xinyan; Shang, Ruishu; Huang, Lihong	PLOS ONE		[Duan, Yiping; Zhong, Xinyan; Shang, Ruishu; Huang, Lihong] Chengdu Univ Technol, Dept Chem & Pharmaceut Engn, Chengdu, Peoples R China; [Duan, Yiping; Feng, Mingshi] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu, Peoples R China; [Huang, Lihong] Indiana Univ Purdue Univ, Richard G Lugar Ctr Renewable Energy, Indianapolis, IN 46202 USA	Huang, LH (reprint author), Chengdu Univ Technol, Dept Chem & Pharmaceut Engn, Chengdu, Peoples R China.; Feng, MS (reprint author), Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu, Peoples R China.; Huang, LH (reprint author), Indiana Univ Purdue Univ, Richard G Lugar Ctr Renewable Energy, Indianapolis, IN 46202 USA.	Open Fund of State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation (Chengdu University of Technology) [PLC201205]; National Natural Science Foundation of China [21276031]; Department of Science and Technology of Sichuan Province [2015HH0013]	0	1932-6203	2016	WOS:000389482700068
Liu, Guo; Zhou, Yaqi; Liu, Zhaoyang; Zhang, Junjie; Tang, Binbin; Yang, Shaogui; Sun, Cheng	JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY	nanocomposite; micro-electrolysis; nitrate; ground water; environmental remediation	[Liu, Guo; Yang, Shaogui; Sun, Cheng] Nanjing Univ, Sch Environm, State Key Lab Pollut Control & Resource Reuse, Nanjing 210023, Jiangsu, Peoples R China; [Liu, Guo; Zhou, Yaqi; Zhang, Junjie; Tang, Binbin] Chengdu Univ Technol, Key Lab Geohazard Prevent & Geoenvironm Protect, Chengdu 610059, Peoples R China; [Zhou, Yaqi] Chengdu Sichuan Prov Dept Comprehens Rock Ore Tes, Chengdu 610081, Peoples R China; [Liu, Zhaoyang] Qatar Fdn, Qatar Environm & Energy Res Inst, POB 5825, Doha, Qatar	Yang, S; Sun, C (reprint author), Nanjing Univ, Sch Environm, State Key Lab Pollut Control & Resource Reuse, Nanjing 210023, Jiangsu, Peoples R China.	National Natural Science Foundation of China [41272266]; Natural Science Foundation of Jiangsu Province [BK2012732]	0	0268-2575	2016	WOS:000388900200004
Ye, Changwen; Pei, Xiangjun; Liu, J. C.	RUSSIAN JOURNAL OF PHYSICAL CHEMISTRY A	density; viscosity; octanol; kerosene; phosphoric acid	[Ye, Changwen] Jilin Univ, Coll Construct Engn, Changchun 130021, Jilin, Peoples R China; [Ye, Changwen; Pei, Xiangjun; Liu, J. C.] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Sichuan, Peoples R China	Ye, CW (reprint author), Jilin Univ, Coll Construct Engn, Changchun 130021, Jilin, Peoples R China.; Ye, CW (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Sichuan, Peoples R China.	Independent Research Program by the State Key Laboratory of Geohazard Prevention and Geoenvironment Protection [SKLGP2014Z001, SKLGP2014Z010]; China Postdoctoral Science Foundation [2015M570277]; National Natural Science Foundation of China [41302200, 41272331]	0	0036-0244	2016	WOS:000387416500013
Tan, Yong; Huang, Runqiu; Kang, Zhijun; Bin, Wei	JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES	Building settlement; Excavation; Shallow foundation; Deep foundation; Soft ground; Field observation; Numerical simulation; Remedial measure	[Tan, Yong] Tongji Univ, Dept Geotech Engn, Coll Civil Engn, Key Lab Geotech & Underground Engn,Minist Educ, 1239 Siping Rd, Shanghai 200092, Peoples R China; [Huang, Runqiu] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm, Chengdu 610059, Sichuan, Peoples R China; [Kang, Zhijun] Tongji Univ, Dept Geotech Engn, 1239 Siping Rd, Shanghai 200092, Peoples R China; [Bin, Wei] CREEC East China Survey & Design Co Ltd, Floor 24,Haiti Bldg,88 Dapu Rd, Shanghai 200023, Peoples R China	Tan, Y (reprint author), Tongji Univ, Dept Geotech Engn, Coll Civil Engn, Key Lab Geotech & Underground Engn,Minist Educ, 1239 Siping Rd, Shanghai 200092, Peoples R China.	National Key Basic Research Program of China (973 Program) [2015CB057800]; State Key Program of National Natural Science of China [41130745]	1	0887-3828	2016	WOS:000388619000008
Wu, L. Z.; Selvadurai, A. P. S.; Zhang, L. M.; Huang, R. Q.; Huang, Jinsong	ADVANCES IN WATER RESOURCES	Landslides; Slope stability; Unsaturated soil; Coupled infiltration and deformation; Rainfall infiltration	[Wu, L. Z.; Huang, R. Q.] Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Sichuan, Peoples R China; [Selvadurai, A. P. S.] McGill Univ, Dept Civil Engn & Appl Mech, Montreal, PQ H3A 0C3, Canada; [Zhang, L. M.] Hong Kong Univ Sci & Technol, Dept Civil & Environm Engn, Kowloon, Hong Kong, Peoples R China; [Huang, Jinsong] Univ Newcastle, ARC Ctr Excellence Geotech Sci & Engn, Callaghan, NSW 2308, Australia	Huang, RQ (reprint author), Chengdu Univ Technol, State Key Lab Geohazard Prevent & Geoenvironm Pro, Chengdu 610059, Sichuan, Peoples R China.	Basic Research Program of China [2013CB733202]; National Natural Science Foundation of China [41130745, 41272005]; Research Grants Council of Hong Kong SAR [C6012-15 G]; Innovation Team of the Chengdu University of Technology	0	0309-1708	2016	WOS:000388667600007
Fan, MingQuan; Liu, PeiPei; Wang, HongXia; Sun, XingMing	TELECOMMUNICATION SYSTEMS	Steganography; Video steganalysis; Cross correlation; Hash	[Fan, MingQuan; Wang, HongXia] Southwest Jiaotong Univ, Sch Informat Sci & Technol, Chengdu 610031, Peoples R China; [Liu, PeiPei] Chengdu Univ Technol, Sch Informat Sci & Technol, Chengdu 610059, Peoples R China; [Sun, XingMing] Nanjing Univ Informat Sci & Technol, Sch Comp & Software, Nanjing 210044, Jiangsu, Peoples R China	Fan, MQ (reprint author), Southwest Jiaotong Univ, Sch Informat Sci & Technol, Chengdu 610031, Peoples R China.; Liu, PP (reprint author), Chengdu Univ Technol, Sch Informat Sci & Technol, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China (NSFC) [61170175]	0	1018-4864	2016	WOS:000387601700003
Liu, Hengquan; Pan, Changjiang; Zhou, Shijie; Li, Junfeng; Huang, Nan; Dong, Lihua	MATERIALS SCIENCE & ENGINEERING C-MATERIALS FOR BIOLOGICAL APPLICATIONS	Stent; Copper-titanium film; Hemocompatibility; Endothelialization	[Liu, Hengquan; Zhou, Shijie; Li, Junfeng] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China; [Pan, Changjiang] Huaiyin Inst Technol, Jiangsu Prov Key Lab Intervent Med Devices, Huaiyin 223033, Peoples R China; [Huang, Nan] Southwest Jiaotong Univ, Key Lab Adv Technol Mat, Minist Educ, Chengdu 610031, Peoples R China; [Dong, Lihua] Lifetech Sci Shenzhen Co Ltd, Dept Res & Dev, Shenzhen 518057, Peoples R China	Liu, HQ (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.	National Natural Science Foundation of China [31470926]; Jiangsu Provincial Key Laboratory for Interventional Medical Devices [jr1603]; Key Laboratory of Advanced Technology of Materials, Ministry of Education of the People's Republic of China [KLATM2015-02]	0	0928-4931	2016	WOS:000383930900134
