AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Pu, Zonghua; Liu, Qian; Asiri, Abdullah M.; Sun, Xuping	ACS APPLIED MATERIALS & INTERFACES	tungsten phosphide; nanorod arrays; hydrogen evolution cathode; all pH values; water splitting	[Pu, Zonghua; Liu, Qian; Sun, Xuping] China West Normal Univ, Sch Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Dept Chem, Fac Sci, Jeddah 21589, Saudi Arabia; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Ctr Excellence Adv Mat Res, Jeddah 21589, Saudi Arabia	Sun, XP (reprint author), China West Normal Univ, Sch Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China.		69	1944-8244	2014	WOS:000347139400014
Liu, Qian; Pu, Zonghua; Asiri, Abdullah M.; Sun, Xuping	ELECTROCHIMICA ACTA	FeP nanocomposites; carbon nanotube; low-temperature phosphidation; hydrogen evolution reaction electrocatalyst	[Liu, Qian; Pu, Zonghua; Sun, Xuping] China West Normal Univ, Sch Chem & Chem Ind, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Fac Sci, Dept Chem, Jeddah 21589, Saudi Arabia; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Ctr Excellence Adv Mat Res, Jeddah 21589, Saudi Arabia	Sun, XP (reprint author), China West Normal Univ, Sch Chem & Chem Ind, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China.		26	0013-4686	2014	WOS:000346182900041
Fan, Yanru; Li, Xiaojing; He, Xiaochun; Zeng, Chunmei; Fan, Guangyin; Liu, Qingqing; Tang, Daomei	INTERNATIONAL JOURNAL OF HYDROGEN ENERGY	Ammonia borane; Graphic carbon nitride; Hydrogen generation; Ruthenium	[Fan, Yanru; Li, Xiaojing; He, Xiaochun; Zeng, Chunmei; Fan, Guangyin; Liu, Qingqing; Tang, Daomei] China West Normal Univ, Coll Chem & Chem Engn, Nanchong 637002, Peoples R China; [Fan, Guangyin] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China	Fan, GY (reprint author), China West Normal Univ, Coll Chem & Chem Engn, Nanchong 637002, Peoples R China.	National Natural Science Foundation of China [21207109]	20	0360-3199	2014	WOS:000347017200014
Liu, Qian; Asiri, Abdullah M.; Sun, Xuping	ELECTROCHEMISTRY COMMUNICATIONS	Hematite; Nanorods array; Carbon cloth; 3D oxygen evolution anode; Water splitting	[Liu, Qian; Sun, Xuping] China West Normal Univ, Sch Chem & Chem Ind, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Fac Sci, Dept Chem, Jeddah 21589, Saudi Arabia; [Asiri, Abdullah M.; Sun, Xuping] King Abdulaziz Univ, Ctr Excellence Adv Mat Res, Jeddah 21589, Saudi Arabia	Sun, XP (reprint author), China West Normal Univ, Sch Chem & Chem Ind, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Sichuan, Peoples R China.		14	1388-2481	2014	WOS:000347269000006
Yuan, Shibin; Mu, Huaqiang; Cao, Shanshan; Zhang, Mingchun; Yang, Xuyu; Gu, Xiaodong; Hui, Jinchu; Zhang, Zejun	NORTH-WESTERN JOURNAL OF ZOOLOGY	Niviventer confucianus; Apodemus draco; habitat use; coexistence; Fengtongzhai Nature Reserve	[Yuan, Shibin; Mu, Huaqiang; Cao, Shanshan; Zhang, Mingchun; Yang, Xuyu; Hui, Jinchu; Zhang, Zejun] China West Normal Univ, Inst Rare Anim & Plants, Nanchong 637009, Peoples R China; [Gu, Xiaodong] Sichuan Forestry Bur, Wildlife Conservat Div, Chengdu 610081, Peoples R China	Zhang, ZJ (reprint author), China West Normal Univ, Inst Rare Anim & Plants, Nanchong 637009, Peoples R China.	National Natural Science Foundation of China [30970382, 31270570]; Giant Pandas International Cooperation Foundation of State Forestry Administration; Foundations of the National Ministry of Education for New-Century Distinguished Talents	0	1584-9074	2014	WOS:000347490700005
Li, Dayong; Ren, Baoping; Hu, Jie; Zhang, Qingyu; Yang, Yumin; Grueter, Cyril C.; Krzton, Ali; He, Xinming; Li, Ming	NORTH-WESTERN JOURNAL OF ZOOLOGY	Yunnan snub-nosed monkeys (Rhinopithccus bicti); geophagy; age/sex classes; mineral	[Li, Dayong; Ren, Baoping; Li, Ming] Chinese Acad Sci, Key Lab Anim Ecol & Conservat Biol, Inst Zool, Beijing 100101, Peoples R China; [Li, Dayong; Hu, Jie] China West Normal Univ, Minist Educ, Key Lab Southwest China Wildlife Resources Conser, Nanchong 637009, Peoples R China; [Zhang, Qingyu; Yang, Yumin] Sichuan Acad Agr Sci, Soil & Fertilizer Inst, Chengdu 610066, Peoples R China; [Grueter, Cyril C.] Univ Western Australia, Sch Anat Physiol & Human Biol, Crawley, WA 6009, Australia; [Li, Dayong; Krzton, Ali] Texas A&M Univ, Dept Anthropol, College Stn, TX 77843 USA; [He, Xinming] Baimaxueshan Nat Nat Reserve, Diqing 674400, Peoples R China	Li, M (reprint author), Chinese Acad Sci, Key Lab Anim Ecol & Conservat Biol, Inst Zool, Beijing 100101, Peoples R China.	NSFC [31200294, 31370410, 31370412]; Project of Public Benefit [201104073]; State Forestry Administration of China; China Postdoctoral Science Foundation [20110490054]	0	1584-9074	2014	WOS:000347490700009
Liu, Rong; Cheng, Zhengjun; Jiang, Xiaohui	LUMINESCENCE	bovine serum albumin; dihydroartemisinin; artemisinin; fluorescence spectroscopy; binding constants	[Liu, Rong; Cheng, Zhengjun; Jiang, Xiaohui] China West Normal Univ, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China	Cheng, ZJ (reprint author), China West Normal Univ, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China.	Education Department of Sichuan Province [12ZA171]	2	1522-7235	2014	WOS:000346466800011
Yan, Shuai; Yang, Siwei; He, Lin; Ye, Caichao; Song, Xun; Liao, Fang	SYNTHETIC METALS	Conducting polymer; Quantum dots; Bio-imaging; Photoluminescence; Quantum size effect	[Yan, Shuai; Yang, Siwei; He, Lin; Song, Xun; Liao, Fang] China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China; [Yang, Siwei] Chinese Acad Sci, Shanghai Inst Microsyst & Informat Technol, State Key Lab Funct Mat Informat, Shanghai 20050, Peoples R China; [Ye, Caichao] Nanjing Univ Sci & Technol, Sch Chem Engn, Key Lab Soft Chem & Funct Mat MOE, Nanjing 210094, Jiangsu, Peoples R China	Liao, F (reprint author), China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China.	China West Normal University Students Research Fund [42713070]; China West Normal University Fund [12B017]	15	0379-6779	2014	WOS:000346540500022
Zhang, X. B.; Deng, L. C.; Tian, J. F.; Wang, K.; Sun, J. J.; Liu, Q. L.; Xin, H. Q.; Zhou, Q.; Yan, Z. Z.; Luo, Z. Q.; Luo, C. Q.	ASTRONOMICAL JOURNAL	binaries: eclipsing; stars: individual (OO Dra); stars: oscillations	[Zhang, X. B.; Deng, L. C.; Tian, J. F.; Wang, K.; Yan, Z. Z.; Luo, C. Q.] Chinese Acad Sci, Natl Astron Observ, Key Lab Opt Astron, Beijing 100012, Peoples R China; [Sun, J. J.; Liu, Q. L.; Xin, H. Q.; Zhou, Q.] Chinese Acad Sci, Purple Mt Observ, Nanjing 210008, Jiangsu, Peoples R China; [Yan, Z. Z.; Luo, Z. Q.] China West Normal Univ, Dept Phys, Nanchong 637002, Peoples R China	Zhang, XB (reprint author), Chinese Acad Sci, Natl Astron Observ, Key Lab Opt Astron, Beijing 100012, Peoples R China.	National Natural Science Foundation of China (NSFC); NSFC/CAS Joint Fund of Astronomy [11373037, U1231202, 2013CB834900]; National Key Basic Research Program of China [2014CB845703]	6	0004-6256	2014	WOS:000345223200003
Wu Chunlian; Wang Heyong; Xu Jia; Huang Jie; Chen Xi; Liu Gentao	INFLAMMATION	magnolol; TNF-alpha; ICAM-1; NF-kappa B; MAPKs; human lung A549 epithelial cell line	[Wu Chunlian; Wang Heyong; Chen Xi; Liu Gentao] Tongji Univ, Ctr Translat Res, Shanghai Pulm Hosp, Sch Med, Shanghai 200433, Peoples R China; [Wu Chunlian; Xu Jia; Huang Jie] China West Normal Univ, Sch Life Sci, Nanchong 637009, Sichuang Provin, Peoples R China	Liu, GT (reprint author), Tongji Univ, Ctr Translat Res, Shanghai Pulm Hosp, Sch Med, 507 Zhengmin Rd, Shanghai 200433, Peoples R China.	National Natural Science Foundation of China [81272433]; Tongji University 985 Project [129182]; Sichuan Provincial Department of Education [13CZ0029]; State Key Laboratory Breeding Base of Eco-Environments and Bio-Resources of the Three Gorges Reservoir Region [SKL-2011-05]; China Postdoctoral Science Foundation [2013 M540391]	3	0360-3997	2014	WOS:000345008100007
