AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Gong, Fayong; Li, Fenglin; Zhang, Wanming; Li, Jing; Zhang, Zhong	BANGLADESH JOURNAL OF PHARMACOLOGY	Flavonoid; Diabetes mellitus; Oxidative stress; Tatary buckwheat	[Gong, Fayong; Zhang, Wanming; Li, Jing; Zhang, Zhong] Xichang Coll, Sch Appl & Chem Engn, Xichang 615000, Sichuan Provinc, Peoples R China; [Li, Fenglin] Yanshan Univ, Coll Mat Sci & Engn, Key Lab Metastable Mat Sci & Technol, Qinhuangdao 066400, Hebei Province, Peoples R China; [Li, Fenglin] Jilin Agr Sci & Technol, Dept Bioengn, Jilin 132101, Jilin Province, Peoples R China	Gong, FY (reprint author), Xichang Coll, Sch Appl & Chem Engn, Xichang 615000, Sichuan Provinc, Peoples R China.	Natural Sciences Foundation of Jilin Province, China [20090905]; Doctor Foundation of Xichang College, China	4	1991-007X	2012	WOS:000306953200009
You, Panli; Yin, Guangfu; Chen, Xianchun; Yue, Bo; Huang, Zhongbing; Liao, Xiaoming; Yao, Yadong	OPTICAL MATERIALS	Luminescence; Li2SrSiO4:Dy3+; LEDs; Thermal stability; Silicate	[You, Panli; Yin, Guangfu; Chen, Xianchun; Yue, Bo; Huang, Zhongbing; Liao, Xiaoming; Yao, Yadong] Sichuan Univ, Coll Mat Sci & Engn, Chengdu 610065, Peoples R China; [You, Panli] Xichang Coll, Sch Engn & Technol, Xichang 615013, Peoples R China	Yin, GF (reprint author), 24 S 1st Sect,1st Ring Rd, Chengdu 610065, Sichuan, Peoples R China.	National Natural Science Foundation of China [60871062, 50873066]; Sichuan Province through Key Technologies Research and Development Program of Sichuan Province [2008SZ0021, 2006Z08-001-1]; Ministry of Education of China [20070610131]; Xichang College [20075095]	45	0925-3467	2011	WOS:000295241000046
Zhai, Shaolun; Yue, Cheng; Wei, Zuzhang; Long, Jinxue; Ran, Duoliang; Lin, Tao; Deng, Yu; Huang, Lv; Sun, Lichang; Zheng, Haihong; Gao, Fei; Zheng, Hao; Chen, Shengnan; Yuan, Shishan	ARCHIVES OF VIROLOGY		[Zhai, Shaolun; Wei, Zuzhang; Long, Jinxue; Lin, Tao; Deng, Yu; Huang, Lv; Sun, Lichang; Zheng, Haihong; Gao, Fei; Zheng, Hao; Yuan, Shishan] Chinese Acad Aricultural Sci, Shanghai Vet Res Inst, Dept Swine Infect Dis, Shanghai 200241, Peoples R China; [Zhai, Shaolun; Yue, Cheng; Ran, Duoliang; Chen, Shengnan] Xinjiang Agr Univ, Urumqi 830052, Peoples R China; [Lin, Tao; Sun, Lichang; Gao, Fei] Nanjing Agr Univ, Nanjing 210095, Peoples R China; [Deng, Yu] Xichang Coll, Xichang 615013, Peoples R China	Long, JX (reprint author), Chinese Acad Aricultural Sci, Shanghai Vet Res Inst, Dept Swine Infect Dis, 518 Ziyue Rd, Shanghai 200241, Peoples R China.	Ministry of Science and Technology (MOST), PR China; Shanghai Agricultural Funds; Shanghai Municipal Commission of Agriculture;  [2006BAD06A01];  [2006BAD06A04];  [2010-JB05]	51	0304-8608	2010	WOS:000280594600014
Chen, J. F.	JOURNAL OF RESIDUALS SCIENCE & TECHNOLOGY		Xichang Coll, Dept Agr Sci, Xichang 615000, Peoples R China	Chen, JF (reprint author), Xichang Coll, Dept Agr Sci, Xichang 615000, Peoples R China.	Educational Commission of Sichuan Province of China [09ZB106]	0	1544-8053	2010	WOS:000280678900007
Li, Linhui; Yin, Qingyu; Liu, Xiaohong; Yang, Hong	AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH	Coprinus comatus; mycelia; lywallzyme; protoplast; liberation and regeneration	[Li, Linhui; Yin, Qingyu; Liu, Xiaohong] China W Normal Univ, Key Lab SW China Wildlife Resources Conservat, Nanchong City 637009, Peoples R China; [Yang, Hong] Xichang Coll, Dept Biochem, Xichang 615022, Peoples R China	Li, LH (reprint author), China W Normal Univ, Key Lab SW China Wildlife Resources Conservat, Nanchong City 637009, Peoples R China.		2	1996-0808	2010	WOS:000278589600006
Jiang Wen-Shi; Zhang Wan-Ming; Zhu Jing-Ping	CHINESE JOURNAL OF STRUCTURAL CHEMISTRY	monosulfuron; spectra; thermodynamic properties; density functional theory	[Jiang Wen-Shi] Xichang Coll, Coll Off, Xichang 615013, Sichuan, Peoples R China; [Zhang Wan-Ming; Zhu Jing-Ping] Xichang Coll, Dept Chem & Life Sci, Xichang 615013, Sichuan, Peoples R China	Jiang, WS (reprint author), Xichang Coll, Coll Off, Xichang 615013, Sichuan, Peoples R China.	Youth Foundation for Natural Science from the Sichuan Provincial Education Department [07ZB080]	1	0254-5861	2010	WOS:000279582300010
Meng, Xiuxiang; Yang, Hong; Yang, Qisen; Feng, Zuojian; Peng, Xu; Perkins, Genevieve C.	TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES	Alpine musk deer (Moschus sifanicus); captivity; wild-caught; captive-born; domestication	[Meng, Xiuxiang; Perkins, Genevieve C.] Cent Univ Nationalities, Coll Life & Environm Sci, Beijing 100081, Peoples R China; [Yang, Hong; Peng, Xu] Xichang Coll, Dept Biol & Chem, Xichang 615022, Sichuan Prov, Peoples R China; [Yang, Qisen; Feng, Zuojian] Chinese Acad Sci, Inst Zool, Beijing 100080, Peoples R China	Meng, XX (reprint author), Cent Univ Nationalities, Coll Life & Environm Sci, Beijing 100081, Peoples R China.	Nature Science Foundation of China [30970374, 30770286, 30811120554]; Program for New Century Excellent Talents in University [NCET-08-0596]; National Key Technology R&D Program in the 11th Five year Plan of china [2008BADB0B06]	1	1300-0128	2010	WOS:000277269400002
Liu, Jian-Lin; Tang, Yu; Xia, Ming-Zhong; Shao, Ji-Rong; Cai, Guang-Ze; Luo, Qiang; Sun, Jun-Xiu	JOURNAL OF SYSTEMATICS AND EVOLUTION	Chromosome number; Fagopyrum; Fagopyrum crispatifolium J. L. Liu; new species; Sichuan; China	[Liu, Jian-Lin; Xia, Ming-Zhong; Cai, Guang-Ze; Luo, Qiang] Xichang Coll, Dept Agron, Xichang 615013, Sichuan, Peoples R China; [Tang, Yu; Sun, Jun-Xiu] Sichuan Higher Inst Cuisine, Dept Food Sci, Chengdu 610072, Peoples R China; [Shao, Ji-Rong] Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China	Liu, JL (reprint author), Xichang Coll, Dept Agron, Xichang 615013, Sichuan, Peoples R China.		7	1674-4918	2008	WOS:000261400000015
Zeng, Ming; Yuan, Xinqiang; Shen, Baoluo; Zheng, Yunqiu	JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY	silica sol; ceramic mold; vacuum drying; NH4Cl solution	[Zeng, Ming; Shen, Baoluo] Sichuan Univ, Sch Mat Sci & Engn, Chengdu 610065, Peoples R China; [Yuan, Xinqiang] Shaanxi Univ Technol, Sch Mat Sci & Engn, Hanzhong 723003, Peoples R China; [Zeng, Ming; Yuan, Xinqiang] Xihua Univ, Sch Mat Sci & Engn, Chengdu 610039, Peoples R China; [Zheng, Yunqiu] Xichang Coll, Dept English, Xichang 615022, Peoples R China	Zeng, M (reprint author), Sichuan Univ, Sch Mat Sci & Engn, Chengdu 610065, Peoples R China.		0	1005-0302	2008	WOS:000254637200019
Yang, Junbo; Su, Xianyu; Liu, Xiankui; He, Xiaobin; Lan, Jianlun	JOURNAL OF MODERN OPTICS	optical communication; optical switch; polarising beam-splitter; phase spatial light modulator	[Yang, Junbo; Liu, Xiankui; He, Xiaobin; Lan, Jianlun] Xichang Coll, Dept Math & Phys, Xichang, Peoples R China; [Su, Xianyu] Sichuan Univ, Dept Optoelect, Chengdu 610064, Peoples R China	Yang, J (reprint author), Xichang Coll, Dept Math & Phys, Xichang, Peoples R China.		2	0950-0340	2008	WOS:000256763900003
Zhang, Yucheng; Song, Yuanjun; Chen, Zongrong; Ji, Jianhua; Shi, Zhixiong	OPTICS LETTERS		Xichang Coll, Dept Informat Sci & Technol, Xichang 615000, Peoples R China; Hebei N Univ, Dept Phys, Zhangjiakou 075000, Peoples R China	Zhang, YC (reprint author), Xichang Coll, Dept Informat Sci & Technol, Xichang 615000, Peoples R China.		31	0146-9592	2007	WOS:000244278900030
